k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585485476752, 0.050599473707634, 0.1384813977418705, 0.7794992754388204, -0.0047327376407361, 0.0009223873009766, -0.0040463495215168, 0.0039738893039355, 0.0032375379429151, 0.0004216718425405, -0.0012149941420723, -0.0014573707017666, -0.0010809541638961, -0.0027838741981676, 0.0010316381100019, 0.0031647868917324, 0.0079071868142221, 0.00114406518138, -0.0003495236642305, 0.0036037853978884, 0.0029761956023178, 0.0016656623243788]| 13.1513357162475586|     10.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      47|[1.4852750348046395, 0.1262480786964162, 0.3374924628966208, 1.9295221240140727, 0.0026662416492833, 0.0110038270012608, -0.0104784397422909, 0.0061302764652121, 0.0019704311941345, -0.0033528939250034, -0.0021773693881615, -0.01298175842521, -0.0012037092825202, 0.0055886677807064, -0.0030554508063492, -0.0025782086021809, 0.0015334715518386, 0.0040205154519866, 0.0009482584553648, 0.0056081426504087, 0.0023510495557675, 0.0030119016111132]| 12.1445770263671875|      0.00100000|[5471, 376, 0, 94]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      48|[1.4844890612097812, 0.1260261573193149, 0.3376245787620749, 1.9300141358144431, 0.0026546701314646, 0.0110136174928272, -0.0104912352752924, 0.0060022652656621, 0.0019494204182287, -0.0033184935922953, -0.0020822129831622, -0.0129216776120781, -0.0012579056275422, 0.0056192591443018, -0.0031086619961157, -0.0025061233820882, 0.0016164665319687, 0.0040170464769437, 0.0009964287694912, 0.0056736054710192, 0.0022298212294247, 0.0030597922839423]| 12.1445751190185547|      0.01000000|[5587, 384, 0, 96]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      49|[1.4844890612097812, 0.1260261573193149, 0.3376245787620749, 1.9300141358144431, 0.0026546701314646, 0.0110136174928272, -0.0104912352752924, 0.0060022652656621, 0.0019494204182287, -0.0033184935922953, -0.0020822129831622, -0.0129216776120781, -0.0012579056275422, 0.0056192591443018, -0.0031086619961157, -0.0025061233820882, 0.0016164665319687, 0.0040170464769437, 0.0009964287694912, 0.0056736054710192, 0.0022298212294247, 0.0030597922839423]| 12.1445751190185547|      0.00100000|[5704, 392, 0, 98]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      50|[1.483887539480878, 0.1256485953875685, 0.3378516338433057, 1.9306283546238976, 0.0026763316269435, 0.0110739945815244, -0.0104456201353423, 0.0059825160911307, 0.0019010281665495, -0.0032409711899415, -0.0020356815113796, -0.012792872679498, -0.0012046742391364, 0.0056493247980103, -0.003172622772319, -0.0023977480111736, 0.0016673533879916, 0.0040492491333238, 0.0009677435541297, 0.0056046819297665, 0.0022904161024048, 0.0030340669671366]| 12.1445732116699219|      0.01000000|[5820, 400, 0, 100]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      51|[1.483887539480878, 0.1256485953875685, 0.3378516338433057, 1.9306283546238976, 0.0026763316269435, 0.0110739945815244, -0.0104456201353423, 0.0059825160911307, 0.0019010281665495, -0.0032409711899415, -0.0020356815113796, -0.012792872679498, -0.0012046742391364, 0.0056493247980103, -0.003172622772319, -0.0023977480111736, 0.0016673533879916, 0.0040492491333238, 0.0009677435541297, 0.0056046819297665, 0.0022904161024048, 0.0030340669671366]| 12.1445732116699219|      0.00100000|[5936, 408, 0, 102]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      52|[1.4832145935561454, 0.125246676728456, 0.3380307524510329, 1.9311505574849095, 0.0026089751154304, 0.0110476339338938, -0.0104097174943507, 0.00591392909452, 0.0019534112134588, -0.0033227340794808, -0.0019341605996211, -0.0127958113447156, -0.0012857203084336, 0.0057214172319689, -0.0030945668040375, -0.0023988075205933, 0.0016437111136624, 0.0040018452640299, 0.0009808263510853, 0.0055745510330256, 0.0021531220944628, 0.0029378265087322]| 12.1445713043212891|      0.01000000|[6052, 416, 0, 104]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      53|[1.4832145935561454, 0.125246676728456, 0.3380307524510329, 1.9311505574849095, 0.0026089751154304, 0.0110476339338938, -0.0104097174943507, 0.00591392909452, 0.0019534112134588, -0.0033227340794808, -0.0019341605996211, -0.0127958113447156, -0.0012857203084336, 0.0057214172319689, -0.0030945668040375, -0.0023988075205933, 0.0016437111136624, 0.0040018452640299, 0.0009808263510853, 0.0055745510330256, 0.0021531220944628, 0.0029378265087322]| 12.1445713043212891|      0.00100000|[6168, 424, 0, 106]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      54|[1.4824504745926708, 0.124877769483525, 0.3381882375938273, 1.9315285287295456, 0.0027889085104452, 0.0110098280113759, -0.0104815587744998, 0.0059240519205636, 0.0020185882492734, -0.0032403965827518, -0.001968015567021, -0.0127581211519214, -0.001202769276532, 0.0058076060984411, -0.0030219243360958, -0.0023176025047265, 0.0015368865995881, 0.0040320499735814, 0.0010111120682523, 0.0054880559637032, 0.0020613700434975, 0.0028716358071491]| 12.1445693969726562|      0.01000000|[6284, 432, 0, 108]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      55|[1.4824504745926708, 0.124877769483525, 0.3381882375938273, 1.9315285287295456, 0.0027889085104452, 0.0110098280113759, -0.0104815587744998, 0.0059240519205636, 0.0020185882492734, -0.0032403965827518, -0.001968015567021, -0.0127581211519214, -0.001202769276532, 0.0058076060984411, -0.0030219243360958, -0.0023176025047265, 0.0015368865995881, 0.0040320499735814, 0.0010111120682523, 0.0054880559637032, 0.0020613700434975, 0.0028716358071491]| 12.1445693969726562|      0.00100000|[6400, 440, 0, 110]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      56|[1.4818668312607148, 0.1245118264851149, 0.3382900768101008, 1.9321838614824005, 0.0027648977460757, 0.0109101862037713, -0.0104905245594414, 0.0059894452616576, 0.0019562655608794, -0.0031045039940946, -0.001996419052219, -0.0127983852552746, -0.0011284950093086, 0.0059537375209133, -0.0030468979208623, -0.0022953644389687, 0.0016014645673467, 0.0040279027567555, 0.0009566296919471, 0.0053929353872264, 0.0020882871090932, 0.0028391423636623]| 12.1445674896240234|      0.01000000|[6517, 448, 0, 112]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      57|[1.4818668312607148, 0.1245118264851149, 0.3382900768101008, 1.9321838614824005, 0.0027648977460757, 0.0109101862037713, -0.0104905245594414, 0.0059894452616576, 0.0019562655608794, -0.0031045039940946, -0.001996419052219, -0.0127983852552746, -0.0011284950093086, 0.0059537375209133, -0.0030468979208623, -0.0022953644389687, 0.0016014645673467, 0.0040279027567555, 0.0009566296919471, 0.0053929353872264, 0.0020882871090932, 0.0028391423636623]| 12.1445674896240234|      0.00100000|[6633, 456, 0, 114]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      58|[1.4811961551138768, 0.1241785238797097, 0.3384894975269819, 1.9327175872518243, 0.002804106115913, 0.0108091832892898, -0.0105837433545645, 0.005950717584227, 0.0018882829999543, -0.0031307215408796, -0.0018322529797962, -0.0128614286456515, -0.0010890305919814, 0.0058844876702045, -0.0029001885159063, -0.0024052794954127, 0.0015495109743302, 0.0040971948837861, 0.0009827279270637, 0.0054579932263533, 0.0021149375878031, 0.0027823424755073]| 12.1445655822753906|      0.01000000|[6749, 464, 0, 116]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      59|[1.4811961551138768, 0.1241785238797097, 0.3384894975269819, 1.9327175872518243, 0.002804106115913, 0.0108091832892898, -0.0105837433545645, 0.005950717584227, 0.0018882829999543, -0.0031307215408796, -0.0018322529797962, -0.0128614286456515, -0.0010890305919814, 0.0058844876702045, -0.0029001885159063, -0.0024052794954127, 0.0015495109743302, 0.0040971948837861, 0.0009827279270637, 0.0054579932263533, 0.0021149375878031, 0.0027823424755073]| 12.1445655822753906|      0.00100000|[6865, 472, 0, 118]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      60|[1.4804950775682721, 0.1238677671179863, 0.3385987604708391, 1.9332867318142504, 0.002887213935151, 0.010906125491586, -0.010552050086389, 0.0060374051078373, 0.0018300193338989, -0.0031613655238265, -0.001948104892676, -0.0128681451396543, -0.001178400522456, 0.005847550150704, -0.002897600887649, -0.0024180574572618, 0.0015909588392563, 0.0040469786348457, 0.0010273062370282, 0.0053485781214074, 0.0020739790486144, 0.0028458624220799]| 12.1445636749267578|      0.01000000|[6982, 480, 0, 120]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      61|[1.4804950775682721, 0.1238677671179863, 0.3385987604708391, 1.9332867318142504, 0.002887213935151, 0.010906125491586, -0.010552050086389, 0.0060374051078373, 0.0018300193338989, -0.0031613655238265, -0.001948104892676, -0.0128681451396543, -0.001178400522456, 0.005847550150704, -0.002897600887649, -0.0024180574572618, 0.0015909588392563, 0.0040469786348457, 0.0010273062370282, 0.0053485781214074, 0.0020739790486144, 0.0028458624220799]| 12.1445636749267578|      0.00100000|[7098, 488, 0, 122]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      62|[1.4797576266845893, 0.1237703567140074, 0.3386451525334533, 1.933823584940587, 0.0029494933205254, 0.0109798092827435, -0.0105846233292177, 0.0059556558689924, 0.0016283383446414, -0.0030743918726337, -0.0018910392550056, -0.0127910104968575, -0.0010488074153059, 0.0060066283047739, -0.0028508937273, -0.0025107102219438, 0.0015988775444444, 0.0040968687617269, 0.0010558970864012, 0.0052118784540188, 0.0020035745501009, 0.0028898733752398]| 12.1445617675781250|      0.01000000|[7215, 496, 0, 124]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      63|[1.4797576266845893, 0.1237703567140074, 0.3386451525334533, 1.933823584940587, 0.0029494933205254, 0.0109798092827435, -0.0105846233292177, 0.0059556558689924, 0.0016283383446414, -0.0030743918726337, -0.0018910392550056, -0.0127910104968575, -0.0010488074153059, 0.0060066283047739, -0.0028508937273, -0.0025107102219438, 0.0015988775444444, 0.0040968687617269, 0.0010558970864012, 0.0052118784540188, 0.0020035745501009, 0.0028898733752398]| 12.1445617675781250|      0.00100000|[7332, 504, 0, 126]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      64|[1.479232580757824, 0.1235729997025348, 0.3389228552876829, 1.9345369956843996, 0.0028442448459002, 0.0109332176185368, -0.0106946885077092, 0.0058724615676791, 0.0016123508331828, -0.0031107873534855, -0.0019306061312761, -0.0128048489978869, -0.0010814506959371, 0.0060924696911529, -0.0030082990762729, -0.002482107520973, 0.001660615214268, 0.0041380619091771, 0.0010223766957078, 0.0052055544717041, 0.0018901691862808, 0.0029904748441765]| 12.1445598602294922|      0.01000000|[7449, 512, 0, 128]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      65|[1.479232580757824, 0.1235729997025348, 0.3389228552876829, 1.9345369956843996, 0.0028442448459002, 0.0109332176185368, -0.0106946885077092, 0.0058724615676791, 0.0016123508331828, -0.0031107873534855, -0.0019306061312761, -0.0128048489978869, -0.0010814506959371, 0.0060924696911529, -0.0030082990762729, -0.002482107520973, 0.001660615214268, 0.0041380619091771, 0.0010223766957078, 0.0052055544717041, 0.0018901691862808, 0.0029904748441765]| 12.1445598602294922|      0.00100000|[7565, 520, 0, 130]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      66|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.01000000|[7682, 528, 0, 132]                                                        |  | trying linear partial model with 61 points | iterate success | actual_k=4
      67|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00100000|[7798, 536, 0, 134]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      68|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00010000|[7914, 544, 0, 136]                                                        |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      69|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00001000|[8030, 552, 0, 138]                                                        |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      70|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000100|[8146, 560, 0, 140]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      71|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000010|[8261, 568, 0, 142]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      72|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000001|[8377, 576, 0, 144]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      73|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[8492, 584, 0, 146]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      74|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[8608, 592, 0, 148]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      75|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[8725, 600, 0, 150]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      76|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[8840, 608, 0, 152]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      77|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[8956, 616, 0, 154]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      78|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9071, 624, 0, 156]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      79|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9187, 632, 0, 158]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      80|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9302, 640, 0, 160]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      81|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9417, 648, 0, 162]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      82|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9532, 656, 0, 164]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      83|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 664, 0, 166]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      84|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 672, 0, 168]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      85|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 680, 0, 170]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      86|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 688, 0, 172]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      87|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 696, 0, 174]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      88|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 704, 0, 176]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      89|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 712, 0, 178]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      90|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 720, 0, 180]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      91|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 728, 0, 182]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      92|[1.4784338325564848, 0.1233517814181507, 0.3389143183837493, 1.9349583115864357, 0.002848045687895, 0.0109555915734498, -0.0104994440757752, 0.0057756313535934, 0.0014938527224619, -0.0030922758310212, -0.0019173466796187, -0.0129057751062463, -0.0010963213250247, 0.0060138959531747, -0.0030474369080477, -0.0024861755592487, 0.0015746938786691, 0.0042525504065582, 0.0009353131618707, 0.0051630478798291, 0.0019446512337795, 0.0031385875786005]| 12.1445579528808594|      0.00000000|[9647, 736, 0, 184]                                                        |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
