k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.609553617497106, 0.0519686181864622, 0.1352853357785249, 0.7793853527255101, -2.6994897e-09, -1.086920568e-07, 1.44826971e-08, -6.64428622e-08, -2.8907761e-08, 8.21113743e-08, -5.29401489e-08, 2.376422719e-07, -2.4045045e-08, -1.995109413e-07, 2.43209221e-08, 8.10860233e-08, -1.964871755e-07, -5.85320581e-08, 2.29673622e-08, 2.824421e-10, 1.693881929e-07, 5.57579756e-08]| 13.1512060165405273|     10.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      45|[1.4883765978641699, 0.1229746638532625, 0.3357347878075472, 1.9277918653242772, -0.0002246107512645, -0.0002607806141402, -0.000192709055548, 0.0001811026615527, 0.0001066231388222, 0.0003109678507826, -8.13659788565e-05, -2.2556006273e-06, 0.0001495806145566, -1.91663484583e-05, 0.0002170084784028, 0.0002990923132634, -0.0003312622465012, 0.000390196637742, -1.81815131813e-05, -0.0001799514355661, 0.0003228851352725, -0.0002037110728508]| 12.1445827484130859|      0.00100000|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      46|[1.4876306792648273, 0.1226816450078473, 0.3358269709757458, 1.9283013987205682, -0.0002583862453279, -0.0003843823205037, -0.0002030558624501, 0.0002564828496101, 2.22883424992e-05, 0.0002387391231828, -2.32736319871e-05, 5.5513261514e-05, 0.0001478353051043, 9.63070630956e-05, 0.0001526560684141, 0.0002079331759882, -0.0002121696449622, 0.0004421432751209, -3.77529501897e-05, -0.0001855898153151, 0.0003944938795835, -0.0001909770499117]| 12.1445808410644531|      0.01000000|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      47|[1.4876306792648273, 0.1226816450078473, 0.3358269709757458, 1.9283013987205682, -0.0002583862453279, -0.0003843823205037, -0.0002030558624501, 0.0002564828496101, 2.22883424992e-05, 0.0002387391231828, -2.32736319871e-05, 5.5513261514e-05, 0.0001478353051043, 9.63070630956e-05, 0.0001526560684141, 0.0002079331759882, -0.0002121696449622, 0.0004421432751209, -3.77529501897e-05, -0.0001855898153151, 0.0003944938795835, -0.0001909770499117]| 12.1445808410644531|      0.00100000|[6017, 0, 0, 94]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      48|[1.486855775039741, 0.1223948214432464, 0.3359358207918089, 1.9287898482996924, -0.0003196350725781, -0.0004021887348148, -0.0001491094025827, 0.000170520477945, -1.15342946054e-05, 0.0002764977902923, 1.58216825167e-05, 7.71339282075e-05, 0.0001408524668751, 7.74617408977e-05, 0.0001081132532599, 0.0003530713633622, -0.0001685373004705, 0.0004676065363381, 1.18001201747e-05, -0.0001258757757224, 0.0002896950176725, -0.000121110796822]| 12.1445789337158203|      0.01000000|[6145, 0, 0, 96]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      49|[1.486855775039741, 0.1223948214432464, 0.3359358207918089, 1.9287898482996924, -0.0003196350725781, -0.0004021887348148, -0.0001491094025827, 0.000170520477945, -1.15342946054e-05, 0.0002764977902923, 1.58216825167e-05, 7.71339282075e-05, 0.0001408524668751, 7.74617408977e-05, 0.0001081132532599, 0.0003530713633622, -0.0001685373004705, 0.0004676065363381, 1.18001201747e-05, -0.0001258757757224, 0.0002896950176725, -0.000121110796822]| 12.1445789337158203|      0.00100000|[6273, 0, 0, 98]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      50|[1.4861275903714979, 0.1221767602195643, 0.3360264627598094, 1.929385506495062, -0.0002492789177178, -0.0003809659792497, -0.0001325247743458, 0.0002934123013243, -4.83711897914e-05, 0.0001813363490785, 3.33676323469e-05, 0.0001077846200051, 0.0001130117746025, 0.0001079132569367, 0.0001478721593336, 0.000250340536601, -0.0002291330736502, 0.0004785105367106, -1.78617070262e-05, -0.0001662177728014, 0.0002827099649927, -0.0002020446251506]| 12.1445770263671875|      0.01000000|[6401, 0, 0, 100]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      51|[1.4861275903714979, 0.1221767602195643, 0.3360264627598094, 1.929385506495062, -0.0002492789177178, -0.0003809659792497, -0.0001325247743458, 0.0002934123013243, -4.83711897914e-05, 0.0001813363490785, 3.33676323469e-05, 0.0001077846200051, 0.0001130117746025, 0.0001079132569367, 0.0001478721593336, 0.000250340536601, -0.0002291330736502, 0.0004785105367106, -1.78617070262e-05, -0.0001662177728014, 0.0002827099649927, -0.0002020446251506]| 12.1445770263671875|      0.00100000|[6529, 0, 0, 102]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      52|[1.4854392845943811, 0.1220482992988234, 0.3361825035616309, 1.9300025427482832, -0.0001016596647989, -0.0003585972932222, -0.0002244628087968, 0.0003921237069057, -8.21221372417e-05, 0.0001225549445347, -3.35803265125e-05, 6.44962332522e-05, 0.0001894053159336, 0.0001030170032467, 0.0001702181435639, 0.0001805433959134, -0.0003641735298808, 0.0006002065238248, 4.5688466859e-06, -0.000187776908732, 0.0003712746026596, -0.0002131554554944]| 12.1445751190185547|      0.01000000|[6657, 0, 0, 104]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      53|[1.4854392845943811, 0.1220482992988234, 0.3361825035616309, 1.9300025427482832, -0.0001016596647989, -0.0003585972932222, -0.0002244628087968, 0.0003921237069057, -8.21221372417e-05, 0.0001225549445347, -3.35803265125e-05, 6.44962332522e-05, 0.0001894053159336, 0.0001030170032467, 0.0001702181435639, 0.0001805433959134, -0.0003641735298808, 0.0006002065238248, 4.5688466859e-06, -0.000187776908732, 0.0003712746026596, -0.0002131554554944]| 12.1445751190185547|      0.00100000|[6785, 0, 0, 106]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      54|[1.484839423619442, 0.1218492348982963, 0.3362825142945548, 1.9307105823338078, -0.0001481303939953, -0.0004028418677666, -0.0002151547020147, 0.0003180356534938, -1.18876023574e-05, 7.0733820486e-06, -9.61054618116e-05, 3.37717665392e-05, 9.30199676606e-05, -3.70996498641e-05, 0.0001077345605256, 0.0001911005363695, -0.0003035615428467, 0.0006782794191186, -6.58806711452e-05, -0.0001612489380841, 0.0003905620195726, -0.0001256546537903]| 12.1445732116699219|      0.01000000|[6913, 0, 0, 108]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      55|[1.484839423619442, 0.1218492348982963, 0.3362825142945548, 1.9307105823338078, -0.0001481303939953, -0.0004028418677666, -0.0002151547020147, 0.0003180356534938, -1.18876023574e-05, 7.0733820486e-06, -9.61054618116e-05, 3.37717665392e-05, 9.30199676606e-05, -3.70996498641e-05, 0.0001077345605256, 0.0001911005363695, -0.0003035615428467, 0.0006782794191186, -6.58806711452e-05, -0.0001612489380841, 0.0003905620195726, -0.0001256546537903]| 12.1445732116699219|      0.00100000|[7041, 0, 0, 110]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      56|[1.4841375672181614, 0.1214765920232113, 0.3364802116595449, 1.931234758258233, -0.0002291716675464, -0.0004024677811342, -0.0003096322938299, 0.0002908002972728, -6.84510456215e-05, -1.83181976388e-05, -9.74176897758e-05, 9.64601809549e-05, 0.0001124940355274, -5.72922202644e-05, 0.0001468153265744, 0.0001109709033016, -0.00032011279357, 0.0006421060342144, -0.0001157379708495, -0.0001698274331713, 0.0004351915617213, -0.0002513935536147]| 12.1445713043212891|      0.01000000|[7169, 0, 0, 112]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      57|[1.4841375672181614, 0.1214765920232113, 0.3364802116595449, 1.931234758258233, -0.0002291716675464, -0.0004024677811342, -0.0003096322938299, 0.0002908002972728, -6.84510456215e-05, -1.83181976388e-05, -9.74176897758e-05, 9.64601809549e-05, 0.0001124940355274, -5.72922202644e-05, 0.0001468153265744, 0.0001109709033016, -0.00032011279357, 0.0006421060342144, -0.0001157379708495, -0.0001698274331713, 0.0004351915617213, -0.0002513935536147]| 12.1445713043212891|      0.00100000|[7297, 0, 0, 114]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      58|[1.4833195156073982, 0.1212443748954819, 0.3364784402868903, 1.9316678937784169, -0.0002462506261617, -0.0003403191562074, -0.0003224243255757, 0.0003928694173287, -5.6345677309e-05, -0.0001250120589619, -0.0001857846549097, 7.10054441376e-05, 2.82996652623e-05, -5.52870794804e-05, 3.57485356e-06, -2.51430279795e-05, -0.0003408829886576, 0.0005795694364491, -0.0001175611535922, -0.0001137681295373, 0.0004113168610447, -0.0002698010882287]| 12.1445693969726562|      0.01000000|[7425, 0, 0, 116]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      59|[1.4833195156073982, 0.1212443748954819, 0.3364784402868903, 1.9316678937784169, -0.0002462506261617, -0.0003403191562074, -0.0003224243255757, 0.0003928694173287, -5.6345677309e-05, -0.0001250120589619, -0.0001857846549097, 7.10054441376e-05, 2.82996652623e-05, -5.52870794804e-05, 3.57485356e-06, -2.51430279795e-05, -0.0003408829886576, 0.0005795694364491, -0.0001175611535922, -0.0001137681295373, 0.0004113168610447, -0.0002698010882287]| 12.1445693969726562|      0.00100000|[7553, 0, 0, 118]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      60|[1.4825783872274987, 0.1209600736416541, 0.3366695160923778, 1.9321362725011584, -0.0003229439693382, -0.0004148032165214, -0.0003671295595268, 0.0004622368867674, -0.0001197233297133, 6.72781898439e-05, -0.0002751272396962, -6.9628184975e-06, 0.0001070247728784, 2.54984215117e-05, 1.09002789353e-05, -3.06798593303e-05, -0.0003527759396515, 0.0006003316050416, -5.99515346151e-05, -0.0002249700922155, 0.0004205268860002, -0.000377360518311]| 12.1445674896240234|      0.01000000|[7681, 0, 0, 120]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      61|[1.4825783872274987, 0.1209600736416541, 0.3366695160923778, 1.9321362725011584, -0.0003229439693382, -0.0004148032165214, -0.0003671295595268, 0.0004622368867674, -0.0001197233297133, 6.72781898439e-05, -0.0002751272396962, -6.9628184975e-06, 0.0001070247728784, 2.54984215117e-05, 1.09002789353e-05, -3.06798593303e-05, -0.0003527759396515, 0.0006003316050416, -5.99515346151e-05, -0.0002249700922155, 0.0004205268860002, -0.000377360518311]| 12.1445674896240234|      0.00100000|[7809, 0, 0, 122]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      62|[1.4819641529877476, 0.1205535839097479, 0.3369095741494813, 1.9327057161065826, -0.000274253171119, -0.0004513119639227, -0.0002828252686446, 0.0005423390905713, -2.07945198167e-05, 2.59317042598e-05, -0.000324218391889, 7.07168851249e-05, 6.29411126205e-05, -4.82847817894e-05, 3.92193904804e-05, -6.97627325166e-05, -0.0003702392763672, 0.0005985370483376, -4.0776154371e-06, -0.0001128046153423, 0.0003248490193442, -0.0004368460051987]| 12.1445655822753906|      0.01000000|[7937, 0, 0, 124]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      63|[1.4819641529877476, 0.1205535839097479, 0.3369095741494813, 1.9327057161065826, -0.000274253171119, -0.0004513119639227, -0.0002828252686446, 0.0005423390905713, -2.07945198167e-05, 2.59317042598e-05, -0.000324218391889, 7.07168851249e-05, 6.29411126205e-05, -4.82847817894e-05, 3.92193904804e-05, -6.97627325166e-05, -0.0003702392763672, 0.0005985370483376, -4.0776154371e-06, -0.0001128046153423, 0.0003248490193442, -0.0004368460051987]| 12.1445655822753906|      0.00100000|[8065, 0, 0, 126]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      64|[1.4811505385829367, 0.1203885406976583, 0.3370203172140958, 1.933164850439297, -0.0003736852420069, -0.000327148540486, -0.0002743151803264, 0.0004643789407517, -3.20824002749e-05, 6.591246209e-05, -0.0003205991466564, 0.0001668124618715, 1.36103191228e-05, 5.54461991655e-05, -4.92786299e-08, -8.96044227338e-05, -0.0003058168334646, 0.0005059282959604, -0.0001034003919265, -0.0001067709863987, 0.0003728531824858, -0.000509201560919]| 12.1445636749267578|      0.01000000|[8193, 0, 0, 128]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      65|[1.4811505385829367, 0.1203885406976583, 0.3370203172140958, 1.933164850439297, -0.0003736852420069, -0.000327148540486, -0.0002743151803264, 0.0004643789407517, -3.20824002749e-05, 6.591246209e-05, -0.0003205991466564, 0.0001668124618715, 1.36103191228e-05, 5.54461991655e-05, -4.92786299e-08, -8.96044227338e-05, -0.0003058168334646, 0.0005059282959604, -0.0001034003919265, -0.0001067709863987, 0.0003728531824858, -0.000509201560919]| 12.1445636749267578|      0.00100000|[8321, 0, 0, 130]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.4805126815561034, 0.1200917984883693, 0.3371998999614549, 1.9337815282807411, -0.0003152925290115, -0.0003283156981423, -0.0002127659076206, 0.0003927644466382, -1.23443105507e-05, 0.0001255422456422, -0.0001577477898858, 6.44492952413e-05, -9.2387630627e-06, -7.33626703048e-05, -6.37455686658e-05, -0.0001318892974355, -0.0003163288837248, 0.0005545214333244, -0.0001368987993412, -0.000179562889611, 0.0004281776359085, -0.0004431984052114]| 12.1445617675781250|      0.01000000|[8449, 0, 0, 132]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      67|[1.4805126815561034, 0.1200917984883693, 0.3371998999614549, 1.9337815282807411, -0.0003152925290115, -0.0003283156981423, -0.0002127659076206, 0.0003927644466382, -1.23443105507e-05, 0.0001255422456422, -0.0001577477898858, 6.44492952413e-05, -9.2387630627e-06, -7.33626703048e-05, -6.37455686658e-05, -0.0001318892974355, -0.0003163288837248, 0.0005545214333244, -0.0001368987993412, -0.000179562889611, 0.0004281776359085, -0.0004431984052114]| 12.1445617675781250|      0.00100000|[8577, 0, 0, 134]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      68|[1.4798017048726824, 0.119899653827285, 0.3372141428920561, 1.9343794056493195, -0.0002273089906283, -0.0002072168547512, -0.0002415950427754, 0.0003739945960087, 0.0001257461000137, 0.0001221795427302, -0.0001937808795177, 9.92186718072e-05, -6.2436556963e-05, -0.0001706427278989, 9.9074673357e-06, -0.0002319655436019, -0.0004668965016059, 0.0005483464577718, -0.0001602475126268, -0.000123291569003, 0.000448850976703, -0.0004563955968102]| 12.1445598602294922|      0.01000000|[8705, 0, 0, 136]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      69|[1.4798017048726824, 0.119899653827285, 0.3372141428920561, 1.9343794056493195, -0.0002273089906283, -0.0002072168547512, -0.0002415950427754, 0.0003739945960087, 0.0001257461000137, 0.0001221795427302, -0.0001937808795177, 9.92186718072e-05, -6.2436556963e-05, -0.0001706427278989, 9.9074673357e-06, -0.0002319655436019, -0.0004668965016059, 0.0005483464577718, -0.0001602475126268, -0.000123291569003, 0.000448850976703, -0.0004563955968102]| 12.1445598602294922|      0.00100000|[8833, 0, 0, 138]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      70|[1.4790878943902381, 0.1195908485212499, 0.3373559499223742, 1.934929050758668, -0.0002656261306057, -0.0001071551409195, -0.0001546948747552, 0.0003019192284687, 0.0001177388560202, 0.0001204148988711, -0.0001668600105669, 1.281760979e-06, -0.0002231679145304, -0.0002151922300199, 4.4666901599e-05, -0.0002875941603689, -0.0004810673641334, 0.0005782278091862, -0.0001116774283207, -0.0001522588916529, 0.0004584594849029, -0.0004142284377662]| 12.1445579528808594|      0.01000000|[8961, 0, 0, 140]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      71|[1.4790878943902381, 0.1195908485212499, 0.3373559499223742, 1.934929050758668, -0.0002656261306057, -0.0001071551409195, -0.0001546948747552, 0.0003019192284687, 0.0001177388560202, 0.0001204148988711, -0.0001668600105669, 1.281760979e-06, -0.0002231679145304, -0.0002151922300199, 4.4666901599e-05, -0.0002875941603689, -0.0004810673641334, 0.0005782278091862, -0.0001116774283207, -0.0001522588916529, 0.0004584594849029, -0.0004142284377662]| 12.1445579528808594|      0.00100000|[9089, 0, 0, 142]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      72|[1.4783139140533537, 0.1192797365257382, 0.3374516416630867, 1.9354244240911622, -0.0002034768484843, -0.0001353135923824, -0.0002005749407242, 0.0002817081144575, 5.61688718416e-05, 0.0001912828451866, -0.00017327629315, 4.0647649293e-05, -0.000264214977374, -0.0002992428910958, 5.42556322507e-05, -0.0002468116585172, -0.0003718133711702, 0.0006539592135546, -6.97145755868e-05, -0.0001524845899435, 0.0004824785447335, -0.0003751748112056]| 12.1445560455322266|      0.01000000|[9217, 0, 0, 144]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      73|[1.4783139140533537, 0.1192797365257382, 0.3374516416630867, 1.9354244240911622, -0.0002034768484843, -0.0001353135923824, -0.0002005749407242, 0.0002817081144575, 5.61688718416e-05, 0.0001912828451866, -0.00017327629315, 4.0647649293e-05, -0.000264214977374, -0.0002992428910958, 5.42556322507e-05, -0.0002468116585172, -0.0003718133711702, 0.0006539592135546, -6.97145755868e-05, -0.0001524845899435, 0.0004824785447335, -0.0003751748112056]| 12.1445560455322266|      0.00100000|[9345, 0, 0, 146]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      74|[1.4776662236637281, 0.118901191618198, 0.3374807106989846, 1.9359379461077675, -0.0001725576270682, -6.50587046698e-05, -0.0003236374401844, 0.0002032538041898, 7.39909196714e-05, 0.0002426603764889, -0.0001455751276589, 0.0001181586301875, -0.0003187863140276, -0.0004882692148618, 0.0001809932340468, -0.0003335417714936, -0.0003803643242154, 0.0007106830232546, 0.0001867258114249, -0.000174178682498, 0.0004677343904128, -0.0004359476224064]| 12.1445541381835938|      0.01000000|[9473, 0, 0, 148]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      75|[1.4776662236637281, 0.118901191618198, 0.3374807106989846, 1.9359379461077675, -0.0001725576270682, -6.50587046698e-05, -0.0003236374401844, 0.0002032538041898, 7.39909196714e-05, 0.0002426603764889, -0.0001455751276589, 0.0001181586301875, -0.0003187863140276, -0.0004882692148618, 0.0001809932340468, -0.0003335417714936, -0.0003803643242154, 0.0007106830232546, 0.0001867258114249, -0.000174178682498, 0.0004677343904128, -0.0004359476224064]| 12.1445541381835938|      0.00100000|[9601, 0, 0, 150]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.4769468132495975, 0.1186037357458236, 0.3376361328827431, 1.9365104229057077, -0.0001898575576509, -0.0001626784634835, -0.0003317179875119, 0.0002100885562406, 0.0001347129019475, 0.0001862647689333, -0.0001608357751328, 0.0001407117880658, -0.000366100061716, -0.0005505911114329, 0.0001929721006037, -0.0003714149077781, -0.0004283703971369, 0.0007007536322241, 8.00928195496e-05, -0.0002164712650404, 0.0004611601390387, -0.0004009230688147]| 12.1445522308349609|      0.01000000|[9729, 0, 0, 152]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      77|[1.4769468132495975, 0.1186037357458236, 0.3376361328827431, 1.9365104229057077, -0.0001898575576509, -0.0001626784634835, -0.0003317179875119, 0.0002100885562406, 0.0001347129019475, 0.0001862647689333, -0.0001608357751328, 0.0001407117880658, -0.000366100061716, -0.0005505911114329, 0.0001929721006037, -0.0003714149077781, -0.0004283703971369, 0.0007007536322241, 8.00928195496e-05, -0.0002164712650404, 0.0004611601390387, -0.0004009230688147]| 12.1445522308349609|      0.00100000|[9857, 0, 0, 154]                                                          |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      78|[1.4764177198403858, 0.1182109842731681, 0.337842763614816, 1.9371383829787423, -0.0002340756758942, -0.0002379555449132, -0.0002650158319043, 0.0001499456891583, 5.99996634984e-05, 0.0002235817592932, -0.0001953179842403, 0.0001739971149975, -0.0003399973768422, -0.0006867610220801, 0.0003220117893622, -0.0003932580606925, -0.000526482133152, 0.0006099984341191, 0.0001944460299642, -0.0004067815931179, 0.0004744343708345, -0.0004123811143715]| 12.1445503234863281|      0.01000000|[9985, 0, 0, 156]                                                          |  | trying linear partial model with 65 points | iterate success | actual_k=0
      79|[1.4764177198403858, 0.1182109842731681, 0.337842763614816, 1.9371383829787423, -0.0002340756758942, -0.0002379555449132, -0.0002650158319043, 0.0001499456891583, 5.99996634984e-05, 0.0002235817592932, -0.0001953179842403, 0.0001739971149975, -0.0003399973768422, -0.0006867610220801, 0.0003220117893622, -0.0003932580606925, -0.000526482133152, 0.0006099984341191, 0.0001944460299642, -0.0004067815931179, 0.0004744343708345, -0.0004123811143715]| 12.1445503234863281|      0.00100000|[10113, 0, 0, 158]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.4757175853575804, 0.1179133835780982, 0.3379105934285381, 1.9377158109615669, -0.0002173279843487, -0.0003921583543381, -0.0002333237919542, 0.0002742437540244, 5.58556485144e-05, 0.0001988084552608, -0.0001224934475012, 0.0001501591020682, -0.0003048382613934, -0.0007428463135936, 0.0002344170231957, -0.0005097755209274, -0.0004775611157843, 0.0006368043555768, 0.0002464002822999, -0.0004608707564669, 0.000440141390768, -0.0004381111592151]| 12.1445484161376953|      0.01000000|[10241, 0, 0, 160]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      81|[1.4757175853575804, 0.1179133835780982, 0.3379105934285381, 1.9377158109615669, -0.0002173279843487, -0.0003921583543381, -0.0002333237919542, 0.0002742437540244, 5.58556485144e-05, 0.0001988084552608, -0.0001224934475012, 0.0001501591020682, -0.0003048382613934, -0.0007428463135936, 0.0002344170231957, -0.0005097755209274, -0.0004775611157843, 0.0006368043555768, 0.0002464002822999, -0.0004608707564669, 0.000440141390768, -0.0004381111592151]| 12.1445484161376953|      0.00100000|[10369, 0, 0, 162]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      82|[1.4750662168336948, 0.1175419000283304, 0.3380953819673485, 1.9382425729500028, -0.0002021732252423, -0.0004583968091039, -0.0004271958098058, 0.0002252659623561, 6.15005674857e-05, 0.0001316993545105, -0.0001353341287874, 0.0001620785215931, -0.0004516212124945, -0.0006594396095796, 0.0003383213749606, -0.0005470808283963, -0.0003757589554598, 0.0007898305683061, 0.0002840559312325, -0.0004415983689917, 0.000455556864987, -0.0004257919847406]| 12.1445465087890625|      0.01000000|[10497, 0, 0, 164]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      83|[1.4750662168336948, 0.1175419000283304, 0.3380953819673485, 1.9382425729500028, -0.0002021732252423, -0.0004583968091039, -0.0004271958098058, 0.0002252659623561, 6.15005674857e-05, 0.0001316993545105, -0.0001353341287874, 0.0001620785215931, -0.0004516212124945, -0.0006594396095796, 0.0003383213749606, -0.0005470808283963, -0.0003757589554598, 0.0007898305683061, 0.0002840559312325, -0.0004415983689917, 0.000455556864987, -0.0004257919847406]| 12.1445465087890625|      0.00100000|[10625, 0, 0, 166]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      84|[1.4742849110284757, 0.1172265539944574, 0.3381618692001619, 1.9387180817744185, -0.0002409234806654, -0.0003856203301055, -0.000509735285124, 0.0001664589961764, 5.03525871705e-05, 8.76565730196e-05, -0.0002117815177436, 0.0001590326500962, -0.0004232632972939, -0.000706778516972, 0.0002572908499209, -0.0006301824012613, -0.0003636555496701, 0.0007265356022335, 0.0003058732929469, -0.000373552813107, 0.0004236219544732, -0.0003374368107333]| 12.1445446014404297|      0.01000000|[10753, 0, 0, 168]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      85|[1.4742849110284757, 0.1172265539944574, 0.3381618692001619, 1.9387180817744185, -0.0002409234806654, -0.0003856203301055, -0.000509735285124, 0.0001664589961764, 5.03525871705e-05, 8.76565730196e-05, -0.0002117815177436, 0.0001590326500962, -0.0004232632972939, -0.000706778516972, 0.0002572908499209, -0.0006301824012613, -0.0003636555496701, 0.0007265356022335, 0.0003058732929469, -0.000373552813107, 0.0004236219544732, -0.0003374368107333]| 12.1445446014404297|      0.00100000|[10881, 0, 0, 170]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      86|[1.473549775568089, 0.1171079502031055, 0.3383528832224832, 1.9392604374278106, -0.000198511467294, -0.0004103912932518, -0.0005390109138837, 0.0001697464535379, 4.14494969578e-05, 6.1400038297e-06, -8.08347750041e-05, 0.0001176886150469, -0.0005536933459066, -0.0007548312438854, 0.0003541243191299, -0.0006096577900476, -0.000399948402728, 0.0008020654457564, 0.000242266346331, -0.0005789496030766, 0.0003936260900147, -0.0002851134685485]| 12.1445426940917969|      0.01000000|[11009, 0, 0, 172]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      87|[1.473549775568089, 0.1171079502031055, 0.3383528832224832, 1.9392604374278106, -0.000198511467294, -0.0004103912932518, -0.0005390109138837, 0.0001697464535379, 4.14494969578e-05, 6.1400038297e-06, -8.08347750041e-05, 0.0001176886150469, -0.0005536933459066, -0.0007548312438854, 0.0003541243191299, -0.0006096577900476, -0.000399948402728, 0.0008020654457564, 0.000242266346331, -0.0005789496030766, 0.0003936260900147, -0.0002851134685485]| 12.1445426940917969|      0.00100000|[11137, 0, 0, 174]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      88|[1.4728463086297858, 0.1168217684647887, 0.3386183772508647, 1.939796274213616, -0.0001457007594298, -0.0004204316739414, -0.0005126545407384, 0.0002258980569204, 0.0001215279742541, 7.75868002408e-05, -8.26750472217e-05, 0.0001364828505119, -0.0004680610085805, -0.0007593313991528, 0.0004043323580031, -0.0005414444832702, -0.0003382389070798, 0.0009349858361293, 0.0002570877415472, -0.0006513003196155, 0.0004622832085159, -0.0003141623610807]| 12.1445407867431641|      0.01000000|[11265, 0, 0, 176]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
      89|[1.4728463086297858, 0.1168217684647887, 0.3386183772508647, 1.939796274213616, -0.0001457007594298, -0.0004204316739414, -0.0005126545407384, 0.0002258980569204, 0.0001215279742541, 7.75868002408e-05, -8.26750472217e-05, 0.0001364828505119, -0.0004680610085805, -0.0007593313991528, 0.0004043323580031, -0.0005414444832702, -0.0003382389070798, 0.0009349858361293, 0.0002570877415472, -0.0006513003196155, 0.0004622832085159, -0.0003141623610807]| 12.1445407867431641|      0.00100000|[11393, 0, 0, 178]                                                         |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      90|[1.472162663657701, 0.1165935740837564, 0.338771093875491, 1.9403696821319412, -0.0002045990148743, -0.000427435469737, -0.0003365143771683, 0.0003334214484725, 3.31565779361e-05, 3.6357712423e-05, -8.28447280653e-05, 9.43971621461e-05, -0.0005973094492202, -0.0007762796152237, 0.0004336870537338, -0.0005270228075076, -0.0004649249512284, 0.0010827607164534, 0.0001366634681457, -0.0006302214804099, 0.0004648040658562, -0.0003018714185129]| 12.1445388793945312|      0.01000000|[11521, 0, 0, 180]                                                         |  | trying linear partial model with 65 points | iterate success | actual_k=0
