k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.6120001572, 0.57175904776, -1.847081276, 0.01574151594, -0.0127909362, -0.0044008498, -0.0340938396, -0.107513871, 1.1202240291, -3.177064e-07, 5.882e-13, 399.75152639, 0.01597732412, -0.0252244646, -0.0094001416, -0.0085667661, -0.1218804907, 0.7190133075, -3.780477e-07, 9.307e-13, 402.01753386, 0.01484625118, -0.0210628994, -0.001166948, -0.0249509707, -0.1139847055, 0.92166020737, -3.295265e-07, 6.733e-13, 400.40175368, 0.01991666998, -1.22433082, 0.0119988756, -1.411897512, -0.1148065151, 0.44915582738, 5.95875e-08, -2.484e-13, 407.03024568, 0.02082242153, -1.238434791, 0.01389314763, -1.049686225, -0.1299513286, 0.33798380231, 4.5673127e-08, -1.792e-13, 405.91764962, 0.01658816461, -1.247226838, 0.01846788123, -0.8617315756, -0.1321089362, 0.28256800868, 4.7465711e-08, -1.509e-13, 404.73590637]|127387.7641439087601611|      1.00000000|[0, 0, 0, 0]                                                               | 
      23|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.13508517|[2674, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.12157665|[2790, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.10941899|[2907, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.09847709|[3024, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.08862938|[3140, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      28|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.07976644|[3256, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.07178980|[3373, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[-0.5551058127342116, 0.5967710802653733, -1.8308339142472134, -0.0051815969981422, -0.0127360444697674, -0.026895147802123, -0.0367312616948911, -0.1297305650417008, 1.1168824498374241, 0.0179113472805344, 0.0054632118092965, 399.7308467209016, 0.0278762103617717, -0.025428239437929, 0.0718497801315094, 0.0502538905531222, -0.1295946038759594, 0.7083159280966588, 0.0274167206506231, 0.0061304645340034, 402.02602097322193, 0.0017298454815004, 0.0027358027852702, 0.0174110199006918, -0.0398276911225457, -0.1004634017005008, 0.9171593097116427, -0.0222140288886527, -0.0337129994072069, 400.380421201484, 0.1054725331628806, -1.2046339356118336, -0.0870654269056889, -1.4137522387645276, 0.0219264326610354, 0.4337106569715339, -0.0493180389363544, -0.0226149046744235, 407.0239947127329, 0.1524606139983549, -1.2386658371569865, -0.045215180122149, -1.0999976422184647, -0.0653431608913937, 0.384688132099438, -0.0004736485690639, -0.0167543321539626, 405.88296521543253, 0.0978357808414438, -1.2244528907606664, -0.061186308880793, -0.8566556625697849, -0.0540776216587049, 0.2775841910234435, 0.0305105246772696, -0.0026545276236758, 404.7157460486138]|11576.8701171875000000|      0.06461082|[3489, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[-0.5597313137493101, 0.5929950193491538, -1.8220825600522699, -0.002843228190141, -0.0024482013229368, -0.0260301265322325, -0.0300865039589873, -0.1277476512961735, 1.111763376192032, 0.0297640833799706, 0.0028789262298878, 399.73555309705233, 0.0283803134913178, -0.0216284924612748, 0.0766773941572101, 0.0505677245458409, -0.1351953321217276, 0.7120990346048917, 0.0300444539825652, 0.0199175655270749, 402.0116826345288, 0.0132926127168575, -0.0034672906825746, 0.0133029886735993, -0.0304050238994633, -0.1031063835417439, 0.9082696796481309, -0.0201472504501056, -0.0305428197205213, 400.3797921553075, 0.1242205312221298, -1.2077929186757295, -0.0920369340059961, -1.4171034237558555, 0.026781466141499, 0.4408530443381753, -0.0504098320949113, -0.0244178056335194, 407.0165505006849, 0.1595368326428463, -1.2179909802099724, -0.0449050456804552, -1.0940261635240847, -0.0570516525401425, 0.3822510876665293, -0.0065921823825611, -0.0162837495446946, 405.88703453443213, 0.1258701661618557, -1.2055703468498047, -0.0616813061151395, -0.8581051432816652, -0.0411855032134178, 0.2934677016974755, 0.034265160676666, 0.0020076010576879, 404.72402540350265]|4292.1430664062500000|      0.07178980|[3605, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[-0.5597313137493101, 0.5929950193491538, -1.8220825600522699, -0.002843228190141, -0.0024482013229368, -0.0260301265322325, -0.0300865039589873, -0.1277476512961735, 1.111763376192032, 0.0297640833799706, 0.0028789262298878, 399.73555309705233, 0.0283803134913178, -0.0216284924612748, 0.0766773941572101, 0.0505677245458409, -0.1351953321217276, 0.7120990346048917, 0.0300444539825652, 0.0199175655270749, 402.0116826345288, 0.0132926127168575, -0.0034672906825746, 0.0133029886735993, -0.0304050238994633, -0.1031063835417439, 0.9082696796481309, -0.0201472504501056, -0.0305428197205213, 400.3797921553075, 0.1242205312221298, -1.2077929186757295, -0.0920369340059961, -1.4171034237558555, 0.026781466141499, 0.4408530443381753, -0.0504098320949113, -0.0244178056335194, 407.0165505006849, 0.1595368326428463, -1.2179909802099724, -0.0449050456804552, -1.0940261635240847, -0.0570516525401425, 0.3822510876665293, -0.0065921823825611, -0.0162837495446946, 405.88703453443213, 0.1258701661618557, -1.2055703468498047, -0.0616813061151395, -0.8581051432816652, -0.0411855032134178, 0.2934677016974755, 0.034265160676666, 0.0020076010576879, 404.72402540350265]|4292.1430664062500000|      0.06461082|[3721, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[-0.5597313137493101, 0.5929950193491538, -1.8220825600522699, -0.002843228190141, -0.0024482013229368, -0.0260301265322325, -0.0300865039589873, -0.1277476512961735, 1.111763376192032, 0.0297640833799706, 0.0028789262298878, 399.73555309705233, 0.0283803134913178, -0.0216284924612748, 0.0766773941572101, 0.0505677245458409, -0.1351953321217276, 0.7120990346048917, 0.0300444539825652, 0.0199175655270749, 402.0116826345288, 0.0132926127168575, -0.0034672906825746, 0.0133029886735993, -0.0304050238994633, -0.1031063835417439, 0.9082696796481309, -0.0201472504501056, -0.0305428197205213, 400.3797921553075, 0.1242205312221298, -1.2077929186757295, -0.0920369340059961, -1.4171034237558555, 0.026781466141499, 0.4408530443381753, -0.0504098320949113, -0.0244178056335194, 407.0165505006849, 0.1595368326428463, -1.2179909802099724, -0.0449050456804552, -1.0940261635240847, -0.0570516525401425, 0.3822510876665293, -0.0065921823825611, -0.0162837495446946, 405.88703453443213, 0.1258701661618557, -1.2055703468498047, -0.0616813061151395, -0.8581051432816652, -0.0411855032134178, 0.2934677016974755, 0.034265160676666, 0.0020076010576879, 404.72402540350265]|4292.1430664062500000|      0.05814974|[3837, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[-0.5597313137493101, 0.5929950193491538, -1.8220825600522699, -0.002843228190141, -0.0024482013229368, -0.0260301265322325, -0.0300865039589873, -0.1277476512961735, 1.111763376192032, 0.0297640833799706, 0.0028789262298878, 399.73555309705233, 0.0283803134913178, -0.0216284924612748, 0.0766773941572101, 0.0505677245458409, -0.1351953321217276, 0.7120990346048917, 0.0300444539825652, 0.0199175655270749, 402.0116826345288, 0.0132926127168575, -0.0034672906825746, 0.0133029886735993, -0.0304050238994633, -0.1031063835417439, 0.9082696796481309, -0.0201472504501056, -0.0305428197205213, 400.3797921553075, 0.1242205312221298, -1.2077929186757295, -0.0920369340059961, -1.4171034237558555, 0.026781466141499, 0.4408530443381753, -0.0504098320949113, -0.0244178056335194, 407.0165505006849, 0.1595368326428463, -1.2179909802099724, -0.0449050456804552, -1.0940261635240847, -0.0570516525401425, 0.3822510876665293, -0.0065921823825611, -0.0162837495446946, 405.88703453443213, 0.1258701661618557, -1.2055703468498047, -0.0616813061151395, -0.8581051432816652, -0.0411855032134178, 0.2934677016974755, 0.034265160676666, 0.0020076010576879, 404.72402540350265]|4292.1430664062500000|      0.05233476|[3955, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[-0.5597313137493101, 0.5929950193491538, -1.8220825600522699, -0.002843228190141, -0.0024482013229368, -0.0260301265322325, -0.0300865039589873, -0.1277476512961735, 1.111763376192032, 0.0297640833799706, 0.0028789262298878, 399.73555309705233, 0.0283803134913178, -0.0216284924612748, 0.0766773941572101, 0.0505677245458409, -0.1351953321217276, 0.7120990346048917, 0.0300444539825652, 0.0199175655270749, 402.0116826345288, 0.0132926127168575, -0.0034672906825746, 0.0133029886735993, -0.0304050238994633, -0.1031063835417439, 0.9082696796481309, -0.0201472504501056, -0.0305428197205213, 400.3797921553075, 0.1242205312221298, -1.2077929186757295, -0.0920369340059961, -1.4171034237558555, 0.026781466141499, 0.4408530443381753, -0.0504098320949113, -0.0244178056335194, 407.0165505006849, 0.1595368326428463, -1.2179909802099724, -0.0449050456804552, -1.0940261635240847, -0.0570516525401425, 0.3822510876665293, -0.0065921823825611, -0.0162837495446946, 405.88703453443213, 0.1258701661618557, -1.2055703468498047, -0.0616813061151395, -0.8581051432816652, -0.0411855032134178, 0.2934677016974755, 0.034265160676666, 0.0020076010576879, 404.72402540350265]|4292.1430664062500000|      0.04710129|[4071, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      36|[-0.5586986295746339, 0.599029646648351, -1.8155655279621343, -0.0125879349517065, -0.0066700462692621, -0.0184267419843691, -0.0345450979107501, -0.1310643915312951, 1.1115695579743299, 0.0248410314209008, 0.0007905689671596, 399.742193324441, 0.029274953823968, -0.0282680315246686, 0.0795136980489749, 0.0493039690761089, -0.1364844193590181, 0.7094264989480993, 0.0281253855450591, 0.0257115934018364, 402.0168263935342, 0.0067210517720777, -0.0035393452909024, 0.0161098259746055, -0.0359546917574134, -0.1070751647166201, 0.9144471078105152, -0.0195096354492483, -0.0398627536396565, 400.37609063556766, 0.1265306651382822, -1.2115115269659302, -0.0931525290896361, -1.420757502796759, 0.0242250231517204, 0.4422302876982746, -0.0434982795476748, -0.022691060344497, 407.0236490414948, 0.1734514960794262, -1.2169110605877294, -0.0473242156116291, -1.098773832082065, -0.041711568862543, 0.3896707572443677, 0.0020790513339401, -0.0135075490582123, 405.88359216714167, 0.1358141120177625, -1.1965753277600342, -0.0700651705667733, -0.8652091505497596, -0.0235977706538349, 0.2919207883253846, 0.0393345115797532, 0.0071478132996418, 404.7148294476506]|1099.4128417968750000|      0.05233476|[4188, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      37|[-0.5586986295746339, 0.599029646648351, -1.8155655279621343, -0.0125879349517065, -0.0066700462692621, -0.0184267419843691, -0.0345450979107501, -0.1310643915312951, 1.1115695579743299, 0.0248410314209008, 0.0007905689671596, 399.742193324441, 0.029274953823968, -0.0282680315246686, 0.0795136980489749, 0.0493039690761089, -0.1364844193590181, 0.7094264989480993, 0.0281253855450591, 0.0257115934018364, 402.0168263935342, 0.0067210517720777, -0.0035393452909024, 0.0161098259746055, -0.0359546917574134, -0.1070751647166201, 0.9144471078105152, -0.0195096354492483, -0.0398627536396565, 400.37609063556766, 0.1265306651382822, -1.2115115269659302, -0.0931525290896361, -1.420757502796759, 0.0242250231517204, 0.4422302876982746, -0.0434982795476748, -0.022691060344497, 407.0236490414948, 0.1734514960794262, -1.2169110605877294, -0.0473242156116291, -1.098773832082065, -0.041711568862543, 0.3896707572443677, 0.0020790513339401, -0.0135075490582123, 405.88359216714167, 0.1358141120177625, -1.1965753277600342, -0.0700651705667733, -0.8652091505497596, -0.0235977706538349, 0.2919207883253846, 0.0393345115797532, 0.0071478132996418, 404.7148294476506]|1099.4128417968750000|      0.04710129|[4304, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      38|[-0.5586986295746339, 0.599029646648351, -1.8155655279621343, -0.0125879349517065, -0.0066700462692621, -0.0184267419843691, -0.0345450979107501, -0.1310643915312951, 1.1115695579743299, 0.0248410314209008, 0.0007905689671596, 399.742193324441, 0.029274953823968, -0.0282680315246686, 0.0795136980489749, 0.0493039690761089, -0.1364844193590181, 0.7094264989480993, 0.0281253855450591, 0.0257115934018364, 402.0168263935342, 0.0067210517720777, -0.0035393452909024, 0.0161098259746055, -0.0359546917574134, -0.1070751647166201, 0.9144471078105152, -0.0195096354492483, -0.0398627536396565, 400.37609063556766, 0.1265306651382822, -1.2115115269659302, -0.0931525290896361, -1.420757502796759, 0.0242250231517204, 0.4422302876982746, -0.0434982795476748, -0.022691060344497, 407.0236490414948, 0.1734514960794262, -1.2169110605877294, -0.0473242156116291, -1.098773832082065, -0.041711568862543, 0.3896707572443677, 0.0020790513339401, -0.0135075490582123, 405.88359216714167, 0.1358141120177625, -1.1965753277600342, -0.0700651705667733, -0.8652091505497596, -0.0235977706538349, 0.2919207883253846, 0.0393345115797532, 0.0071478132996418, 404.7148294476506]|1099.4128417968750000|      0.04239116|[4420, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      39|[-0.5586986295746339, 0.599029646648351, -1.8155655279621343, -0.0125879349517065, -0.0066700462692621, -0.0184267419843691, -0.0345450979107501, -0.1310643915312951, 1.1115695579743299, 0.0248410314209008, 0.0007905689671596, 399.742193324441, 0.029274953823968, -0.0282680315246686, 0.0795136980489749, 0.0493039690761089, -0.1364844193590181, 0.7094264989480993, 0.0281253855450591, 0.0257115934018364, 402.0168263935342, 0.0067210517720777, -0.0035393452909024, 0.0161098259746055, -0.0359546917574134, -0.1070751647166201, 0.9144471078105152, -0.0195096354492483, -0.0398627536396565, 400.37609063556766, 0.1265306651382822, -1.2115115269659302, -0.0931525290896361, -1.420757502796759, 0.0242250231517204, 0.4422302876982746, -0.0434982795476748, -0.022691060344497, 407.0236490414948, 0.1734514960794262, -1.2169110605877294, -0.0473242156116291, -1.098773832082065, -0.041711568862543, 0.3896707572443677, 0.0020790513339401, -0.0135075490582123, 405.88359216714167, 0.1358141120177625, -1.1965753277600342, -0.0700651705667733, -0.8652091505497596, -0.0235977706538349, 0.2919207883253846, 0.0393345115797532, 0.0071478132996418, 404.7148294476506]|1099.4128417968750000|      0.03815204|[4537, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      40|[-0.5586986295746339, 0.599029646648351, -1.8155655279621343, -0.0125879349517065, -0.0066700462692621, -0.0184267419843691, -0.0345450979107501, -0.1310643915312951, 1.1115695579743299, 0.0248410314209008, 0.0007905689671596, 399.742193324441, 0.029274953823968, -0.0282680315246686, 0.0795136980489749, 0.0493039690761089, -0.1364844193590181, 0.7094264989480993, 0.0281253855450591, 0.0257115934018364, 402.0168263935342, 0.0067210517720777, -0.0035393452909024, 0.0161098259746055, -0.0359546917574134, -0.1070751647166201, 0.9144471078105152, -0.0195096354492483, -0.0398627536396565, 400.37609063556766, 0.1265306651382822, -1.2115115269659302, -0.0931525290896361, -1.420757502796759, 0.0242250231517204, 0.4422302876982746, -0.0434982795476748, -0.022691060344497, 407.0236490414948, 0.1734514960794262, -1.2169110605877294, -0.0473242156116291, -1.098773832082065, -0.041711568862543, 0.3896707572443677, 0.0020790513339401, -0.0135075490582123, 405.88359216714167, 0.1358141120177625, -1.1965753277600342, -0.0700651705667733, -0.8652091505497596, -0.0235977706538349, 0.2919207883253846, 0.0393345115797532, 0.0071478132996418, 404.7148294476506]|1099.4128417968750000|      0.03433684|[4654, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      41|[-0.5586986295746339, 0.599029646648351, -1.8155655279621343, -0.0125879349517065, -0.0066700462692621, -0.0184267419843691, -0.0345450979107501, -0.1310643915312951, 1.1115695579743299, 0.0248410314209008, 0.0007905689671596, 399.742193324441, 0.029274953823968, -0.0282680315246686, 0.0795136980489749, 0.0493039690761089, -0.1364844193590181, 0.7094264989480993, 0.0281253855450591, 0.0257115934018364, 402.0168263935342, 0.0067210517720777, -0.0035393452909024, 0.0161098259746055, -0.0359546917574134, -0.1070751647166201, 0.9144471078105152, -0.0195096354492483, -0.0398627536396565, 400.37609063556766, 0.1265306651382822, -1.2115115269659302, -0.0931525290896361, -1.420757502796759, 0.0242250231517204, 0.4422302876982746, -0.0434982795476748, -0.022691060344497, 407.0236490414948, 0.1734514960794262, -1.2169110605877294, -0.0473242156116291, -1.098773832082065, -0.041711568862543, 0.3896707572443677, 0.0020790513339401, -0.0135075490582123, 405.88359216714167, 0.1358141120177625, -1.1965753277600342, -0.0700651705667733, -0.8652091505497596, -0.0235977706538349, 0.2919207883253846, 0.0393345115797532, 0.0071478132996418, 404.7148294476506]|1099.4128417968750000|      0.03090315|[4770, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      42|[-0.5586986295746339, 0.599029646648351, -1.8155655279621343, -0.0125879349517065, -0.0066700462692621, -0.0184267419843691, -0.0345450979107501, -0.1310643915312951, 1.1115695579743299, 0.0248410314209008, 0.0007905689671596, 399.742193324441, 0.029274953823968, -0.0282680315246686, 0.0795136980489749, 0.0493039690761089, -0.1364844193590181, 0.7094264989480993, 0.0281253855450591, 0.0257115934018364, 402.0168263935342, 0.0067210517720777, -0.0035393452909024, 0.0161098259746055, -0.0359546917574134, -0.1070751647166201, 0.9144471078105152, -0.0195096354492483, -0.0398627536396565, 400.37609063556766, 0.1265306651382822, -1.2115115269659302, -0.0931525290896361, -1.420757502796759, 0.0242250231517204, 0.4422302876982746, -0.0434982795476748, -0.022691060344497, 407.0236490414948, 0.1734514960794262, -1.2169110605877294, -0.0473242156116291, -1.098773832082065, -0.041711568862543, 0.3896707572443677, 0.0020790513339401, -0.0135075490582123, 405.88359216714167, 0.1358141120177625, -1.1965753277600342, -0.0700651705667733, -0.8652091505497596, -0.0235977706538349, 0.2919207883253846, 0.0393345115797532, 0.0071478132996418, 404.7148294476506]|1099.4128417968750000|      0.02781284|[4886, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
