k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|      2.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      47|[1.4642839605452433, 0.134610404359529, 0.3345344966147761, 1.945825595235608, -0.0248723861812457, 0.0131809498306458, 0.0481135683838006, -0.0066502842979385, -0.001016981098497, 0.005565260366759, -0.0164367700665961, -0.0228386181399351, 0.027183611709313, -0.0104926805471702, 0.0089949711584703, -0.0066569640140429, 0.0281607768374739, 0.0099470975564053, -0.0156240050239106, -0.0229066379924547, 0.01927998708148, 0.0397221630191274]| 12.1445331573486328|      0.00195312|[4934, 752, 0, 94]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      48|[1.4629938620874514, 0.1339258805897199, 0.3349754188974917, 1.9469938760890368, -0.024882819103717, 0.0130559808048694, 0.0481692266249966, -0.006690202669234, -0.0009506047582793, 0.0056889311021762, -0.0163856339556655, -0.0228916405845849, 0.0272211847840236, -0.010430472520963, 0.0088775316152998, -0.0066531081355739, 0.0282808497654307, 0.0099903072403307, -0.0156355042661332, -0.0229926176767828, 0.0191987494263219, 0.039887802665816]| 12.1445293426513672|      0.00390625|[5038, 768, 0, 96]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      49|[1.4629938620874514, 0.1339258805897199, 0.3349754188974917, 1.9469938760890368, -0.024882819103717, 0.0130559808048694, 0.0481692266249966, -0.006690202669234, -0.0009506047582793, 0.0056889311021762, -0.0163856339556655, -0.0228916405845849, 0.0272211847840236, -0.010430472520963, 0.0088775316152998, -0.0066531081355739, 0.0282808497654307, 0.0099903072403307, -0.0156355042661332, -0.0229926176767828, 0.0191987494263219, 0.039887802665816]| 12.1445293426513672|      0.00195312|[5143, 784, 0, 98]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      50|[1.4615801491297917, 0.1334593940866103, 0.3353865389024688, 1.9480582315972583, -0.0244859352793195, 0.0129189559954174, 0.0481122270384283, -0.0066488834271192, -0.0010070670909772, 0.0057968219929852, -0.0163911728325937, -0.0228197364941071, 0.0271953816429818, -0.0105482961667095, 0.0088141390460648, -0.0067064033429952, 0.0281909436693002, 0.0100886036854589, -0.0155900605539432, -0.0228773186777059, 0.0193928512262726, 0.039944068556672]| 12.1445255279541016|      0.00390625|[5249, 800, 0, 100]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      51|[1.4615801491297917, 0.1334593940866103, 0.3353865389024688, 1.9480582315972583, -0.0244859352793195, 0.0129189559954174, 0.0481122270384283, -0.0066488834271192, -0.0010070670909772, 0.0057968219929852, -0.0163911728325937, -0.0228197364941071, 0.0271953816429818, -0.0105482961667095, 0.0088141390460648, -0.0067064033429952, 0.0281909436693002, 0.0100886036854589, -0.0155900605539432, -0.0228773186777059, 0.0193928512262726, 0.039944068556672]| 12.1445255279541016|      0.00195312|[5353, 816, 0, 102]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      52|[1.460165155445093, 0.1328732746699604, 0.3358267319324239, 1.9491012197289588, -0.0243835509038092, 0.012747742705624, 0.0482908061452191, -0.0066184011285909, -0.0008303864904045, 0.0057602209921348, -0.0164532570280631, -0.0228894906819033, 0.0271553222347898, -0.0106139705454376, 0.0088851587374634, -0.0067914445725523, 0.0280795499527374, 0.010003149618157, -0.0154843776487563, -0.0227370104585499, 0.0193307891725736, 0.0399733332712255]| 12.1445217132568359|      0.00390625|[5460, 832, 0, 104]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      53|[1.460165155445093, 0.1328732746699604, 0.3358267319324239, 1.9491012197289588, -0.0243835509038092, 0.012747742705624, 0.0482908061452191, -0.0066184011285909, -0.0008303864904045, 0.0057602209921348, -0.0164532570280631, -0.0228894906819033, 0.0271553222347898, -0.0106139705454376, 0.0088851587374634, -0.0067914445725523, 0.0280795499527374, 0.010003149618157, -0.0154843776487563, -0.0227370104585499, 0.0193307891725736, 0.0399733332712255]| 12.1445217132568359|      0.00195312|[5564, 848, 0, 106]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      54|[1.458777288871397, 0.1323182421376499, 0.3362198289893489, 1.9502171623885378, -0.0244518153047769, 0.0127703659688429, 0.0483966828779415, -0.0067762719685534, -0.0008763392282376, 0.0057710317956457, -0.0165998665620277, -0.0230815295938628, 0.0272835079189136, -0.0104103627995508, 0.0088497062695248, -0.0067418515819512, 0.0280069820039454, 0.0099605519822331, -0.0154129275993869, -0.0227046097997763, 0.0193888634899565, 0.0399954743973046]| 12.1445178985595703|      0.00390625|[5670, 864, 0, 108]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      55|[1.458777288871397, 0.1323182421376499, 0.3362198289893489, 1.9502171623885378, -0.0244518153047769, 0.0127703659688429, 0.0483966828779415, -0.0067762719685534, -0.0008763392282376, 0.0057710317956457, -0.0165998665620277, -0.0230815295938628, 0.0272835079189136, -0.0104103627995508, 0.0088497062695248, -0.0067418515819512, 0.0280069820039454, 0.0099605519822331, -0.0154129275993869, -0.0227046097997763, 0.0193888634899565, 0.0399954743973046]| 12.1445178985595703|      0.00195312|[5775, 880, 0, 110]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      56|[1.4575615280443512, 0.1315350551312807, 0.3365593057156219, 1.9513868552020417, -0.0244785450165116, 0.0127188590500335, 0.0483096127770474, -0.0067765733279363, -0.0011840249177257, 0.0058926849317252, -0.0166687165865022, -0.0230287763583822, 0.0274213826911493, -0.0103945188389589, 0.0089577193849388, -0.0066326003765748, 0.02799932135009, 0.0099335403529015, -0.0155268234479621, -0.0228828949597381, 0.0194136729418596, 0.0398443171807118]| 12.1445140838623047|      0.00390625|[5880, 896, 0, 112]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      57|[1.4575615280443512, 0.1315350551312807, 0.3365593057156219, 1.9513868552020417, -0.0244785450165116, 0.0127188590500335, 0.0483096127770474, -0.0067765733279363, -0.0011840249177257, 0.0058926849317252, -0.0166687165865022, -0.0230287763583822, 0.0274213826911493, -0.0103945188389589, 0.0089577193849388, -0.0066326003765748, 0.02799932135009, 0.0099335403529015, -0.0155268234479621, -0.0228828949597381, 0.0194136729418596, 0.0398443171807118]| 12.1445140838623047|      0.00195312|[5985, 912, 0, 114]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      58|[1.4560571269400941, 0.1309201075659029, 0.3367962321199968, 1.9523869823605742, -0.0244691204254927, 0.0126261812202281, 0.0482663122910976, -0.0067556574875332, -0.0012378434983669, 0.0058391999841663, -0.0166016861416566, -0.0229886924889134, 0.0273930436219045, -0.010462662665008, 0.0090680559218361, -0.006630748749012, 0.0279671283007564, 0.0101398218846291, -0.0154856084377446, -0.0230386329819927, 0.0193957812544914, 0.0399255113252902]| 12.1445102691650391|      0.00390625|[6090, 928, 0, 116]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      59|[1.4560571269400941, 0.1309201075659029, 0.3367962321199968, 1.9523869823605742, -0.0244691204254927, 0.0126261812202281, 0.0482663122910976, -0.0067556574875332, -0.0012378434983669, 0.0058391999841663, -0.0166016861416566, -0.0229886924889134, 0.0273930436219045, -0.010462662665008, 0.0090680559218361, -0.006630748749012, 0.0279671283007564, 0.0101398218846291, -0.0154856084377446, -0.0230386329819927, 0.0193957812544914, 0.0399255113252902]| 12.1445102691650391|      0.00195312|[6195, 944, 0, 118]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      60|[1.4546606183139341, 0.130172114443503, 0.3370381464649992, 1.9533889760507461, -0.0245611731215365, 0.012865788722252, 0.048287009567884, -0.0068159190055795, -0.0012559447303911, 0.0060308366711632, -0.0165470842151593, -0.0230792050737305, 0.0275824110389177, -0.0105243098594169, 0.0089522223350153, -0.0065496402692406, 0.027981721257296, 0.0100114331297885, -0.0153819889704006, -0.0228629026426596, 0.0193212098333707, 0.0399528934594473]| 12.1445064544677734|      0.00390625|[6302, 960, 0, 120]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      61|[1.4546606183139341, 0.130172114443503, 0.3370381464649992, 1.9533889760507461, -0.0245611731215365, 0.012865788722252, 0.048287009567884, -0.0068159190055795, -0.0012559447303911, 0.0060308366711632, -0.0165470842151593, -0.0230792050737305, 0.0275824110389177, -0.0105243098594169, 0.0089522223350153, -0.0065496402692406, 0.027981721257296, 0.0100114331297885, -0.0153819889704006, -0.0228629026426596, 0.0193212098333707, 0.0399528934594473]| 12.1445064544677734|      0.00195312|[6407, 976, 0, 122]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      62|[1.4533289828734586, 0.1295106593884442, 0.337400700745054, 1.9545219717376212, -0.0243446885090578, 0.0127771671403371, 0.0484391417769561, -0.0067313319976553, -0.0011569795206141, 0.0058863171192369, -0.0166401176919152, -0.0230133078166064, 0.0275897200644004, -0.0105155270720961, 0.0090271354909066, -0.0063791928541167, 0.0281223687628319, 0.0099759477810487, -0.0153485461309818, -0.0228202605251503, 0.0193270683577749, 0.0399888597718248]| 12.1445026397705078|      0.00390625|[6512, 992, 0, 124]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      63|[1.4533289828734586, 0.1295106593884442, 0.337400700745054, 1.9545219717376212, -0.0243446885090578, 0.0127771671403371, 0.0484391417769561, -0.0067313319976553, -0.0011569795206141, 0.0058863171192369, -0.0166401176919152, -0.0230133078166064, 0.0275897200644004, -0.0105155270720961, 0.0090271354909066, -0.0063791928541167, 0.0281223687628319, 0.0099759477810487, -0.0153485461309818, -0.0228202605251503, 0.0193270683577749, 0.0399888597718248]| 12.1445026397705078|      0.00195312|[6618, 1008, 0, 126]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      64|[1.4520620351484388, 0.1291039075676253, 0.3378086127169486, 1.955811391981646, -0.0244462196429415, 0.0127311863886815, 0.0483692643831261, -0.0068083554127644, -0.0012700436878582, 0.0057784057886802, -0.0167267526508169, -0.0230373946313474, 0.0275841817173579, -0.010484983833089, 0.0087927482190129, -0.006279611909659, 0.0281549892875147, 0.010010097435137, -0.0152575208980923, -0.0227992674303063, 0.0190471193733634, 0.0400536608312568]| 12.1444988250732422|      0.00390625|[6723, 1024, 0, 128]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      65|[1.4520620351484388, 0.1291039075676253, 0.3378086127169486, 1.955811391981646, -0.0244462196429415, 0.0127311863886815, 0.0483692643831261, -0.0068083554127644, -0.0012700436878582, 0.0057784057886802, -0.0167267526508169, -0.0230373946313474, 0.0275841817173579, -0.010484983833089, 0.0087927482190129, -0.006279611909659, 0.0281549892875147, 0.010010097435137, -0.0152575208980923, -0.0227992674303063, 0.0190471193733634, 0.0400536608312568]| 12.1444988250732422|      0.00195312|[6827, 1040, 0, 130]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      66|[1.4504273228860964, 0.1286657433339352, 0.3382416713012228, 1.9566075300735346, -0.0243984144112129, 0.0126911948187919, 0.048318134814604, -0.0067993066730431, -0.0012778902312284, 0.0056881932318012, -0.0165887484861947, -0.023036175714989, 0.027739331173242, -0.0105581595772511, 0.0086887291272443, -0.0063160764204939, 0.0282162588578642, 0.0101567260600667, -0.0152601732640651, -0.0229253728837258, 0.0190548167361276, 0.0399421985308267]| 12.1444950103759766|      0.00390625|[6933, 1056, 0, 132]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      67|[1.4504273228860964, 0.1286657433339352, 0.3382416713012228, 1.9566075300735346, -0.0243984144112129, 0.0126911948187919, 0.048318134814604, -0.0067993066730431, -0.0012778902312284, 0.0056881932318012, -0.0165887484861947, -0.023036175714989, 0.027739331173242, -0.0105581595772511, 0.0086887291272443, -0.0063160764204939, 0.0282162588578642, 0.0101567260600667, -0.0152601732640651, -0.0229253728837258, 0.0190548167361276, 0.0399421985308267]| 12.1444950103759766|      0.00195312|[7039, 1072, 0, 134]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      68|[1.4490037402593947, 0.128040532881086, 0.3387406072284045, 1.9575826138574548, -0.0242931925096082, 0.0127578599189332, 0.0482872048732626, -0.0069267904504207, -0.0013952000390574, 0.0057007378163907, -0.0167414589679651, -0.0229351560545493, 0.0276983087071809, -0.0105237889174657, 0.0086502945706431, -0.0065635097773497, 0.0281274928225923, 0.0102465096210642, -0.0151331782142962, -0.0228688954788762, 0.0189402114665267, 0.0400002516510391]| 12.1444911956787109|      0.00390625|[7143, 1088, 0, 136]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      69|[1.4490037402593947, 0.128040532881086, 0.3387406072284045, 1.9575826138574548, -0.0242931925096082, 0.0127578599189332, 0.0482872048732626, -0.0069267904504207, -0.0013952000390574, 0.0057007378163907, -0.0167414589679651, -0.0229351560545493, 0.0276983087071809, -0.0105237889174657, 0.0086502945706431, -0.0065635097773497, 0.0281274928225923, 0.0102465096210642, -0.0151331782142962, -0.0228688954788762, 0.0189402114665267, 0.0400002516510391]| 12.1444911956787109|      0.00195312|[7248, 1104, 0, 138]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      70|[1.447694804853353, 0.1272915396819261, 0.338917551405835, 1.9586833835830892, -0.0243332050454423, 0.0128362872486432, 0.0484216949394421, -0.0068248050518305, -0.0012011124785849, 0.0056942198267088, -0.0167294859840386, -0.0230502190390022, 0.02769228164237, -0.0102953668754418, 0.0085784702975215, -0.0063328740987179, 0.02836127737496, 0.0101386945983004, -0.0151382042730292, -0.0228631203022136, 0.0190059264548098, 0.0401700594887852]| 12.1444873809814453|      0.00390625|[7354, 1120, 0, 140]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      71|[1.447694804853353, 0.1272915396819261, 0.338917551405835, 1.9586833835830892, -0.0243332050454423, 0.0128362872486432, 0.0484216949394421, -0.0068248050518305, -0.0012011124785849, 0.0056942198267088, -0.0167294859840386, -0.0230502190390022, 0.02769228164237, -0.0102953668754418, 0.0085784702975215, -0.0063328740987179, 0.02836127737496, 0.0101386945983004, -0.0151382042730292, -0.0228631203022136, 0.0190059264548098, 0.0401700594887852]| 12.1444873809814453|      0.00195312|[7458, 1136, 0, 142]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      72|[1.4464925717371535, 0.1266256542189897, 0.3393340176745876, 1.9599314581084213, -0.0244105120105625, 0.0128306678916281, 0.0482452312159566, -0.0066836096209231, -0.0011427454724356, 0.0055805252588855, -0.0166510525544793, -0.0231386923917498, 0.0277590556004995, -0.010214361904619, 0.0084794345278557, -0.0062021762735729, 0.0281847572635424, 0.0101308660617337, -0.0151656427457423, -0.0227731975097765, 0.0189827395291232, 0.0400000850254271]| 12.1444835662841797|      0.00390625|[7564, 1152, 0, 144]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      73|[1.4464925717371535, 0.1266256542189897, 0.3393340176745876, 1.9599314581084213, -0.0244105120105625, 0.0128306678916281, 0.0482452312159566, -0.0066836096209231, -0.0011427454724356, 0.0055805252588855, -0.0166510525544793, -0.0231386923917498, 0.0277590556004995, -0.010214361904619, 0.0084794345278557, -0.0062021762735729, 0.0281847572635424, 0.0101308660617337, -0.0151656427457423, -0.0227731975097765, 0.0189827395291232, 0.0400000850254271]| 12.1444835662841797|      0.00195312|[7669, 1168, 0, 146]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      74|[1.444944691701826, 0.1260187253988336, 0.3396349227739634, 1.9608202474756877, -0.0244932620426369, 0.0128085167165098, 0.0483109326973875, -0.0065238699918431, -0.0012102384714268, 0.0054191468466522, -0.016764701038525, -0.023111777844065, 0.0278557572753327, -0.0099993124399376, 0.0085067072215793, -0.0061953787409656, 0.0282493081106947, 0.0100761375756157, -0.0151503810226136, -0.0226717898711752, 0.0188635768577263, 0.0400154350751193]| 12.1444797515869141|      0.00390625|[7774, 1184, 0, 148]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      75|[1.444944691701826, 0.1260187253988336, 0.3396349227739634, 1.9608202474756877, -0.0244932620426369, 0.0128085167165098, 0.0483109326973875, -0.0065238699918431, -0.0012102384714268, 0.0054191468466522, -0.016764701038525, -0.023111777844065, 0.0278557572753327, -0.0099993124399376, 0.0085067072215793, -0.0061953787409656, 0.0282493081106947, 0.0100761375756157, -0.0151503810226136, -0.0226717898711752, 0.0188635768577263, 0.0400154350751193]| 12.1444797515869141|      0.00195312|[7881, 1200, 0, 150]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      76|[1.4436749411908427, 0.1252599873128881, 0.3401042433162615, 1.9619470140248514, -0.0245376375357988, 0.0126178977348815, 0.048222743474264, -0.0066146686431747, -0.001109258503601, 0.0054003531740802, -0.0167330086321315, -0.0230257670706616, 0.0278806042219446, -0.0098319155387432, 0.0086324090736477, -0.0061597437361388, 0.0282192202928156, 0.0100684438820879, -0.0150583758680018, -0.0226802230772433, 0.0189425921204111, 0.0400618032843488]| 12.1444759368896484|      0.00390625|[7985, 1216, 0, 152]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      77|[1.4436749411908427, 0.1252599873128881, 0.3401042433162615, 1.9619470140248514, -0.0245376375357988, 0.0126178977348815, 0.048222743474264, -0.0066146686431747, -0.001109258503601, 0.0054003531740802, -0.0167330086321315, -0.0230257670706616, 0.0278806042219446, -0.0098319155387432, 0.0086324090736477, -0.0061597437361388, 0.0282192202928156, 0.0100684438820879, -0.0150583758680018, -0.0226802230772433, 0.0189425921204111, 0.0400618032843488]| 12.1444759368896484|      0.00195312|[8090, 1232, 0, 154]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      78|[1.4424188996968281, 0.1245209532354935, 0.3403337976161507, 1.9631209905495253, -0.0242807746322372, 0.0124820419664262, 0.0482645405584678, -0.0065700906905389, -0.001231638255668, 0.0051587928487193, -0.0167052925270865, -0.0229185925126113, 0.0280591911943155, -0.009882452177202, 0.0084839562212925, -0.0062347769685158, 0.0281946560179207, 0.0101493186693951, -0.0151732239461077, -0.0226733009444895, 0.0189329653752447, 0.0401220279669781]| 12.1444721221923828|      0.00390625|[8194, 1248, 0, 156]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      79|[1.4424188996968281, 0.1245209532354935, 0.3403337976161507, 1.9631209905495253, -0.0242807746322372, 0.0124820419664262, 0.0482645405584678, -0.0065700906905389, -0.001231638255668, 0.0051587928487193, -0.0167052925270865, -0.0229185925126113, 0.0280591911943155, -0.009882452177202, 0.0084839562212925, -0.0062347769685158, 0.0281946560179207, 0.0101493186693951, -0.0151732239461077, -0.0226733009444895, 0.0189329653752447, 0.0401220279669781]| 12.1444721221923828|      0.00195312|[8300, 1264, 0, 158]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      80|[1.4408352846314616, 0.1240172494788934, 0.3405261666725535, 1.963983854287168, -0.0240784080321689, 0.0124668247168545, 0.0481471107893478, -0.0063492810426815, -0.0011710598321491, 0.0051851088245057, -0.0168036668911605, -0.0227878462317813, 0.0278921453402674, -0.0099274375823055, 0.0083755319645434, -0.0061746356957411, 0.0284232854341022, 0.0101976372651544, -0.0151216061500622, -0.0227735374504187, 0.0187815370952922, 0.0400875399490274]| 12.1444683074951172|      0.00390625|[8406, 1280, 0, 160]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      81|[1.4408352846314616, 0.1240172494788934, 0.3405261666725535, 1.963983854287168, -0.0240784080321689, 0.0124668247168545, 0.0481471107893478, -0.0063492810426815, -0.0011710598321491, 0.0051851088245057, -0.0168036668911605, -0.0227878462317813, 0.0278921453402674, -0.0099274375823055, 0.0083755319645434, -0.0061746356957411, 0.0284232854341022, 0.0101976372651544, -0.0151216061500622, -0.0227735374504187, 0.0187815370952922, 0.0400875399490274]| 12.1444683074951172|      0.00195312|[8510, 1296, 0, 162]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      82|[1.4395309911287688, 0.1234263661699961, 0.3407144403229762, 1.9651864541353719, -0.0237433653758157, 0.0123823326768843, 0.0481252996677185, -0.0061504698026701, -0.0011488236628849, 0.0051640539858243, -0.0169002563873315, -0.0228525706460024, 0.0279798930635688, -0.0099141362220295, 0.0085402036556903, -0.0061073350551055, 0.0285170397021546, 0.0100936305736113, -0.0152847805167787, -0.0227957901174085, 0.0188764645799831, 0.0399710652547653]| 12.1444644927978516|      0.00390625|[8614, 1312, 0, 164]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      83|[1.4395309911287688, 0.1234263661699961, 0.3407144403229762, 1.9651864541353719, -0.0237433653758157, 0.0123823326768843, 0.0481252996677185, -0.0061504698026701, -0.0011488236628849, 0.0051640539858243, -0.0169002563873315, -0.0228525706460024, 0.0279798930635688, -0.0099141362220295, 0.0085402036556903, -0.0061073350551055, 0.0285170397021546, 0.0100936305736113, -0.0152847805167787, -0.0227957901174085, 0.0188764645799831, 0.0399710652547653]| 12.1444644927978516|      0.00195312|[8720, 1328, 0, 166]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      84|[1.4380482995936037, 0.1229173117812779, 0.3408662398288502, 1.9662640096780766, -0.0238636978464179, 0.0124865522675873, 0.0479239433244249, -0.0060192877314362, -0.0011402502657634, 0.0051717024763251, -0.0170101139327014, -0.0228927195613066, 0.0279198976629829, -0.0097690704786948, 0.008489066023844, -0.0062681032290293, 0.0284794732984093, 0.0100631018963921, -0.0152202561758164, -0.0227196994716638, 0.0188285787997848, 0.0400628033084081]| 12.1444606781005859|      0.00390625|[8826, 1344, 0, 168]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      85|[1.4380482995936037, 0.1229173117812779, 0.3408662398288502, 1.9662640096780766, -0.0238636978464179, 0.0124865522675873, 0.0479239433244249, -0.0060192877314362, -0.0011402502657634, 0.0051717024763251, -0.0170101139327014, -0.0228927195613066, 0.0279198976629829, -0.0097690704786948, 0.008489066023844, -0.0062681032290293, 0.0284794732984093, 0.0100631018963921, -0.0152202561758164, -0.0227196994716638, 0.0188285787997848, 0.0400628033084081]| 12.1444606781005859|      0.00195312|[8930, 1360, 0, 170]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      86|[1.4366322524251385, 0.1221275081675939, 0.3412695828615818, 1.9672242385618222, -0.0238609841204116, 0.0125035648508253, 0.0478251331511155, -0.0060909724508303, -0.0012104409976629, 0.0050977290401992, -0.0171739303438656, -0.0228298728709363, 0.0278861752685098, -0.0097976429599975, 0.0086221643050644, -0.0062240968362499, 0.028484474034686, 0.0100821936135307, -0.0152412457842928, -0.0226593995379289, 0.0188716777688119, 0.03993364998629]| 12.1444568634033203|      0.00390625|[9035, 1376, 0, 172]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      87|[1.4366322524251385, 0.1221275081675939, 0.3412695828615818, 1.9672242385618222, -0.0238609841204116, 0.0125035648508253, 0.0478251331511155, -0.0060909724508303, -0.0012104409976629, 0.0050977290401992, -0.0171739303438656, -0.0228298728709363, 0.0278861752685098, -0.0097976429599975, 0.0086221643050644, -0.0062240968362499, 0.028484474034686, 0.0100821936135307, -0.0152412457842928, -0.0226593995379289, 0.0188716777688119, 0.03993364998629]| 12.1444568634033203|      0.00195312|[9141, 1392, 0, 174]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      88|[1.435271464414211, 0.1214872636521812, 0.3415823386529545, 1.9683264057854744, -0.0239340506263868, 0.01276656042594, 0.0477817038756436, -0.0061649340049919, -0.0013196696132295, 0.0050429718948201, -0.0170480302706313, -0.0229936766979349, 0.0279078721228151, -0.0098296232911143, 0.0086590067473891, -0.006328416739825, 0.0283200960837507, 0.0100619313085015, -0.0150845036184651, -0.0226951783576616, 0.0188752659280176, 0.0397493876636083]| 12.1444530487060547|      0.00390625|[9247, 1408, 0, 176]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      89|[1.435271464414211, 0.1214872636521812, 0.3415823386529545, 1.9683264057854744, -0.0239340506263868, 0.01276656042594, 0.0477817038756436, -0.0061649340049919, -0.0013196696132295, 0.0050429718948201, -0.0170480302706313, -0.0229936766979349, 0.0279078721228151, -0.0098296232911143, 0.0086590067473891, -0.006328416739825, 0.0283200960837507, 0.0100619313085015, -0.0150845036184651, -0.0226951783576616, 0.0188752659280176, 0.0397493876636083]| 12.1444530487060547|      0.00195312|[9352, 1424, 0, 178]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      90|[1.433840767674088, 0.1208288275013681, 0.3418818778365537, 1.9693513904284845, -0.0239982111962086, 0.0128768774183353, 0.0478397722898796, -0.0061466489643949, -0.0011125435992852, 0.0051260222296785, -0.0168572867757825, -0.0230980799129224, 0.0279311529804971, -0.0099522774988166, 0.0087455190362196, -0.0065157555433901, 0.0283287218697029, 0.0099859062674959, -0.0151917434747995, -0.0227112153367712, 0.018862361471122, 0.0397188954193349]| 12.1444492340087891|      0.00390625|[9457, 1440, 0, 180]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      91|[1.433840767674088, 0.1208288275013681, 0.3418818778365537, 1.9693513904284845, -0.0239982111962086, 0.0128768774183353, 0.0478397722898796, -0.0061466489643949, -0.0011125435992852, 0.0051260222296785, -0.0168572867757825, -0.0230980799129224, 0.0279311529804971, -0.0099522774988166, 0.0087455190362196, -0.0065157555433901, 0.0283287218697029, 0.0099859062674959, -0.0151917434747995, -0.0227112153367712, 0.018862361471122, 0.0397188954193349]| 12.1444492340087891|      0.00195312|[9561, 1456, 0, 182]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      92|[1.432448175924474, 0.1202757068674981, 0.3422623844613258, 1.9704436963794252, -0.0240899204608841, 0.0127833230770351, 0.0477411674665034, -0.00617960603892, -0.0011607078587737, 0.0051459773992272, -0.0166647947722701, -0.0231956337747446, 0.0278138405115943, -0.009847645704615, 0.008801570555516, -0.006704066143015, 0.0285440804958519, 0.0099787766778243, -0.0153127061986248, -0.0225992293975922, 0.0188671656140983, 0.0395872645389914]| 12.1444454193115234|      0.00390625|[9665, 1472, 0, 184]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
