k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6047031169957234, 0.0592594898483744, 0.1402082895533107, 0.7807862401355135, 0.0033430401047698, -0.000318595469406, -0.0005583824875345, 0.0040913025078597, -0.0008774882044066, 0.0044433598889094, -0.0163058545312533, 0.0188023401306872, 0.0113684395782558, -0.0134123938124351, 0.0033118989571336, 0.0116004746001019, -0.001374018467313, -0.0077976911875152, -0.0159906520128618, 0.0032850979219523, -0.0090687773129048, -0.0016077186020215]| 13.1523332595825195|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      47|[1.3607924808189034, 0.1547015472487121, 0.3897103348935155, 2.0164659572923127, 0.0513870361720997, -0.0408363204930462, 0.0136324888933077, -0.1408778964715963, -0.0820203072261049, -0.0520322172041355, 0.0215710897852042, -0.1645577826277406, 0.0184680802124991, -0.0847564006002458, -0.1228072520863614, -0.0794913983441036, -0.046049752485226, -0.1688749136115523, 0.0182769231827091, 0.0804278495745608, 0.0714343204932788, -0.0058508823664169]| 12.1442899703979492|      0.00781250|[5155, 752, 0, 94]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      48|[1.3607924808189034, 0.1547015472487121, 0.3897103348935155, 2.0164659572923127, 0.0513870361720997, -0.0408363204930462, 0.0136324888933077, -0.1408778964715963, -0.0820203072261049, -0.0520322172041355, 0.0215710897852042, -0.1645577826277406, 0.0184680802124991, -0.0847564006002458, -0.1228072520863614, -0.0794913983441036, -0.046049752485226, -0.1688749136115523, 0.0182769231827091, 0.0804278495745608, 0.0714343204932788, -0.0058508823664169]| 12.1442899703979492|      0.00390625|[5267, 768, 0, 96]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      49|[1.3579289058223136, 0.1533659166501345, 0.3901475536947704, 2.018629288907261, 0.0512492204430063, -0.0408097776324204, 0.0137257778448851, -0.1406957635245282, -0.081999544763864, -0.0518994706184505, 0.02145729188181, -0.1646199144187875, 0.0185378640220955, -0.0851018699717084, -0.1227121225925979, -0.0794504255580404, -0.0459548842497603, -0.1689536809072108, 0.0182030593976847, 0.0807843516292543, 0.0715641147966276, -0.0059384642887565]| 12.1442813873291016|      0.00781250|[5376, 784, 0, 98]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      50|[1.3579289058223136, 0.1533659166501345, 0.3901475536947704, 2.018629288907261, 0.0512492204430063, -0.0408097776324204, 0.0137257778448851, -0.1406957635245282, -0.081999544763864, -0.0518994706184505, 0.02145729188181, -0.1646199144187875, 0.0185378640220955, -0.0851018699717084, -0.1227121225925979, -0.0794504255580404, -0.0459548842497603, -0.1689536809072108, 0.0182030593976847, 0.0807843516292543, 0.0715641147966276, -0.0059384642887565]| 12.1442813873291016|      0.00390625|[5486, 800, 0, 100]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      51|[1.3551151454882675, 0.1522448694846994, 0.3907346589927562, 2.020819733930135, 0.0512875062642167, -0.0407730339877406, 0.0138169157446289, -0.1407406626035558, -0.0820842353122717, -0.0521000596801236, 0.0215503679675053, -0.1645380269442898, 0.0183191221654492, -0.0853073884773703, -0.1222613556225284, -0.0797020695382418, -0.0459229278046916, -0.168388350076551, 0.0179620112853981, 0.080782817413679, 0.0712104206409183, -0.0058628979358116]| 12.1442737579345703|      0.00781250|[5595, 816, 0, 102]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      52|[1.3551151454882675, 0.1522448694846994, 0.3907346589927562, 2.020819733930135, 0.0512875062642167, -0.0407730339877406, 0.0138169157446289, -0.1407406626035558, -0.0820842353122717, -0.0521000596801236, 0.0215503679675053, -0.1645380269442898, 0.0183191221654492, -0.0853073884773703, -0.1222613556225284, -0.0797020695382418, -0.0459229278046916, -0.168388350076551, 0.0179620112853981, 0.080782817413679, 0.0712104206409183, -0.0058628979358116]| 12.1442737579345703|      0.00390625|[5704, 832, 0, 104]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      53|[1.3523075788713774, 0.1515060394377116, 0.3917182887724271, 2.0230277919656277, 0.0511458107729266, -0.0408006078488151, 0.0135175007866213, -0.1411779205806581, -0.082060112176411, -0.0518518205823078, 0.0214624359188561, -0.1643191541636264, 0.0182112075422731, -0.0856942385140013, -0.1224431530793591, -0.0796170428644332, -0.0456000501183935, -0.1679405055243697, 0.0178270042185546, 0.0806270281139793, 0.0710923340222399, -0.0059341903613671]| 12.1442661285400391|      0.00781250|[5813, 848, 0, 106]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      54|[1.3523075788713774, 0.1515060394377116, 0.3917182887724271, 2.0230277919656277, 0.0511458107729266, -0.0408006078488151, 0.0135175007866213, -0.1411779205806581, -0.082060112176411, -0.0518518205823078, 0.0214624359188561, -0.1643191541636264, 0.0182112075422731, -0.0856942385140013, -0.1224431530793591, -0.0796170428644332, -0.0456000501183935, -0.1679405055243697, 0.0178270042185546, 0.0806270281139793, 0.0710923340222399, -0.0059341903613671]| 12.1442661285400391|      0.00390625|[5923, 864, 0, 108]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      55|[1.3493440706779227, 0.1506564004439256, 0.3927579227089434, 2.024605960452806, 0.0509608933311388, -0.0403453715839418, 0.0140383004066452, -0.1413063414682575, -0.0815113755200202, -0.0520331950441561, 0.0209167629700495, -0.1640254906214278, 0.0188009086769865, -0.0854547562030043, -0.1221303369960844, -0.0792930615725497, -0.0456181606028933, -0.1677693567541495, 0.0179158939151792, 0.0811455328258139, 0.0710299998211106, -0.0058010293734079]| 12.1442594528198242|      0.00781250|[6032, 880, 0, 110]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      56|[1.3493440706779227, 0.1506564004439256, 0.3927579227089434, 2.024605960452806, 0.0509608933311388, -0.0403453715839418, 0.0140383004066452, -0.1413063414682575, -0.0815113755200202, -0.0520331950441561, 0.0209167629700495, -0.1640254906214278, 0.0188009086769865, -0.0854547562030043, -0.1221303369960844, -0.0792930615725497, -0.0456181606028933, -0.1677693567541495, 0.0179158939151792, 0.0811455328258139, 0.0710299998211106, -0.0058010293734079]| 12.1442594528198242|      0.00390625|[6141, 896, 0, 112]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      57|[1.3465022824984716, 0.149536043027881, 0.3930909075764136, 2.02673956649851, 0.0506639639105189, -0.0403026686907429, 0.01367373768831, -0.1415783268310006, -0.0814636335575829, -0.0519095556018153, 0.0207467494914297, -0.1637984249632328, 0.018986673193028, -0.085423346476348, -0.122028194893184, -0.0796156485084791, -0.0454970569903249, -0.1674550296677249, 0.0185909207755585, 0.0807637265228275, 0.0709942202118941, -0.0058610050956458]| 12.1442518234252930|      0.00781250|[6250, 912, 0, 114]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      58|[1.3465022824984716, 0.149536043027881, 0.3930909075764136, 2.02673956649851, 0.0506639639105189, -0.0403026686907429, 0.01367373768831, -0.1415783268310006, -0.0814636335575829, -0.0519095556018153, 0.0207467494914297, -0.1637984249632328, 0.018986673193028, -0.085423346476348, -0.122028194893184, -0.0796156485084791, -0.0454970569903249, -0.1674550296677249, 0.0185909207755585, 0.0807637265228275, 0.0709942202118941, -0.0058610050956458]| 12.1442518234252930|      0.00390625|[6360, 928, 0, 116]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      59|[1.3441611604503185, 0.1482706506330671, 0.3937989533635506, 2.0292727460294158, 0.0503602965329565, -0.0402323656601846, 0.0133450762332214, -0.1420648855502564, -0.0813365676112754, -0.0519632607022884, 0.0207445437285746, -0.1635986425837166, 0.0184516356786613, -0.0852795705577061, -0.1220401918207202, -0.0799480447659204, -0.0458382308147515, -0.1671689435973438, 0.0187455062501313, 0.0804559987247574, 0.0708931829097854, -0.0057473606145482]| 12.1442441940307617|      0.00781250|[6469, 944, 0, 118]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      60|[1.3441611604503185, 0.1482706506330671, 0.3937989533635506, 2.0292727460294158, 0.0503602965329565, -0.0402323656601846, 0.0133450762332214, -0.1420648855502564, -0.0813365676112754, -0.0519632607022884, 0.0207445437285746, -0.1635986425837166, 0.0184516356786613, -0.0852795705577061, -0.1220401918207202, -0.0799480447659204, -0.0458382308147515, -0.1671689435973438, 0.0187455062501313, 0.0804559987247574, 0.0708931829097854, -0.0057473606145482]| 12.1442441940307617|      0.00390625|[6580, 960, 0, 120]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      61|[1.341196728080469, 0.1469635407848958, 0.3938918509721128, 2.031137275213015, 0.0509050491690311, -0.0401052646197468, 0.0132902124268447, -0.1420395740513745, -0.0811088982185557, -0.0521276248364373, 0.0207426899736852, -0.163854988355415, 0.0184461046459388, -0.0848576043726158, -0.1219041400037195, -0.0798392382293873, -0.04599617477331, -0.1673530116295405, 0.0191064222224292, 0.0808886197367576, 0.0710918619893531, -0.0061855515047074]| 12.1442365646362305|      0.00781250|[6691, 976, 0, 122]                                                        |  | trying linear partial model with 57 points | iterate success | actual_k=8
      62|[1.341196728080469, 0.1469635407848958, 0.3938918509721128, 2.031137275213015, 0.0509050491690311, -0.0401052646197468, 0.0132902124268447, -0.1420395740513745, -0.0811088982185557, -0.0521276248364373, 0.0207426899736852, -0.163854988355415, 0.0184461046459388, -0.0848576043726158, -0.1219041400037195, -0.0798392382293873, -0.04599617477331, -0.1673530116295405, 0.0191064222224292, 0.0808886197367576, 0.0710918619893531, -0.0061855515047074]| 12.1442365646362305|      0.00390625|[6800, 992, 0, 124]                                                        |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      63|[1.33858111140606, 0.1460645079070875, 0.3946776139961464, 2.0333998115450873, 0.0504047457049849, -0.0400259233362763, 0.0137345485807254, -0.1420171180303871, -0.081559637778064, -0.0516538262299985, 0.0212151644772256, -0.1641225665878943, 0.0181735185218353, -0.0852944095464239, -0.12208423938867, -0.0801504148975485, -0.0461157817159593, -0.1670747733043106, 0.0193919159744218, 0.0809334218172328, 0.0710723170580555, -0.006539921637727]| 12.1442298889160156|      0.00781250|[6909, 1008, 0, 126]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      64|[1.33858111140606, 0.1460645079070875, 0.3946776139961464, 2.0333998115450873, 0.0504047457049849, -0.0400259233362763, 0.0137345485807254, -0.1420171180303871, -0.081559637778064, -0.0516538262299985, 0.0212151644772256, -0.1641225665878943, 0.0181735185218353, -0.0852944095464239, -0.12208423938867, -0.0801504148975485, -0.0461157817159593, -0.1670747733043106, 0.0193919159744218, 0.0809334218172328, 0.0710723170580555, -0.006539921637727]| 12.1442298889160156|      0.00390625|[7019, 1024, 0, 128]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      65|[1.3355113808212202, 0.144996298523051, 0.3955350102143776, 2.0352840297795733, 0.0504291196527592, -0.039972988047286, 0.01364042590897, -0.1419847008645218, -0.0812978384370108, -0.0517340801887943, 0.021218097988312, -0.1639305520461404, 0.0183785331367497, -0.0852724643038945, -0.12230766459222, -0.0799602818001885, -0.0460174004192907, -0.166993673340966, 0.0193311601258703, 0.0806813301405788, 0.0708355642231164, -0.0066654996477624]| 12.1442222595214844|      0.00781250|[7128, 1040, 0, 130]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      66|[1.3355113808212202, 0.144996298523051, 0.3955350102143776, 2.0352840297795733, 0.0504291196527592, -0.039972988047286, 0.01364042590897, -0.1419847008645218, -0.0812978384370108, -0.0517340801887943, 0.021218097988312, -0.1639305520461404, 0.0183785331367497, -0.0852724643038945, -0.12230766459222, -0.0799602818001885, -0.0460174004192907, -0.166993673340966, 0.0193311601258703, 0.0806813301405788, 0.0708355642231164, -0.0066654996477624]| 12.1442222595214844|      0.00390625|[7238, 1056, 0, 132]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      67|[1.3330734823594574, 0.1438260033045999, 0.3964701699769151, 2.037762560142318, 0.0500215852516262, -0.039601259253477, 0.013770245615677, -0.1418589492845193, -0.0811946295976772, -0.0517446085908564, 0.0210791296725282, -0.1635844015018143, 0.0183381924863044, -0.0857340066633128, -0.1225321079463773, -0.0799003566500439, -0.0458648753566617, -0.1669242231955641, 0.0191326562358729, 0.0805456747910441, 0.0708872212879892, -0.0069556854693953]| 12.1442146301269531|      0.00781250|[7348, 1072, 0, 134]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      68|[1.3330734823594574, 0.1438260033045999, 0.3964701699769151, 2.037762560142318, 0.0500215852516262, -0.039601259253477, 0.013770245615677, -0.1418589492845193, -0.0811946295976772, -0.0517446085908564, 0.0210791296725282, -0.1635844015018143, 0.0183381924863044, -0.0857340066633128, -0.1225321079463773, -0.0799003566500439, -0.0458648753566617, -0.1669242231955641, 0.0191326562358729, 0.0805456747910441, 0.0708872212879892, -0.0069556854693953]| 12.1442146301269531|      0.00390625|[7457, 1088, 0, 136]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      69|[1.329837114906044, 0.1426420858710651, 0.3966885822460273, 2.0392149711055074, 0.0499264816435672, -0.0394481855906366, 0.0140461201579548, -0.1415590394140894, -0.0809974801333176, -0.0518022558547882, 0.0206287659960813, -0.1634191393721879, 0.0185268875312154, -0.0860100745977538, -0.1225607912807191, -0.0797884243419587, -0.0455243836584509, -0.1671155514804269, 0.0184867722762106, 0.0806553811480636, 0.070774711389856, -0.0071438918117476]| 12.1442070007324219|      0.00781250|[7568, 1104, 0, 138]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      70|[1.329837114906044, 0.1426420858710651, 0.3966885822460273, 2.0392149711055074, 0.0499264816435672, -0.0394481855906366, 0.0140461201579548, -0.1415590394140894, -0.0809974801333176, -0.0518022558547882, 0.0206287659960813, -0.1634191393721879, 0.0185268875312154, -0.0860100745977538, -0.1225607912807191, -0.0797884243419587, -0.0455243836584509, -0.1671155514804269, 0.0184867722762106, 0.0806553811480636, 0.070774711389856, -0.0071438918117476]| 12.1442070007324219|      0.00390625|[7677, 1120, 0, 140]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      71|[1.3278450759396496, 0.1415567076070488, 0.3972283006592118, 2.042249398033031, 0.0499910315110544, -0.0396096202049849, 0.0141529560799392, -0.1415845136447036, -0.080995800812512, -0.0517310642513206, 0.0204453879127242, -0.1633069788036733, 0.0182510161847153, -0.0859751567463533, -0.1226819454080386, -0.0795053048797008, -0.0450223477466868, -0.1670343017761235, 0.0182201596888132, 0.0807730378570762, 0.0707568785532813, -0.0072060825361953]| 12.1441993713378906|      0.00781250|[7786, 1136, 0, 142]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      72|[1.3278450759396496, 0.1415567076070488, 0.3972283006592118, 2.042249398033031, 0.0499910315110544, -0.0396096202049849, 0.0141529560799392, -0.1415845136447036, -0.080995800812512, -0.0517310642513206, 0.0204453879127242, -0.1633069788036733, 0.0182510161847153, -0.0859751567463533, -0.1226819454080386, -0.0795053048797008, -0.0450223477466868, -0.1670343017761235, 0.0182201596888132, 0.0807730378570762, 0.0707568785532813, -0.0072060825361953]| 12.1441993713378906|      0.00390625|[7895, 1152, 0, 144]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      73|[1.3244255246119754, 0.1403564255306976, 0.3977376190328764, 2.0432017802133426, 0.0497666818246442, -0.0399214635557296, 0.0141202371071065, -0.1414740704045483, -0.0808053783825821, -0.0517574332886124, 0.0207735963539252, -0.1632702368004954, 0.0184297522060541, -0.0860520755531664, -0.1231623540973341, -0.0798711159088361, -0.045267681226793, -0.167023040244575, 0.0184570915336487, 0.080925131513092, 0.0710133489668377, -0.0074149718270491]| 12.1441926956176758|      0.00781250|[8005, 1168, 0, 146]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      74|[1.3244255246119754, 0.1403564255306976, 0.3977376190328764, 2.0432017802133426, 0.0497666818246442, -0.0399214635557296, 0.0141202371071065, -0.1414740704045483, -0.0808053783825821, -0.0517574332886124, 0.0207735963539252, -0.1632702368004954, 0.0184297522060541, -0.0860520755531664, -0.1231623540973341, -0.0798711159088361, -0.045267681226793, -0.167023040244575, 0.0184570915336487, 0.080925131513092, 0.0710133489668377, -0.0074149718270491]| 12.1441926956176758|      0.00390625|[8114, 1184, 0, 148]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      75|[1.322923534976419, 0.1392220246616342, 0.3986892377307197, 2.046433959668811, 0.0496618138482817, -0.0399936414762906, 0.0141517151969668, -0.1411215320082264, -0.0809632956266075, -0.0515478561903178, 0.020727575643385, -0.1632871545142133, 0.0183548957000072, -0.0859343713823638, -0.1229299048381214, -0.0798366537976174, -0.0453883973287423, -0.1670042626455338, 0.0185678657629705, 0.0807392974499098, 0.0709044906350192, -0.0073661392967035]| 12.1441860198974609|      0.00781250|[8224, 1200, 0, 150]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      76|[1.322923534976419, 0.1392220246616342, 0.3986892377307197, 2.046433959668811, 0.0496618138482817, -0.0399936414762906, 0.0141517151969668, -0.1411215320082264, -0.0809632956266075, -0.0515478561903178, 0.020727575643385, -0.1632871545142133, 0.0183548957000072, -0.0859343713823638, -0.1229299048381214, -0.0798366537976174, -0.0453883973287423, -0.1670042626455338, 0.0185678657629705, 0.0807392974499098, 0.0709044906350192, -0.0073661392967035]| 12.1441860198974609|      0.00390625|[8334, 1216, 0, 152]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      77|[1.3194832020596858, 0.1382155837961749, 0.3994074640399674, 2.0475746496906555, 0.0494395098039378, -0.0399585870750205, 0.0141189149101929, -0.1410497577540798, -0.0811765366343989, -0.0515431800013672, 0.0206023716577841, -0.1632845965526477, 0.0189451660676799, -0.0858541614936913, -0.1229341713630292, -0.0797880655509516, -0.0454381577150079, -0.1669408868595033, 0.0188618487825058, 0.080825624093596, 0.070867270192164, -0.007492286146757]| 12.1441783905029297|      0.00781250|[8444, 1232, 0, 154]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      78|[1.3194832020596858, 0.1382155837961749, 0.3994074640399674, 2.0475746496906555, 0.0494395098039378, -0.0399585870750205, 0.0141189149101929, -0.1410497577540798, -0.0811765366343989, -0.0515431800013672, 0.0206023716577841, -0.1632845965526477, 0.0189451660676799, -0.0858541614936913, -0.1229341713630292, -0.0797880655509516, -0.0454381577150079, -0.1669408868595033, 0.0188618487825058, 0.080825624093596, 0.070867270192164, -0.007492286146757]| 12.1441783905029297|      0.00390625|[8555, 1248, 0, 156]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      79|[1.316877412420273, 0.1371115507019186, 0.4000140983229512, 2.050084313915816, 0.0498696484861198, -0.0400281443104611, 0.0142723108286523, -0.1413043030124128, -0.0811288341939778, -0.0515461342369429, 0.0205544082113541, -0.1635569015667133, 0.0188075035919765, -0.0857850061480278, -0.1230133805296861, -0.0801283984540365, -0.0455312895991155, -0.1668412522023333, 0.0186986524822539, 0.0806720184380428, 0.0707705222609552, -0.0075412995406889]| 12.1441698074340820|      0.00781250|[8665, 1264, 0, 158]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      80|[1.316877412420273, 0.1371115507019186, 0.4000140983229512, 2.050084313915816, 0.0498696484861198, -0.0400281443104611, 0.0142723108286523, -0.1413043030124128, -0.0811288341939778, -0.0515461342369429, 0.0205544082113541, -0.1635569015667133, 0.0188075035919765, -0.0857850061480278, -0.1230133805296861, -0.0801283984540365, -0.0455312895991155, -0.1668412522023333, 0.0186986524822539, 0.0806720184380428, 0.0707705222609552, -0.0075412995406889]| 12.1441698074340820|      0.00390625|[8775, 1280, 0, 160]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      81|[1.314016768126342, 0.1363552023273327, 0.400529722593347, 2.052322980337262, 0.0503363070335957, -0.0401623895846984, 0.0141512688865134, -0.1411880252899054, -0.0806192981955259, -0.0517574000561217, 0.0203876294569808, -0.1633035737738208, 0.0190882711880261, -0.0857919646958974, -0.1229788879792056, -0.080253472670776, -0.0450042798990299, -0.1668513334534246, 0.0183888116627742, 0.080612861653635, 0.0710676111430635, -0.0074748536848944]| 12.1441631317138672|      0.00781250|[8885, 1296, 0, 162]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      82|[1.314016768126342, 0.1363552023273327, 0.400529722593347, 2.052322980337262, 0.0503363070335957, -0.0401623895846984, 0.0141512688865134, -0.1411880252899054, -0.0806192981955259, -0.0517574000561217, 0.0203876294569808, -0.1633035737738208, 0.0190882711880261, -0.0857919646958974, -0.1229788879792056, -0.080253472670776, -0.0450042798990299, -0.1668513334534246, 0.0183888116627742, 0.080612861653635, 0.0710676111430635, -0.0074748536848944]| 12.1441631317138672|      0.00390625|[8994, 1312, 0, 164]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      83|[1.3111560905448423, 0.1351040232939738, 0.4014549818986177, 2.054398025509874, 0.0501436580329982, -0.0403494691762808, 0.0141747108646583, -0.1412393036277835, -0.0808590595438102, -0.0518332236286512, 0.0204166696287284, -0.1634797720328857, 0.0192420773375196, -0.0856704609322281, -0.1229145169512577, -0.0803186188524831, -0.0451484060229755, -0.1668299816293336, 0.0182473473940854, 0.0805706946758089, 0.0712043007566612, -0.0072121338770501]| 12.1441545486450195|      0.00781250|[9104, 1328, 0, 166]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      84|[1.3111560905448423, 0.1351040232939738, 0.4014549818986177, 2.054398025509874, 0.0501436580329982, -0.0403494691762808, 0.0141747108646583, -0.1412393036277835, -0.0808590595438102, -0.0518332236286512, 0.0204166696287284, -0.1634797720328857, 0.0192420773375196, -0.0856704609322281, -0.1229145169512577, -0.0803186188524831, -0.0451484060229755, -0.1668299816293336, 0.0182473473940854, 0.0805706946758089, 0.0712043007566612, -0.0072121338770501]| 12.1441545486450195|      0.00390625|[9213, 1344, 0, 168]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      85|[1.3084092851174909, 0.1342017144079168, 0.4021862122402761, 2.0565332282468614, 0.0505642980316945, -0.0400435477482147, 0.0141293833409306, -0.1409290626200501, -0.0809426280690479, -0.0514734739741428, 0.0201853584030235, -0.1634867092848205, 0.0193069749505139, -0.0853417764340806, -0.1227344389198601, -0.0808389884802492, -0.0451053207442482, -0.167121479776397, 0.0183280195256623, 0.0807848293291771, 0.0709124528215997, -0.0064328454796726]| 12.1441478729248047|      0.00781250|[9322, 1360, 0, 170]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      86|[1.3084092851174909, 0.1342017144079168, 0.4021862122402761, 2.0565332282468614, 0.0505642980316945, -0.0400435477482147, 0.0141293833409306, -0.1409290626200501, -0.0809426280690479, -0.0514734739741428, 0.0201853584030235, -0.1634867092848205, 0.0193069749505139, -0.0853417764340806, -0.1227344389198601, -0.0808389884802492, -0.0451053207442482, -0.167121479776397, 0.0183280195256623, 0.0807848293291771, 0.0709124528215997, -0.0064328454796726]| 12.1441478729248047|      0.00390625|[9431, 1376, 0, 172]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      87|[1.3084092851174909, 0.1342017144079168, 0.4021862122402761, 2.0565332282468614, 0.0505642980316945, -0.0400435477482147, 0.0141293833409306, -0.1409290626200501, -0.0809426280690479, -0.0514734739741428, 0.0201853584030235, -0.1634867092848205, 0.0193069749505139, -0.0853417764340806, -0.1227344389198601, -0.0808389884802492, -0.0451053207442482, -0.167121479776397, 0.0183280195256623, 0.0807848293291771, 0.0709124528215997, -0.0064328454796726]| 12.1441478729248047|      0.00195312|[9541, 1392, 0, 174]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      88|[1.3069314929248568, 0.133575143687235, 0.402431792919769, 2.057469433677871, 0.0503725488372224, -0.040052861180876, 0.0142267379227123, -0.1408640467757644, -0.0807721105111263, -0.0515885641021339, 0.0200104243913784, -0.1634634375374154, 0.0194921963022571, -0.0855528216428231, -0.1226727405488056, -0.0808127657240586, -0.044983349150719, -0.1671069043025391, 0.0183302293237409, 0.0805274418191319, 0.0708931834873, -0.0063216436731932]| 12.1441440582275391|      0.00390625|[9650, 1408, 0, 176]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      89|[1.3041428201460041, 0.1324524235422582, 0.4033123537567556, 2.0596402098416733, 0.0503008417205053, -0.0400157021890906, 0.0141579510744597, -0.1411503561764848, -0.0804813907516237, -0.0512733559363405, 0.020158387878807, -0.1635883794905195, 0.01977060552928, -0.0855266195655507, -0.1226204226402944, -0.0806133558959687, -0.0450636992587534, -0.1675189641309411, 0.0183488411917041, 0.0803138824858521, 0.0706267805001609, -0.0063955165375699]| 12.1441364288330078|      0.00781250|[9759, 1424, 0, 178]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      90|[1.3041428201460041, 0.1324524235422582, 0.4033123537567556, 2.0596402098416733, 0.0503008417205053, -0.0400157021890906, 0.0141579510744597, -0.1411503561764848, -0.0804813907516237, -0.0512733559363405, 0.020158387878807, -0.1635883794905195, 0.01977060552928, -0.0855266195655507, -0.1226204226402944, -0.0806133558959687, -0.0450636992587534, -0.1675189641309411, 0.0183488411917041, 0.0803138824858521, 0.0706267805001609, -0.0063955165375699]| 12.1441364288330078|      0.00390625|[9869, 1440, 0, 180]                                                       |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      91|[1.3015256681260166, 0.1314691610153406, 0.4040918275592392, 2.06209162358392, 0.0504844056362318, -0.0398595200084608, 0.0142008325153541, -0.1412460413536529, -0.0807626010741303, -0.0506884061347198, 0.020238901354516, -0.1638573027592789, 0.0197136084821936, -0.0853019817023892, -0.1226335289662914, -0.0807307639319551, -0.0451861171684543, -0.167303222872474, 0.0184422206528593, 0.0804624497039192, 0.0708506237604113, -0.006610607847193]| 12.1441287994384766|      0.00781250|[9978, 1456, 0, 182]                                                       |  | trying linear partial model with 57 points | iterate success | actual_k=8
      92|[1.3015256681260166, 0.1314691610153406, 0.4040918275592392, 2.06209162358392, 0.0504844056362318, -0.0398595200084608, 0.0142008325153541, -0.1412460413536529, -0.0807626010741303, -0.0506884061347198, 0.020238901354516, -0.1638573027592789, 0.0197136084821936, -0.0853019817023892, -0.1226335289662914, -0.0807307639319551, -0.0451861171684543, -0.167303222872474, 0.0184422206528593, 0.0804624497039192, 0.0708506237604113, -0.006610607847193]| 12.1441287994384766|      0.00390625|[10087, 1472, 0, 184]                                                      |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
