k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5803854753441746, 0.138220990407873, 0.1381802043363657, 0.7309650402379414, 0.0037012692715353, -0.0176088470890488, 0.0841664253023148, 0.1177068054076036, -0.1662112197756512, 0.0523990105708139, 0.0698527362983642, -0.0044850406535593, 0.0004102470544449, -0.0377320285015937, -0.0213043493685831, 0.0415329949165521, -0.0249948250235518, -0.0490794661008091, -0.1204370439641889, 0.0726190018366829, -0.0806848221027591, 0.0344250861262151]| 13.2222023010253906|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      47|[1.8318164278704145, 0.0755039068694328, -0.0689099461513574, 1.7314793793133598, -0.230494732857515, 0.0223612508971557, 0.0457401729756588, 0.1847973370290387, 0.1538965806919996, 0.3803342578365027, -0.4520572143692753, -0.1477635354846379, 0.2871755800833214, 0.1278622937109689, -0.1699313434083611, -0.2338337371643545, -0.0775743667608984, -0.3479254450351509, -0.2181199485275863, 0.2864732510834836, 0.3213146515184308, 0.288796872950301]| 12.1454381942749023|      0.00781250|[1411, 0, 0, 94]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      48|[1.8318164278704145, 0.0755039068694328, -0.0689099461513574, 1.7314793793133598, -0.230494732857515, 0.0223612508971557, 0.0457401729756588, 0.1847973370290387, 0.1538965806919996, 0.3803342578365027, -0.4520572143692753, -0.1477635354846379, 0.2871755800833214, 0.1278622937109689, -0.1699313434083611, -0.2338337371643545, -0.0775743667608984, -0.3479254450351509, -0.2181199485275863, 0.2864732510834836, 0.3213146515184308, 0.288796872950301]| 12.1454381942749023|      0.00390625|[1441, 0, 0, 96]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.8303017739272869, 0.074308103761148, -0.0677860652469094, 1.7336460281678563, -0.2299767860208698, 0.0232346876734789, 0.0461037203136227, 0.1856968048371013, 0.1539878561467359, 0.3806739436521019, -0.4522972634703529, -0.147748085644757, 0.286394213273327, 0.1268047537792517, -0.1699616290351014, -0.2339878113528163, -0.0777539507417696, -0.3473977141893943, -0.2191523184101278, 0.2866753371155915, 0.3211245369866437, 0.2883319630526911]| 12.1454324722290039|      0.00781250|[1471, 0, 0, 98]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      50|[1.8277354635130836, 0.0748813472188045, -0.0670592932568773, 1.733811852742565, -0.2288163802047929, 0.0217102729159004, 0.0429269027827756, 0.1868938250225081, 0.1549263921502272, 0.3800204943991098, -0.4522362921259757, -0.1498315133543199, 0.2858161116514639, 0.1299168030594061, -0.1686376756210605, -0.2358225866045549, -0.0774400542866238, -0.3497396251416013, -0.218808581037371, 0.284423691806825, 0.3185241883535008, 0.288546445058646]| 12.1454286575317383|      0.01562500|[1501, 0, 0, 100]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      51|[1.8277354635130836, 0.0748813472188045, -0.0670592932568773, 1.733811852742565, -0.2288163802047929, 0.0217102729159004, 0.0429269027827756, 0.1868938250225081, 0.1549263921502272, 0.3800204943991098, -0.4522362921259757, -0.1498315133543199, 0.2858161116514639, 0.1299168030594061, -0.1686376756210605, -0.2358225866045549, -0.0774400542866238, -0.3497396251416013, -0.218808581037371, 0.284423691806825, 0.3185241883535008, 0.288546445058646]| 12.1454286575317383|      0.00781250|[1531, 0, 0, 102]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      52|[1.8277354635130836, 0.0748813472188045, -0.0670592932568773, 1.733811852742565, -0.2288163802047929, 0.0217102729159004, 0.0429269027827756, 0.1868938250225081, 0.1549263921502272, 0.3800204943991098, -0.4522362921259757, -0.1498315133543199, 0.2858161116514639, 0.1299168030594061, -0.1686376756210605, -0.2358225866045549, -0.0774400542866238, -0.3497396251416013, -0.218808581037371, 0.284423691806825, 0.3185241883535008, 0.288546445058646]| 12.1454286575317383|      0.00390625|[1561, 0, 0, 104]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.827070739825552, 0.0737726813033778, -0.0664839767863057, 1.7369726279249662, -0.2281419257770813, 0.0211957388416053, 0.0433675720946122, 0.186957007325727, 0.1541048166035007, 0.380546120915487, -0.4523316521674272, -0.1498356994645665, 0.2855216469820201, 0.1301347829512391, -0.1685281263470841, -0.2361403822188505, -0.0782488937760599, -0.3493492163451631, -0.2191071748346337, 0.2844656717081117, 0.318488067311465, 0.288054488811369]| 12.1454229354858398|      0.00781250|[1591, 0, 0, 106]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      54|[1.827070739825552, 0.0737726813033778, -0.0664839767863057, 1.7369726279249662, -0.2281419257770813, 0.0211957388416053, 0.0433675720946122, 0.186957007325727, 0.1541048166035007, 0.380546120915487, -0.4523316521674272, -0.1498356994645665, 0.2855216469820201, 0.1301347829512391, -0.1685281263470841, -0.2361403822188505, -0.0782488937760599, -0.3493492163451631, -0.2191071748346337, 0.2844656717081117, 0.318488067311465, 0.288054488811369]| 12.1454229354858398|      0.00390625|[1621, 0, 0, 108]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.8240049634653357, 0.0731199219142278, -0.0668258465340253, 1.737501665808653, -0.22809808993049, 0.0208674166290769, 0.0441995172994646, 0.1870818318527232, 0.1542232481550484, 0.3802177727063177, -0.4532113980328915, -0.1501147479843112, 0.2854689887789241, 0.1303374258689164, -0.1674384408427951, -0.2351025261741954, -0.0780957945743824, -0.3490491758715105, -0.2188834240748842, 0.2839768867155841, 0.317762612102581, 0.2879609887066675]| 12.1454172134399414|      0.00781250|[1651, 0, 0, 110]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      56|[1.8240049634653357, 0.0731199219142278, -0.0668258465340253, 1.737501665808653, -0.22809808993049, 0.0208674166290769, 0.0441995172994646, 0.1870818318527232, 0.1542232481550484, 0.3802177727063177, -0.4532113980328915, -0.1501147479843112, 0.2854689887789241, 0.1303374258689164, -0.1674384408427951, -0.2351025261741954, -0.0780957945743824, -0.3490491758715105, -0.2188834240748842, 0.2839768867155841, 0.317762612102581, 0.2879609887066675]| 12.1454172134399414|      0.00390625|[1681, 0, 0, 112]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.8240049634653357, 0.0731199219142278, -0.0668258465340253, 1.737501665808653, -0.22809808993049, 0.0208674166290769, 0.0441995172994646, 0.1870818318527232, 0.1542232481550484, 0.3802177727063177, -0.4532113980328915, -0.1501147479843112, 0.2854689887789241, 0.1303374258689164, -0.1674384408427951, -0.2351025261741954, -0.0780957945743824, -0.3490491758715105, -0.2188834240748842, 0.2839768867155841, 0.317762612102581, 0.2879609887066675]| 12.1454172134399414|      0.00195312|[1711, 0, 0, 114]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      58|[1.8230995349499604, 0.0726324160242855, -0.0663927404140563, 1.7383728224824189, -0.2278851450872697, 0.0206062795995443, 0.0445858864529127, 0.1867654551650467, 0.1541899372587573, 0.3801870065384501, -0.4530278121607436, -0.1497994748069148, 0.285294940953292, 0.1306677314287166, -0.1674353684679, -0.2354227185072484, -0.0779338851511451, -0.349006795215016, -0.2180998790254097, 0.2833423930356648, 0.3179213089849525, 0.2879290266467321]| 12.1454143524169922|      0.00390625|[1741, 0, 0, 116]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      59|[1.8207710240317605, 0.0715657259060057, -0.0651784068437186, 1.740636311158282, -0.2277397632468048, 0.0209618375104805, 0.044543928609676, 0.1866555664520648, 0.153796950817476, 0.3802597581537774, -0.4530883913671061, -0.1498171658356954, 0.2856000660991962, 0.1315472157804991, -0.1676681820517305, -0.2351946769204028, -0.0780963853933072, -0.3485542704878997, -0.217734724459954, 0.2831477089047061, 0.3176642542431787, 0.2885074752843582]| 12.1454067230224609|      0.00781250|[1771, 0, 0, 118]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      60|[1.8207710240317605, 0.0715657259060057, -0.0651784068437186, 1.740636311158282, -0.2277397632468048, 0.0209618375104805, 0.044543928609676, 0.1866555664520648, 0.153796950817476, 0.3802597581537774, -0.4530883913671061, -0.1498171658356954, 0.2856000660991962, 0.1315472157804991, -0.1676681820517305, -0.2351946769204028, -0.0780963853933072, -0.3485542704878997, -0.217734724459954, 0.2831477089047061, 0.3176642542431787, 0.2885074752843582]| 12.1454067230224609|      0.00390625|[1801, 0, 0, 120]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.8191612587636685, 0.0708149805668349, -0.0657006789633773, 1.742437789590008, -0.2268096099195535, 0.0204428983256836, 0.0455197992610162, 0.1867126141473849, 0.154242368107352, 0.3801902255409655, -0.4521887460876207, -0.1504994979824595, 0.2864858706537354, 0.1317000982427934, -0.1676224733902203, -0.2335282708679118, -0.0786326297981531, -0.3481808668113628, -0.2181811646309035, 0.2839865738383788, 0.3174121327841655, 0.2886996325414238]| 12.1454019546508789|      0.00781250|[1831, 0, 0, 122]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      62|[1.8191612587636685, 0.0708149805668349, -0.0657006789633773, 1.742437789590008, -0.2268096099195535, 0.0204428983256836, 0.0455197992610162, 0.1867126141473849, 0.154242368107352, 0.3801902255409655, -0.4521887460876207, -0.1504994979824595, 0.2864858706537354, 0.1317000982427934, -0.1676224733902203, -0.2335282708679118, -0.0786326297981531, -0.3481808668113628, -0.2181811646309035, 0.2839865738383788, 0.3174121327841655, 0.2886996325414238]| 12.1454019546508789|      0.00390625|[1861, 0, 0, 124]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      63|[1.816598453984212, 0.0695794581813781, -0.0649831110760641, 1.7424081189011544, -0.2261958191922437, 0.0206538476126343, 0.0456180595153041, 0.186035151016093, 0.1546114059758685, 0.3813536352108972, -0.4517486802058818, -0.1497944418155832, 0.2862161005085495, 0.1312046329594999, -0.1684043910908098, -0.2344046038654515, -0.0776922055939223, -0.3481048655275893, -0.2176754071257322, 0.2831620159542115, 0.3174807895325758, 0.2889232557554119]| 12.1453981399536133|      0.00781250|[1891, 0, 0, 126]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      64|[1.816598453984212, 0.0695794581813781, -0.0649831110760641, 1.7424081189011544, -0.2261958191922437, 0.0206538476126343, 0.0456180595153041, 0.186035151016093, 0.1546114059758685, 0.3813536352108972, -0.4517486802058818, -0.1497944418155832, 0.2862161005085495, 0.1312046329594999, -0.1684043910908098, -0.2344046038654515, -0.0776922055939223, -0.3481048655275893, -0.2176754071257322, 0.2831620159542115, 0.3174807895325758, 0.2889232557554119]| 12.1453981399536133|      0.00390625|[1921, 0, 0, 128]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      65|[1.816598453984212, 0.0695794581813781, -0.0649831110760641, 1.7424081189011544, -0.2261958191922437, 0.0206538476126343, 0.0456180595153041, 0.186035151016093, 0.1546114059758685, 0.3813536352108972, -0.4517486802058818, -0.1497944418155832, 0.2862161005085495, 0.1312046329594999, -0.1684043910908098, -0.2344046038654515, -0.0776922055939223, -0.3481048655275893, -0.2176754071257322, 0.2831620159542115, 0.3174807895325758, 0.2889232557554119]| 12.1453981399536133|      0.00195312|[1951, 0, 0, 130]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.8161041348968003, 0.0697120821850264, -0.0650827720845264, 1.7437496299881412, -0.2263994878486461, 0.0200386260692973, 0.0456510384492784, 0.1859763972367865, 0.1541892263812341, 0.3814818490147287, -0.4520293876858347, -0.1498961590891896, 0.2859846613034013, 0.131116846751377, -0.1677150831411109, -0.2342313247174926, -0.0777541134265612, -0.3479414618493307, -0.2179902283971783, 0.2830528127334217, 0.3177842248565882, 0.2894077670008474]| 12.1453952789306641|      0.00390625|[1981, 0, 0, 132]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      67|[1.8144087771057684, 0.0687081523225348, -0.0639387049370987, 1.7454079591632938, -0.2264247129731153, 0.0200827221662034, 0.0460485136808017, 0.1867764172070121, 0.1539127980711683, 0.3798625061720387, -0.4517789848725399, -0.1491621788914693, 0.2873957396371146, 0.1312021877204423, -0.1677889316388694, -0.2336534854243861, -0.0780528829204607, -0.3480621303700073, -0.2177255138686761, 0.2824868421323014, 0.3183280401897771, 0.289108959019691]| 12.1453895568847656|      0.00781250|[2011, 0, 0, 134]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      68|[1.8144087771057684, 0.0687081523225348, -0.0639387049370987, 1.7454079591632938, -0.2264247129731153, 0.0200827221662034, 0.0460485136808017, 0.1867764172070121, 0.1539127980711683, 0.3798625061720387, -0.4517789848725399, -0.1491621788914693, 0.2873957396371146, 0.1312021877204423, -0.1677889316388694, -0.2336534854243861, -0.0780528829204607, -0.3480621303700073, -0.2177255138686761, 0.2824868421323014, 0.3183280401897771, 0.289108959019691]| 12.1453895568847656|      0.00390625|[2041, 0, 0, 136]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      69|[1.8144087771057684, 0.0687081523225348, -0.0639387049370987, 1.7454079591632938, -0.2264247129731153, 0.0200827221662034, 0.0460485136808017, 0.1867764172070121, 0.1539127980711683, 0.3798625061720387, -0.4517789848725399, -0.1491621788914693, 0.2873957396371146, 0.1312021877204423, -0.1677889316388694, -0.2336534854243861, -0.0780528829204607, -0.3480621303700073, -0.2177255138686761, 0.2824868421323014, 0.3183280401897771, 0.289108959019691]| 12.1453895568847656|      0.00195312|[2071, 0, 0, 138]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      70|[1.8135622281428345, 0.0682180411072283, -0.0637532942610052, 1.7465332768002024, -0.2262829738382827, 0.0202977958476568, 0.0460118663774046, 0.1865877996317048, 0.1540651423280333, 0.3798345348599572, -0.4511453930262296, -0.1486786507992476, 0.2874626519038004, 0.1316347384939587, -0.1677570622528588, -0.2336507681108148, -0.0782144118715676, -0.3484863182686411, -0.2174037720441512, 0.2827044595752987, 0.3184171291212863, 0.2895959819000697]| 12.1453866958618164|      0.00390625|[2101, 0, 0, 140]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      71|[1.811414932829491, 0.0676303020817371, -0.0630610688111164, 1.7473498667383551, -0.2269653915105355, 0.0212441037803441, 0.0448855450885439, 0.1876172272820447, 0.1543922638111414, 0.3801708737910747, -0.4506634671108052, -0.1493001076215866, 0.2877592439560662, 0.1313127122880292, -0.1678912698268013, -0.2326658555658806, -0.0771521388938031, -0.3485449641741953, -0.2184176886705072, 0.2823723517140813, 0.3194214991850917, 0.2891840408972099]| 12.1453819274902344|      0.00781250|[2131, 0, 0, 142]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      72|[1.811414932829491, 0.0676303020817371, -0.0630610688111164, 1.7473498667383551, -0.2269653915105355, 0.0212441037803441, 0.0448855450885439, 0.1876172272820447, 0.1543922638111414, 0.3801708737910747, -0.4506634671108052, -0.1493001076215866, 0.2877592439560662, 0.1313127122880292, -0.1678912698268013, -0.2326658555658806, -0.0771521388938031, -0.3485449641741953, -0.2184176886705072, 0.2823723517140813, 0.3194214991850917, 0.2891840408972099]| 12.1453819274902344|      0.00390625|[2161, 0, 0, 144]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      73|[1.809416105501991, 0.066278682093944, -0.0623481064116627, 1.7498446375230012, -0.2265411756204139, 0.0218550113897097, 0.0452399233048922, 0.1877006015641267, 0.1546227244688591, 0.3793533688362317, -0.451054601664969, -0.1493013291238587, 0.2876166645342839, 0.1315385807472879, -0.1673821947490284, -0.2329096741315772, -0.0764706848289986, -0.3485563820429556, -0.2185204986484096, 0.2827791251411215, 0.3196526691562718, 0.2889383702654278]| 12.1453752517700195|      0.00781250|[2191, 0, 0, 146]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      74|[1.809416105501991, 0.066278682093944, -0.0623481064116627, 1.7498446375230012, -0.2265411756204139, 0.0218550113897097, 0.0452399233048922, 0.1877006015641267, 0.1546227244688591, 0.3793533688362317, -0.451054601664969, -0.1493013291238587, 0.2876166645342839, 0.1315385807472879, -0.1673821947490284, -0.2329096741315772, -0.0764706848289986, -0.3485563820429556, -0.2185204986484096, 0.2827791251411215, 0.3196526691562718, 0.2889383702654278]| 12.1453752517700195|      0.00390625|[2221, 0, 0, 148]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      75|[1.8062602899368578, 0.065634781788761, -0.0614928653139237, 1.7500453472283755, -0.2274117610061857, 0.0211267757096358, 0.0446491983055289, 0.1880471688061749, 0.1553299838339479, 0.3792320309991684, -0.4513861270364241, -0.149466804011953, 0.2878530233953468, 0.1319598484897126, -0.1675124618565068, -0.2333089406062041, -0.0769912691226161, -0.3482021816827145, -0.2186064687582887, 0.2831609887694153, 0.3187937781572195, 0.2890199887012934]| 12.1453695297241211|      0.00781250|[2251, 0, 0, 150]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      76|[1.8044677549659103, 0.0666433145030855, -0.0604155979089061, 1.7550656193208511, -0.2247798011451809, 0.02061444149643, 0.0459427225589845, 0.1897983879683235, 0.156402585008998, 0.3785584803170822, -0.4510966847853448, -0.1488458708894805, 0.2890689657777976, 0.1329613854627381, -0.1671210880037175, -0.233494054450239, -0.0776316182200348, -0.3483377187286616, -0.2150200601881578, 0.2834314556493036, 0.3181806910453486, 0.288848980984029]| 12.1453628540039062|      0.01562500|[2281, 0, 0, 152]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      77|[1.799926935997094, 0.0632163108670218, -0.0635418339635947, 1.7591622786841667, -0.2249032933948053, 0.0180660474433973, 0.0422205053218358, 0.1891962888439024, 0.1545429121326525, 0.3782316549878856, -0.4540404086453507, -0.1500818218540338, 0.2904991898953463, 0.1282165408182664, -0.1713588796364013, -0.238479094385181, -0.0721098453815191, -0.3436245790958165, -0.2132637718301091, 0.2788794730474681, 0.3206726260710536, 0.2896545282826787]| 12.1453495025634766|      0.03125000|[2311, 0, 0, 154]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      78|[1.799926935997094, 0.0632163108670218, -0.0635418339635947, 1.7591622786841667, -0.2249032933948053, 0.0180660474433973, 0.0422205053218358, 0.1891962888439024, 0.1545429121326525, 0.3782316549878856, -0.4540404086453507, -0.1500818218540338, 0.2904991898953463, 0.1282165408182664, -0.1713588796364013, -0.238479094385181, -0.0721098453815191, -0.3436245790958165, -0.2132637718301091, 0.2788794730474681, 0.3206726260710536, 0.2896545282826787]| 12.1453495025634766|      0.01562500|[2341, 0, 0, 156]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      79|[1.799926935997094, 0.0632163108670218, -0.0635418339635947, 1.7591622786841667, -0.2249032933948053, 0.0180660474433973, 0.0422205053218358, 0.1891962888439024, 0.1545429121326525, 0.3782316549878856, -0.4540404086453507, -0.1500818218540338, 0.2904991898953463, 0.1282165408182664, -0.1713588796364013, -0.238479094385181, -0.0721098453815191, -0.3436245790958165, -0.2132637718301091, 0.2788794730474681, 0.3206726260710536, 0.2896545282826787]| 12.1453495025634766|      0.00781250|[2371, 0, 0, 158]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      80|[1.799926935997094, 0.0632163108670218, -0.0635418339635947, 1.7591622786841667, -0.2249032933948053, 0.0180660474433973, 0.0422205053218358, 0.1891962888439024, 0.1545429121326525, 0.3782316549878856, -0.4540404086453507, -0.1500818218540338, 0.2904991898953463, 0.1282165408182664, -0.1713588796364013, -0.238479094385181, -0.0721098453815191, -0.3436245790958165, -0.2132637718301091, 0.2788794730474681, 0.3206726260710536, 0.2896545282826787]| 12.1453495025634766|      0.00390625|[2401, 0, 0, 160]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      81|[1.798327247596817, 0.0622169089449674, -0.0641093437587342, 1.7585421210082324, -0.224982551529335, 0.0173248972066442, 0.0432530732582344, 0.1893698802863433, 0.1551436234553493, 0.378464729480949, -0.4526793719102442, -0.1508559689927845, 0.2923325553776192, 0.1273673863413246, -0.1709378009786421, -0.2388315499307533, -0.0725276462020375, -0.3439799136140388, -0.2129204947896882, 0.2796534031784542, 0.3199250611234558, 0.2889367571632094]| 12.1453466415405273|      0.00781250|[2431, 0, 0, 162]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      82|[1.798327247596817, 0.0622169089449674, -0.0641093437587342, 1.7585421210082324, -0.224982551529335, 0.0173248972066442, 0.0432530732582344, 0.1893698802863433, 0.1551436234553493, 0.378464729480949, -0.4526793719102442, -0.1508559689927845, 0.2923325553776192, 0.1273673863413246, -0.1709378009786421, -0.2388315499307533, -0.0725276462020375, -0.3439799136140388, -0.2129204947896882, 0.2796534031784542, 0.3199250611234558, 0.2889367571632094]| 12.1453466415405273|      0.00390625|[2461, 0, 0, 164]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      83|[1.798327247596817, 0.0622169089449674, -0.0641093437587342, 1.7585421210082324, -0.224982551529335, 0.0173248972066442, 0.0432530732582344, 0.1893698802863433, 0.1551436234553493, 0.378464729480949, -0.4526793719102442, -0.1508559689927845, 0.2923325553776192, 0.1273673863413246, -0.1709378009786421, -0.2388315499307533, -0.0725276462020375, -0.3439799136140388, -0.2129204947896882, 0.2796534031784542, 0.3199250611234558, 0.2889367571632094]| 12.1453466415405273|      0.00195312|[2491, 0, 0, 166]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      84|[1.797126176048308, 0.0619105383839256, -0.0637850961113623, 1.7590843263730327, -0.2253392401365816, 0.0173428064456445, 0.0437749245270139, 0.1886639625326448, 0.1546936565955938, 0.378586826407282, -0.4528384125593052, -0.1507269298156336, 0.2919123940740875, 0.1276331845022373, -0.1713076005529517, -0.2387023378975769, -0.0725941817980663, -0.3437468214598221, -0.2130522602862186, 0.2794731619687747, 0.3195150526662127, 0.28914716799593]| 12.1453437805175781|      0.00390625|[2521, 0, 0, 168]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      85|[1.7959825265013485, 0.0621320989084732, -0.0630604755381034, 1.761162976005161, -0.2246431792937287, 0.0172206366095013, 0.04336114197968, 0.1887756420405001, 0.1546454200373748, 0.3793445743831014, -0.451523054438676, -0.1503587302182262, 0.291326672492926, 0.1274965756411329, -0.1708560711851236, -0.2388655340755096, -0.0708413794549028, -0.3429387709093635, -0.2127762349748549, 0.2802049840799507, 0.318952206639438, 0.2883198284087549]| 12.1453399658203125|      0.00781250|[2551, 0, 0, 170]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      86|[1.7945057942299458, 0.05812797910834, -0.0613801912985334, 1.7611455528812365, -0.2248107014919609, 0.0171682012078861, 0.044023247707363, 0.1869093952695376, 0.1544381057033896, 0.3799799441635062, -0.4530270003095251, -0.152945815234156, 0.2912236013984689, 0.1266796498283452, -0.1735588366950086, -0.2361883838201278, -0.0706062977684561, -0.3433412066485877, -0.211984855080628, 0.2792753008002382, 0.3159068546618821, 0.2890354593989035]| 12.1453342437744141|      0.01562500|[2581, 0, 0, 172]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      87|[1.7945057942299458, 0.05812797910834, -0.0613801912985334, 1.7611455528812365, -0.2248107014919609, 0.0171682012078861, 0.044023247707363, 0.1869093952695376, 0.1544381057033896, 0.3799799441635062, -0.4530270003095251, -0.152945815234156, 0.2912236013984689, 0.1266796498283452, -0.1735588366950086, -0.2361883838201278, -0.0706062977684561, -0.3433412066485877, -0.211984855080628, 0.2792753008002382, 0.3159068546618821, 0.2890354593989035]| 12.1453342437744141|      0.00781250|[2611, 0, 0, 174]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      88|[1.7945057942299458, 0.05812797910834, -0.0613801912985334, 1.7611455528812365, -0.2248107014919609, 0.0171682012078861, 0.044023247707363, 0.1869093952695376, 0.1544381057033896, 0.3799799441635062, -0.4530270003095251, -0.152945815234156, 0.2912236013984689, 0.1266796498283452, -0.1735588366950086, -0.2361883838201278, -0.0706062977684561, -0.3433412066485877, -0.211984855080628, 0.2792753008002382, 0.3159068546618821, 0.2890354593989035]| 12.1453342437744141|      0.00390625|[2641, 0, 0, 176]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      89|[1.7945057942299458, 0.05812797910834, -0.0613801912985334, 1.7611455528812365, -0.2248107014919609, 0.0171682012078861, 0.044023247707363, 0.1869093952695376, 0.1544381057033896, 0.3799799441635062, -0.4530270003095251, -0.152945815234156, 0.2912236013984689, 0.1266796498283452, -0.1735588366950086, -0.2361883838201278, -0.0706062977684561, -0.3433412066485877, -0.211984855080628, 0.2792753008002382, 0.3159068546618821, 0.2890354593989035]| 12.1453342437744141|      0.00195312|[2671, 0, 0, 178]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      90|[1.7937156942088077, 0.0577380804865664, -0.0612384528344347, 1.7617703799284041, -0.2251687248220896, 0.0166530920801727, 0.0437420846747071, 0.1865370372316714, 0.1542682254402201, 0.3801223327602054, -0.4525998207767267, -0.1528316942261492, 0.2906715808290549, 0.1270796996136895, -0.1735393151852803, -0.23703149165323, -0.0708674164313712, -0.3428220860298741, -0.2119164206588222, 0.2793989524146692, 0.3154274503119983, 0.2889426722154667]| 12.1453323364257812|      0.00390625|[2701, 0, 0, 180]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      91|[1.7912995603863369, 0.055868487036153, -0.060093865470304, 1.7629832546847484, -0.2246343489032641, 0.0171956719424776, 0.0433372343256674, 0.1863444832351709, 0.1540728909230814, 0.3803084636070596, -0.4530184033037447, -0.1522924695678888, 0.2910988986609458, 0.1267680441006594, -0.1741129305136926, -0.2363781812342368, -0.0703977821686892, -0.3427426008096538, -0.2116970954168921, 0.2797082185001835, 0.3160669270606896, 0.2888440691393687]| 12.1453256607055664|      0.00781250|[2731, 0, 0, 182]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      92|[1.7912995603863369, 0.055868487036153, -0.060093865470304, 1.7629832546847484, -0.2246343489032641, 0.0171956719424776, 0.0433372343256674, 0.1863444832351709, 0.1540728909230814, 0.3803084636070596, -0.4530184033037447, -0.1522924695678888, 0.2910988986609458, 0.1267680441006594, -0.1741129305136926, -0.2363781812342368, -0.0703977821686892, -0.3427426008096538, -0.2116970954168921, 0.2797082185001835, 0.3160669270606896, 0.2888440691393687]| 12.1453256607055664|      0.00390625|[2761, 0, 0, 184]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
