k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6124930594925729, 0.128008350076044, 0.1949168249417711, 0.6188350607146482, 0.2143700095327447, -0.0501699840817766, 0.0719488705818096, -0.1171096822626555, -0.0307487395075076, 0.2220774643220632, 0.0015138415489445, 0.0380800356604849, -0.0039854576815293, -0.034056054482344, 0.0531705078470957, 0.0211108024763456, -0.0614536977486749, 0.1837652922565111, -0.1143234668938204, 0.0612456941781166, -0.0383730664075406, -0.0902746469068055]| 13.3104696273803711|      2.00000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      47|[1.3619742250543942, 0.3774800035147931, 0.5880088374182251, 1.9661485949361954, -0.1273378855135083, 0.3596255335463153, 0.3881347084524714, -0.0619949599407574, 0.4144977038331843, 0.3664934577269171, 0.0750866121504031, 0.3122037268606954, 0.1825649042046111, 0.1311038152959835, 0.5610122981217406, 0.6010006138657485, 0.1078537170897686, 0.3486942184368377, 0.1964628920855364, -0.5058867977323513, 0.1749634640701226, -0.5144432902737948]| 12.1444196701049805|      0.00781250|[1505, 0, 0, 94]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      48|[1.3619742250543942, 0.3774800035147931, 0.5880088374182251, 1.9661485949361954, -0.1273378855135083, 0.3596255335463153, 0.3881347084524714, -0.0619949599407574, 0.4144977038331843, 0.3664934577269171, 0.0750866121504031, 0.3122037268606954, 0.1825649042046111, 0.1311038152959835, 0.5610122981217406, 0.6010006138657485, 0.1078537170897686, 0.3486942184368377, 0.1964628920855364, -0.5058867977323513, 0.1749634640701226, -0.5144432902737948]| 12.1444196701049805|      0.00390625|[1537, 0, 0, 96]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      49|[1.3619742250543942, 0.3774800035147931, 0.5880088374182251, 1.9661485949361954, -0.1273378855135083, 0.3596255335463153, 0.3881347084524714, -0.0619949599407574, 0.4144977038331843, 0.3664934577269171, 0.0750866121504031, 0.3122037268606954, 0.1825649042046111, 0.1311038152959835, 0.5610122981217406, 0.6010006138657485, 0.1078537170897686, 0.3486942184368377, 0.1964628920855364, -0.5058867977323513, 0.1749634640701226, -0.5144432902737948]| 12.1444196701049805|      0.00195312|[1569, 0, 0, 98]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      50|[1.3608126821902347, 0.3773518753275552, 0.5883028052142784, 1.96606089491434, -0.1276076512473691, 0.3593287677463871, 0.3877890774506862, -0.0622994737837169, 0.4146476038467332, 0.3665779119238596, 0.0751039785506943, 0.3122783417151116, 0.1834827744284082, 0.1307910311612831, 0.5616293004598826, 0.6006654297298045, 0.1080395769930104, 0.3488833819448972, 0.1967580231088207, -0.5054419796954471, 0.1753583871028692, -0.5144000526036066]| 12.1444177627563477|      0.00390625|[1601, 0, 0, 100]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      51|[1.3588465766236353, 0.3766912791174313, 0.5886427669674039, 1.9687764006887334, -0.1280931540710787, 0.3589353993064728, 0.3876371849198623, -0.0626387228232211, 0.4140483583565219, 0.3663116177355881, 0.0750845997103024, 0.3112311395793003, 0.1835880632640339, 0.1306378625786367, 0.5611808122970944, 0.6003899039593112, 0.1076904841172243, 0.3484936562888505, 0.1963674622237956, -0.5052809973580323, 0.1746929355650099, -0.5148528474824211]| 12.1444110870361328|      0.00781250|[1633, 0, 0, 102]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      52|[1.3588465766236353, 0.3766912791174313, 0.5886427669674039, 1.9687764006887334, -0.1280931540710787, 0.3589353993064728, 0.3876371849198623, -0.0626387228232211, 0.4140483583565219, 0.3663116177355881, 0.0750845997103024, 0.3112311395793003, 0.1835880632640339, 0.1306378625786367, 0.5611808122970944, 0.6003899039593112, 0.1076904841172243, 0.3484936562888505, 0.1963674622237956, -0.5052809973580323, 0.1746929355650099, -0.5148528474824211]| 12.1444110870361328|      0.00390625|[1665, 0, 0, 104]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      53|[1.3557602710560963, 0.3760373207965285, 0.5894225696956842, 1.9687924892585549, -0.1281699701592635, 0.3586635881762754, 0.3878430484132693, -0.0624658169279559, 0.4146378012670238, 0.36608495703952, 0.0742964093298612, 0.3115877849748998, 0.184000723700959, 0.1309054728647929, 0.561516017476522, 0.6004067198370132, 0.1082328492138261, 0.3486187367156864, 0.1956945074471679, -0.5059574306281315, 0.1737076338910873, -0.5157761970574566]| 12.1444063186645508|      0.00781250|[1697, 0, 0, 106]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      54|[1.3557602710560963, 0.3760373207965285, 0.5894225696956842, 1.9687924892585549, -0.1281699701592635, 0.3586635881762754, 0.3878430484132693, -0.0624658169279559, 0.4146378012670238, 0.36608495703952, 0.0742964093298612, 0.3115877849748998, 0.184000723700959, 0.1309054728647929, 0.561516017476522, 0.6004067198370132, 0.1082328492138261, 0.3486187367156864, 0.1956945074471679, -0.5059574306281315, 0.1737076338910873, -0.5157761970574566]| 12.1444063186645508|      0.00390625|[1729, 0, 0, 108]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      55|[1.3538402004377716, 0.3749201294652233, 0.5903526191530952, 1.971246973540802, -0.1279754023798441, 0.3584303773052677, 0.3876660405335426, -0.0626964027682538, 0.4140874864889045, 0.3660387579260887, 0.0735044838600259, 0.3114318579368247, 0.1848303297882794, 0.1314907029310249, 0.5614153673771367, 0.6013999731697433, 0.1084843790293648, 0.3485921553677341, 0.1954865891401037, -0.5055803994246125, 0.1738630724514229, -0.5157959516481846]| 12.1443986892700195|      0.00781250|[1761, 0, 0, 110]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      56|[1.3538402004377716, 0.3749201294652233, 0.5903526191530952, 1.971246973540802, -0.1279754023798441, 0.3584303773052677, 0.3876660405335426, -0.0626964027682538, 0.4140874864889045, 0.3660387579260887, 0.0735044838600259, 0.3114318579368247, 0.1848303297882794, 0.1314907029310249, 0.5614153673771367, 0.6013999731697433, 0.1084843790293648, 0.3485921553677341, 0.1954865891401037, -0.5055803994246125, 0.1738630724514229, -0.5157959516481846]| 12.1443986892700195|      0.00390625|[1793, 0, 0, 112]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      57|[1.3530567880410083, 0.3735288163228246, 0.590854591060996, 1.9733319195058308, -0.1283431457897405, 0.35847531697033, 0.3882827057905864, -0.0626738425992935, 0.4141013346683275, 0.3658690627788434, 0.073651752043405, 0.3128214028064871, 0.1852024100847396, 0.1317581561251323, 0.5597207507668022, 0.6015808633569386, 0.1082628354085004, 0.3488952859789181, 0.195602067880276, -0.5058930824343442, 0.1752634305535375, -0.5152637155700849]| 12.1443939208984375|      0.00781250|[1825, 0, 0, 114]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      58|[1.3530567880410083, 0.3735288163228246, 0.590854591060996, 1.9733319195058308, -0.1283431457897405, 0.35847531697033, 0.3882827057905864, -0.0626738425992935, 0.4141013346683275, 0.3658690627788434, 0.073651752043405, 0.3128214028064871, 0.1852024100847396, 0.1317581561251323, 0.5597207507668022, 0.6015808633569386, 0.1082628354085004, 0.3488952859789181, 0.195602067880276, -0.5058930824343442, 0.1752634305535375, -0.5152637155700849]| 12.1443939208984375|      0.00390625|[1857, 0, 0, 116]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      59|[1.3502879829472927, 0.372027855534527, 0.5904285249085259, 1.9736764798640418, -0.1288238709971488, 0.3580017739142509, 0.3885599621176802, -0.0636731157945636, 0.4138474780573461, 0.3655944195282918, 0.0741351876101923, 0.3123900827540156, 0.1851846334271651, 0.1309992778353596, 0.5594771314462215, 0.6014098653333468, 0.1087955950124729, 0.3487096712641679, 0.196242441354059, -0.506885756618186, 0.1759251497266066, -0.5156277925981125]| 12.1443891525268555|      0.00781250|[1889, 0, 0, 118]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      60|[1.3502879829472927, 0.372027855534527, 0.5904285249085259, 1.9736764798640418, -0.1288238709971488, 0.3580017739142509, 0.3885599621176802, -0.0636731157945636, 0.4138474780573461, 0.3655944195282918, 0.0741351876101923, 0.3123900827540156, 0.1851846334271651, 0.1309992778353596, 0.5594771314462215, 0.6014098653333468, 0.1087955950124729, 0.3487096712641679, 0.196242441354059, -0.506885756618186, 0.1759251497266066, -0.5156277925981125]| 12.1443891525268555|      0.00390625|[1921, 0, 0, 120]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      61|[1.3502879829472927, 0.372027855534527, 0.5904285249085259, 1.9736764798640418, -0.1288238709971488, 0.3580017739142509, 0.3885599621176802, -0.0636731157945636, 0.4138474780573461, 0.3655944195282918, 0.0741351876101923, 0.3123900827540156, 0.1851846334271651, 0.1309992778353596, 0.5594771314462215, 0.6014098653333468, 0.1087955950124729, 0.3487096712641679, 0.196242441354059, -0.506885756618186, 0.1759251497266066, -0.5156277925981125]| 12.1443891525268555|      0.00195312|[1953, 0, 0, 122]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      62|[1.3496837205228052, 0.3717331857726308, 0.5909798659368372, 1.9748825270610868, -0.1292001272894247, 0.3577933609581688, 0.3888577976320836, -0.063937360647205, 0.4135843350909887, 0.3654711921618798, 0.0741549730336812, 0.312446897756286, 0.1849693225328128, 0.1305856745676177, 0.5590377711912698, 0.6016087750424027, 0.1092060365485213, 0.3486701674669684, 0.1955208751637961, -0.5070029046498021, 0.175790463421291, -0.515620802680877]| 12.1443862915039062|      0.00390625|[1985, 0, 0, 124]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      63|[1.3496837205228052, 0.3717331857726308, 0.5909798659368372, 1.9748825270610868, -0.1292001272894247, 0.3577933609581688, 0.3888577976320836, -0.063937360647205, 0.4135843350909887, 0.3654711921618798, 0.0741549730336812, 0.312446897756286, 0.1849693225328128, 0.1305856745676177, 0.5590377711912698, 0.6016087750424027, 0.1092060365485213, 0.3486701674669684, 0.1955208751637961, -0.5070029046498021, 0.175790463421291, -0.515620802680877]| 12.1443862915039062|      0.00195312|[2017, 0, 0, 126]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      64|[1.3487477223616584, 0.3719458061717445, 0.5909258181105168, 1.9762457480860613, -0.1291004942208493, 0.3579095448651782, 0.3888354647706577, -0.0640182571008235, 0.413335109322785, 0.3652087916658646, 0.07399844979188, 0.3127373581278705, 0.1850254031363474, 0.1306723942825808, 0.5588010129672032, 0.6014206058882701, 0.1098382260705954, 0.3486657519486857, 0.1956201431088541, -0.5073410343090218, 0.1754751639083608, -0.5158115689048555]| 12.1443834304809570|      0.00390625|[2049, 0, 0, 128]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      65|[1.3487477223616584, 0.3719458061717445, 0.5909258181105168, 1.9762457480860613, -0.1291004942208493, 0.3579095448651782, 0.3888354647706577, -0.0640182571008235, 0.413335109322785, 0.3652087916658646, 0.07399844979188, 0.3127373581278705, 0.1850254031363474, 0.1306723942825808, 0.5588010129672032, 0.6014206058882701, 0.1098382260705954, 0.3486657519486857, 0.1956201431088541, -0.5073410343090218, 0.1754751639083608, -0.5158115689048555]| 12.1443834304809570|      0.00195312|[2081, 0, 0, 130]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      66|[1.347430189508656, 0.3716469263761922, 0.5914888397027307, 1.9772445232481703, -0.1289296642216365, 0.3579567830236763, 0.3890248349263226, -0.0638207435511418, 0.4131330544611717, 0.3652034314839402, 0.0742212604072423, 0.312655840227051, 0.1854234293270631, 0.1304306678868186, 0.558969561435656, 0.6015508710991471, 0.1098333771319012, 0.3486126739560579, 0.1954038476622902, -0.5070712521867775, 0.1755099433937936, -0.5155189122334396]| 12.1443796157836914|      0.00390625|[2113, 0, 0, 132]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      67|[1.3457517495924678, 0.3717121326853289, 0.5931788722137432, 1.979229411393767, -0.1293684253424332, 0.3574764088637976, 0.3896190617650463, -0.0637525131062679, 0.4132404092100078, 0.3646989524478519, 0.0746696182225156, 0.3124540023440794, 0.1842975590881361, 0.1296104400943414, 0.5583059842166013, 0.6012488817900917, 0.1102668802406923, 0.3488473484951287, 0.1962253250093342, -0.5070576898923997, 0.1749997479790861, -0.5163569884321938]| 12.1443748474121094|      0.00781250|[2145, 0, 0, 134]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      68|[1.3457517495924678, 0.3717121326853289, 0.5931788722137432, 1.979229411393767, -0.1293684253424332, 0.3574764088637976, 0.3896190617650463, -0.0637525131062679, 0.4132404092100078, 0.3646989524478519, 0.0746696182225156, 0.3124540023440794, 0.1842975590881361, 0.1296104400943414, 0.5583059842166013, 0.6012488817900917, 0.1102668802406923, 0.3488473484951287, 0.1962253250093342, -0.5070576898923997, 0.1749997479790861, -0.5163569884321938]| 12.1443748474121094|      0.00390625|[2177, 0, 0, 136]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      69|[1.3428750995594563, 0.3707972722723665, 0.5932449204017315, 1.9797767430684359, -0.1300031418214332, 0.3574099004758759, 0.3909318461642703, -0.0647011675925726, 0.4137044660833192, 0.3653219565735695, 0.0748398751786615, 0.3125186566768912, 0.1836634706162021, 0.1300847180294102, 0.5584398258962203, 0.6017779543282379, 0.1097901344601316, 0.3494910862809938, 0.196119182353017, -0.5075129024278616, 0.17453973557342, -0.5159340670156828]| 12.1443691253662109|      0.00781250|[2209, 0, 0, 138]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      70|[1.3428750995594563, 0.3707972722723665, 0.5932449204017315, 1.9797767430684359, -0.1300031418214332, 0.3574099004758759, 0.3909318461642703, -0.0647011675925726, 0.4137044660833192, 0.3653219565735695, 0.0748398751786615, 0.3125186566768912, 0.1836634706162021, 0.1300847180294102, 0.5584398258962203, 0.6017779543282379, 0.1097901344601316, 0.3494910862809938, 0.196119182353017, -0.5075129024278616, 0.17453973557342, -0.5159340670156828]| 12.1443691253662109|      0.00390625|[2241, 0, 0, 140]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      71|[1.3409524300108748, 0.3695974240885829, 0.5939535013163372, 1.9822200800083505, -0.1299727733476577, 0.357378210499668, 0.390915540796706, -0.0648112250497227, 0.4140454182226569, 0.3646907329064652, 0.0752759917769562, 0.3132760502688387, 0.183201832888523, 0.1295036255242913, 0.5586673410757631, 0.6017084347873383, 0.1098685186505333, 0.3485010098636289, 0.1964756034695983, -0.5071956292639941, 0.1751568661910268, -0.5163282187419413]| 12.1443624496459961|      0.00781250|[2273, 0, 0, 142]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      72|[1.3409524300108748, 0.3695974240885829, 0.5939535013163372, 1.9822200800083505, -0.1299727733476577, 0.357378210499668, 0.390915540796706, -0.0648112250497227, 0.4140454182226569, 0.3646907329064652, 0.0752759917769562, 0.3132760502688387, 0.183201832888523, 0.1295036255242913, 0.5586673410757631, 0.6017084347873383, 0.1098685186505333, 0.3485010098636289, 0.1964756034695983, -0.5071956292639941, 0.1751568661910268, -0.5163282187419413]| 12.1443624496459961|      0.00390625|[2305, 0, 0, 144]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      73|[1.3386685676874983, 0.3689382887025962, 0.594806569397713, 1.9835313055416268, -0.1299444770711988, 0.3570950144493419, 0.3920144225802883, -0.064365624725385, 0.4127701728540518, 0.3654831124575797, 0.0750194849984199, 0.3122368512386349, 0.183859185180752, 0.1296778998762374, 0.5591869356127677, 0.6010244478287721, 0.1096531713566793, 0.34757396984311, 0.1964733453765223, -0.5069835515076903, 0.1752529487219484, -0.5159905426087403]| 12.1443567276000977|      0.00781250|[2337, 0, 0, 146]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      74|[1.3386685676874983, 0.3689382887025962, 0.594806569397713, 1.9835313055416268, -0.1299444770711988, 0.3570950144493419, 0.3920144225802883, -0.064365624725385, 0.4127701728540518, 0.3654831124575797, 0.0750194849984199, 0.3122368512386349, 0.183859185180752, 0.1296778998762374, 0.5591869356127677, 0.6010244478287721, 0.1096531713566793, 0.34757396984311, 0.1964733453765223, -0.5069835515076903, 0.1752529487219484, -0.5159905426087403]| 12.1443567276000977|      0.00390625|[2369, 0, 0, 148]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      75|[1.3386685676874983, 0.3689382887025962, 0.594806569397713, 1.9835313055416268, -0.1299444770711988, 0.3570950144493419, 0.3920144225802883, -0.064365624725385, 0.4127701728540518, 0.3654831124575797, 0.0750194849984199, 0.3122368512386349, 0.183859185180752, 0.1296778998762374, 0.5591869356127677, 0.6010244478287721, 0.1096531713566793, 0.34757396984311, 0.1964733453765223, -0.5069835515076903, 0.1752529487219484, -0.5159905426087403]| 12.1443567276000977|      0.00195312|[2401, 0, 0, 150]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      76|[1.3372950631425333, 0.3681116192298086, 0.5948562705675007, 1.9838926384461688, -0.1303200682078038, 0.3574110285509488, 0.3917931145162577, -0.0645533285342234, 0.4129345539606903, 0.3653117230969101, 0.0751435609848122, 0.3126979250994313, 0.1836342658196172, 0.129844490154563, 0.5588324013110347, 0.6010775880769734, 0.1097240002343033, 0.3477223716634333, 0.1962709554281578, -0.5071593444142093, 0.1751426037723, -0.5155612347274815]| 12.1443538665771484|      0.00390625|[2433, 0, 0, 152]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      77|[1.3361910324329478, 0.3675812762877467, 0.5949185910886153, 1.9864030505520556, -0.1299197163908048, 0.3574119850658644, 0.3907083350963029, -0.0643823450017833, 0.4132117823895372, 0.3660637961808968, 0.074371462787033, 0.3128847833175088, 0.1830667332786186, 0.1294609750638921, 0.5589632856207892, 0.6024933948982387, 0.1089140701046653, 0.3487569833911112, 0.1962133484186864, -0.5066026269767768, 0.1753782754813687, -0.5160374536860736]| 12.1443490982055664|      0.00781250|[2465, 0, 0, 154]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      78|[1.3361910324329478, 0.3675812762877467, 0.5949185910886153, 1.9864030505520556, -0.1299197163908048, 0.3574119850658644, 0.3907083350963029, -0.0643823450017833, 0.4132117823895372, 0.3660637961808968, 0.074371462787033, 0.3128847833175088, 0.1830667332786186, 0.1294609750638921, 0.5589632856207892, 0.6024933948982387, 0.1089140701046653, 0.3487569833911112, 0.1962133484186864, -0.5066026269767768, 0.1753782754813687, -0.5160374536860736]| 12.1443490982055664|      0.00390625|[2497, 0, 0, 156]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      79|[1.3338361544601376, 0.366770949326402, 0.5948649788146091, 1.987712305601231, -0.1291923324468543, 0.3579148723842891, 0.3908973093733426, -0.0649909282554919, 0.4135908253637618, 0.3647019008106631, 0.0744889381866552, 0.3128666499061722, 0.1830441738472999, 0.1301329051924461, 0.5594173607868642, 0.6019426991967194, 0.1076336514895487, 0.3482267388147838, 0.1965430380724137, -0.5066679335075541, 0.1743114286946602, -0.5159609440832355]| 12.1443433761596680|      0.00781250|[2529, 0, 0, 158]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      80|[1.3338361544601376, 0.366770949326402, 0.5948649788146091, 1.987712305601231, -0.1291923324468543, 0.3579148723842891, 0.3908973093733426, -0.0649909282554919, 0.4135908253637618, 0.3647019008106631, 0.0744889381866552, 0.3128666499061722, 0.1830441738472999, 0.1301329051924461, 0.5594173607868642, 0.6019426991967194, 0.1076336514895487, 0.3482267388147838, 0.1965430380724137, -0.5066679335075541, 0.1743114286946602, -0.5159609440832355]| 12.1443433761596680|      0.00390625|[2561, 0, 0, 160]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      81|[1.3309978684295218, 0.3652949515655677, 0.5955281048435898, 1.9891511787960094, -0.129053442829613, 0.3582108749749023, 0.3910105462924765, -0.0651520957968887, 0.4139155227849432, 0.3654644773400911, 0.0744793582024788, 0.3130377309234681, 0.182732343653753, 0.1301694651177862, 0.5598359805022445, 0.6026449578129599, 0.1073535938463258, 0.348411938709671, 0.1957549768511796, -0.5070358601443605, 0.1743541917755941, -0.5160804755980718]| 12.1443357467651367|      0.00781250|[2593, 0, 0, 162]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      82|[1.3309978684295218, 0.3652949515655677, 0.5955281048435898, 1.9891511787960094, -0.129053442829613, 0.3582108749749023, 0.3910105462924765, -0.0651520957968887, 0.4139155227849432, 0.3654644773400911, 0.0744793582024788, 0.3130377309234681, 0.182732343653753, 0.1301694651177862, 0.5598359805022445, 0.6026449578129599, 0.1073535938463258, 0.348411938709671, 0.1957549768511796, -0.5070358601443605, 0.1743541917755941, -0.5160804755980718]| 12.1443357467651367|      0.00390625|[2625, 0, 0, 164]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      83|[1.3309978684295218, 0.3652949515655677, 0.5955281048435898, 1.9891511787960094, -0.129053442829613, 0.3582108749749023, 0.3910105462924765, -0.0651520957968887, 0.4139155227849432, 0.3654644773400911, 0.0744793582024788, 0.3130377309234681, 0.182732343653753, 0.1301694651177862, 0.5598359805022445, 0.6026449578129599, 0.1073535938463258, 0.348411938709671, 0.1957549768511796, -0.5070358601443605, 0.1743541917755941, -0.5160804755980718]| 12.1443357467651367|      0.00195312|[2657, 0, 0, 166]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      84|[1.329976848014992, 0.3649944112013429, 0.5951328894441342, 1.9899674795307989, -0.1294118128672397, 0.3582162981228839, 0.3906397937854794, -0.0654842824295622, 0.4139351038364288, 0.3653970425253608, 0.0738652760925066, 0.3127434807376699, 0.1826506854178745, 0.1299310466439813, 0.55965379160492, 0.6024650367893305, 0.107494363006409, 0.3489387556389454, 0.1951985873514053, -0.5069840633342334, 0.1748235142577067, -0.5158448284156139]| 12.1443338394165039|      0.00390625|[2689, 0, 0, 168]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      85|[1.3286921612088014, 0.3636750831590844, 0.5960484239548548, 1.9925685757758849, -0.1289625783968951, 0.3581353491254215, 0.3911306280960145, -0.06499446230053, 0.4143994762824957, 0.3651972206147523, 0.0734677257471578, 0.3126673787832615, 0.1827083189717518, 0.1300671089439459, 0.5596605409001861, 0.6021604026639793, 0.1088244334908879, 0.34803164492778, 0.1949411673652321, -0.5074805870457815, 0.1744616316069992, -0.5159144213848458]| 12.1443271636962891|      0.00781250|[2721, 0, 0, 170]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      86|[1.3286921612088014, 0.3636750831590844, 0.5960484239548548, 1.9925685757758849, -0.1289625783968951, 0.3581353491254215, 0.3911306280960145, -0.06499446230053, 0.4143994762824957, 0.3651972206147523, 0.0734677257471578, 0.3126673787832615, 0.1827083189717518, 0.1300671089439459, 0.5596605409001861, 0.6021604026639793, 0.1088244334908879, 0.34803164492778, 0.1949411673652321, -0.5074805870457815, 0.1744616316069992, -0.5159144213848458]| 12.1443271636962891|      0.00390625|[2753, 0, 0, 172]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      87|[1.326649033718641, 0.3626818970350819, 0.5957629990568377, 1.9927022620703112, -0.128234347217364, 0.357495538713683, 0.3914842642785478, -0.0655619518674046, 0.4130829566396408, 0.3656010161792923, 0.0737866392997923, 0.3125544506395818, 0.1825242894189646, 0.1312939287489728, 0.5604046646410628, 0.6024819446262127, 0.1079588177704529, 0.3477553502560026, 0.1963869222333328, -0.5076467156406825, 0.1738039701502667, -0.5148999610454267]| 12.1443233489990234|      0.00781250|[2785, 0, 0, 174]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      88|[1.326649033718641, 0.3626818970350819, 0.5957629990568377, 1.9927022620703112, -0.128234347217364, 0.357495538713683, 0.3914842642785478, -0.0655619518674046, 0.4130829566396408, 0.3656010161792923, 0.0737866392997923, 0.3125544506395818, 0.1825242894189646, 0.1312939287489728, 0.5604046646410628, 0.6024819446262127, 0.1079588177704529, 0.3477553502560026, 0.1963869222333328, -0.5076467156406825, 0.1738039701502667, -0.5148999610454267]| 12.1443233489990234|      0.00390625|[2817, 0, 0, 176]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      89|[1.3255642715416578, 0.3620337978081843, 0.595494321728261, 1.994322761523928, -0.1289392618586088, 0.3574099240045738, 0.3919099946272752, -0.0644840302636153, 0.4126759904183739, 0.3655171921344774, 0.07334280499147, 0.3138958561781607, 0.1821885368222989, 0.1304802655366959, 0.5613443240958842, 0.6034105215669312, 0.1075806814740402, 0.3478847891196767, 0.1952564109504731, -0.508958949762032, 0.1744035642297856, -0.5158529451025633]| 12.1443195343017578|      0.00781250|[2849, 0, 0, 178]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      90|[1.3255642715416578, 0.3620337978081843, 0.595494321728261, 1.994322761523928, -0.1289392618586088, 0.3574099240045738, 0.3919099946272752, -0.0644840302636153, 0.4126759904183739, 0.3655171921344774, 0.07334280499147, 0.3138958561781607, 0.1821885368222989, 0.1304802655366959, 0.5613443240958842, 0.6034105215669312, 0.1075806814740402, 0.3478847891196767, 0.1952564109504731, -0.508958949762032, 0.1744035642297856, -0.5158529451025633]| 12.1443195343017578|      0.00390625|[2881, 0, 0, 180]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      91|[1.3235985076839303, 0.3612454322150832, 0.5955897144442375, 1.9964077265638782, -0.1296632721939212, 0.358377905958944, 0.3915714164836105, -0.0643816615577089, 0.4134322094254164, 0.3656606019600638, 0.0731444974232113, 0.3133263540647769, 0.1815803409681286, 0.129641689210279, 0.5603867402581382, 0.6030937696506281, 0.1073089475629719, 0.3480650069442461, 0.1941304120039527, -0.5086270437665454, 0.1738782673064184, -0.5156987547189058]| 12.1443138122558594|      0.00781250|[2913, 0, 0, 182]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      92|[1.3235985076839303, 0.3612454322150832, 0.5955897144442375, 1.9964077265638782, -0.1296632721939212, 0.358377905958944, 0.3915714164836105, -0.0643816615577089, 0.4134322094254164, 0.3656606019600638, 0.0731444974232113, 0.3133263540647769, 0.1815803409681286, 0.129641689210279, 0.5603867402581382, 0.6030937696506281, 0.1073089475629719, 0.3480650069442461, 0.1941304120039527, -0.5086270437665454, 0.1738782673064184, -0.5156987547189058]| 12.1443138122558594|      0.00390625|[2945, 0, 0, 184]                                                          |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
