k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3006897512882837, 0.0896710325043035, 0.120605054914046, 0.6573739423928832, -0.1607148838795891, -0.0766892997827306, 0.3171712221283295, 0.041401586669169, -0.2165922356267631, -0.2397426320785812, 0.0021593457458448, 0.1091472727881449, -0.1493966034720837, 0.0331039202499935, 0.3211129229309846, -0.0120218869119504, -0.1702919949079585, 0.1549507645499253, -0.0101495363795922, -0.0042101331704696, 0.1456765275601453, 0.0592051020161787]| 13.5793457031250000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
      47|[1.482498122501305, 0.2553818661003212, 0.5910310412052499, 1.8797793511681307, -0.2785323125277858, -0.0181872635885868, 0.8487828771057492, 0.0672190774334748, -0.6079516162689121, -0.2417350617971065, -0.6014091142247717, 0.0715206069502723, -0.1649138807274249, 0.1204657675507401, 0.1809570734429868, -0.3280080194098535, -0.3695944362994212, 0.0121862369472679, 0.1829039729492017, -0.541869615805426, 0.2817643643752183, 0.5246683391486806]| 12.1446218490600586|      0.00781250|[1242, 188, 0, 94]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      48|[1.482498122501305, 0.2553818661003212, 0.5910310412052499, 1.8797793511681307, -0.2785323125277858, -0.0181872635885868, 0.8487828771057492, 0.0672190774334748, -0.6079516162689121, -0.2417350617971065, -0.6014091142247717, 0.0715206069502723, -0.1649138807274249, 0.1204657675507401, 0.1809570734429868, -0.3280080194098535, -0.3695944362994212, 0.0121862369472679, 0.1829039729492017, -0.541869615805426, 0.2817643643752183, 0.5246683391486806]| 12.1446218490600586|      0.00390625|[1269, 192, 0, 96]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      49|[1.482498122501305, 0.2553818661003212, 0.5910310412052499, 1.8797793511681307, -0.2785323125277858, -0.0181872635885868, 0.8487828771057492, 0.0672190774334748, -0.6079516162689121, -0.2417350617971065, -0.6014091142247717, 0.0715206069502723, -0.1649138807274249, 0.1204657675507401, 0.1809570734429868, -0.3280080194098535, -0.3695944362994212, 0.0121862369472679, 0.1829039729492017, -0.541869615805426, 0.2817643643752183, 0.5246683391486806]| 12.1446218490600586|      0.00195312|[1295, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      50|[1.4812673263159213, 0.2552477714223215, 0.5912932330120088, 1.8796341460002102, -0.2779837113497781, -0.0179283805931546, 0.8488888618599283, 0.0670084788819338, -0.6077865237307046, -0.242131567448656, -0.6010841961523785, 0.071277186780445, -0.1647542995050678, 0.1202395742770649, 0.1805639658280754, -0.327891841730722, -0.3698035665163457, 0.0126397460395057, 0.1826575210404335, -0.5423542192851358, 0.2812432831325603, 0.5240700157689221]| 12.1446199417114258|      0.00390625|[1321, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      51|[1.4812673263159213, 0.2552477714223215, 0.5912932330120088, 1.8796341460002102, -0.2779837113497781, -0.0179283805931546, 0.8488888618599283, 0.0670084788819338, -0.6077865237307046, -0.242131567448656, -0.6010841961523785, 0.071277186780445, -0.1647542995050678, 0.1202395742770649, 0.1805639658280754, -0.327891841730722, -0.3698035665163457, 0.0126397460395057, 0.1826575210404335, -0.5423542192851358, 0.2812432831325603, 0.5240700157689221]| 12.1446199417114258|      0.00195312|[1347, 204, 0, 102]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      52|[1.4803277709758715, 0.2549834455476501, 0.5910070899833696, 1.8804497434047847, -0.2777594031875902, -0.0180640764247826, 0.8484217603570433, 0.0665920193613262, -0.6081901752424982, -0.2421239500397931, -0.601289560350981, 0.0708446755558667, -0.164545944619786, 0.1210686738999527, 0.1805696956746576, -0.3277323914021523, -0.3698118376224214, 0.0130253688706439, 0.182434129344209, -0.5425001965269141, 0.2807412425232962, 0.5238853579107313]| 12.1446170806884766|      0.00390625|[1373, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      53|[1.4781373797946866, 0.2540835370105816, 0.5905798590613968, 1.8807126594553703, -0.2776192816189106, -0.0179272537912018, 0.8478573928393227, 0.0663479322542121, -0.6078671653717128, -0.2416583789956077, -0.6007048680788452, 0.0707132092387203, -0.1649173477691031, 0.1208722412957632, 0.1809492890450155, -0.3277820354723299, -0.3700588344238341, 0.014735326173746, 0.1831061764327269, -0.5437482285724071, 0.2816341785337906, 0.5253646131328762]| 12.1446142196655273|      0.00781250|[1399, 212, 0, 106]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      54|[1.4781373797946866, 0.2540835370105816, 0.5905798590613968, 1.8807126594553703, -0.2776192816189106, -0.0179272537912018, 0.8478573928393227, 0.0663479322542121, -0.6078671653717128, -0.2416583789956077, -0.6007048680788452, 0.0707132092387203, -0.1649173477691031, 0.1208722412957632, 0.1809492890450155, -0.3277820354723299, -0.3700588344238341, 0.014735326173746, 0.1831061764327269, -0.5437482285724071, 0.2816341785337906, 0.5253646131328762]| 12.1446142196655273|      0.00390625|[1425, 216, 0, 108]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      55|[1.477318134504121, 0.2547829696948018, 0.5916384691012287, 1.883295503169418, -0.2768853980978656, -0.0179059664034794, 0.8480360717182697, 0.0665754235910106, -0.6083067755245821, -0.240576601202435, -0.6012225414630626, 0.0711087243759256, -0.1645690045809635, 0.1215924223284067, 0.1817061439134107, -0.3280882635999607, -0.3698790987293725, 0.0139755862315601, 0.1830104949406021, -0.5424259999001719, 0.2813046475565446, 0.5257020976186005]| 12.1446094512939453|      0.00781250|[1451, 220, 0, 110]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      56|[1.477318134504121, 0.2547829696948018, 0.5916384691012287, 1.883295503169418, -0.2768853980978656, -0.0179059664034794, 0.8480360717182697, 0.0665754235910106, -0.6083067755245821, -0.240576601202435, -0.6012225414630626, 0.0711087243759256, -0.1645690045809635, 0.1215924223284067, 0.1817061439134107, -0.3280882635999607, -0.3698790987293725, 0.0139755862315601, 0.1830104949406021, -0.5424259999001719, 0.2813046475565446, 0.5257020976186005]| 12.1446094512939453|      0.00390625|[1478, 224, 0, 112]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      57|[1.4744313477408648, 0.253268325396471, 0.5915332773821199, 1.885116476510609, -0.2766179059310142, -0.017642674068702, 0.848063337675909, 0.0671251508911066, -0.6080131661032964, -0.2403670150936344, -0.6010574025289065, 0.0710640693753987, -0.1649213421992484, 0.1213420160480621, 0.1819948679139252, -0.3278970059894647, -0.3696064376776205, 0.0136633291629345, 0.1830286919465201, -0.5422992772166445, 0.2811038165619197, 0.5252952549411725]| 12.1446018218994141|      0.00781250|[1505, 228, 0, 114]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      58|[1.4744313477408648, 0.253268325396471, 0.5915332773821199, 1.885116476510609, -0.2766179059310142, -0.017642674068702, 0.848063337675909, 0.0671251508911066, -0.6080131661032964, -0.2403670150936344, -0.6010574025289065, 0.0710640693753987, -0.1649213421992484, 0.1213420160480621, 0.1819948679139252, -0.3278970059894647, -0.3696064376776205, 0.0136633291629345, 0.1830286919465201, -0.5422992772166445, 0.2811038165619197, 0.5252952549411725]| 12.1446018218994141|      0.00390625|[1531, 232, 0, 116]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      59|[1.4721356105142416, 0.2520255753313446, 0.5912488596344438, 1.8868878556507187, -0.2767355453775689, -0.0170982811750304, 0.8486301877499002, 0.0663237797480152, -0.6085343993423791, -0.2397670640288244, -0.6006477393974956, 0.0715779868361707, -0.164871817279931, 0.1221736449875356, 0.1810917209119554, -0.3286560684785829, -0.3694167991203102, 0.0130579304119288, 0.1826259619410202, -0.5424761259550647, 0.2814300980354414, 0.5256109919876243]| 12.1445960998535156|      0.00781250|[1557, 236, 0, 118]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      60|[1.4721356105142416, 0.2520255753313446, 0.5912488596344438, 1.8868878556507187, -0.2767355453775689, -0.0170982811750304, 0.8486301877499002, 0.0663237797480152, -0.6085343993423791, -0.2397670640288244, -0.6006477393974956, 0.0715779868361707, -0.164871817279931, 0.1221736449875356, 0.1810917209119554, -0.3286560684785829, -0.3694167991203102, 0.0130579304119288, 0.1826259619410202, -0.5424761259550647, 0.2814300980354414, 0.5256109919876243]| 12.1445960998535156|      0.00390625|[1583, 240, 0, 120]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      61|[1.4703826507465627, 0.2504603297065651, 0.5927166088394907, 1.8889431730308464, -0.2768876630566912, -0.0165317713818208, 0.8491096576689751, 0.0662801905709222, -0.6079999433234001, -0.2400074340881556, -0.6002698786065023, 0.0710603687303722, -0.1638129432370723, 0.1224706631557572, 0.1813991001299737, -0.3290647798558761, -0.3692483053581735, 0.0137013129385263, 0.1828210649159108, -0.5424077231075103, 0.2815842664544171, 0.525393017444079]| 12.1445894241333008|      0.00781250|[1609, 244, 0, 122]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      62|[1.4703826507465627, 0.2504603297065651, 0.5927166088394907, 1.8889431730308464, -0.2768876630566912, -0.0165317713818208, 0.8491096576689751, 0.0662801905709222, -0.6079999433234001, -0.2400074340881556, -0.6002698786065023, 0.0710603687303722, -0.1638129432370723, 0.1224706631557572, 0.1813991001299737, -0.3290647798558761, -0.3692483053581735, 0.0137013129385263, 0.1828210649159108, -0.5424077231075103, 0.2815842664544171, 0.525393017444079]| 12.1445894241333008|      0.00390625|[1636, 248, 0, 124]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      63|[1.4703826507465627, 0.2504603297065651, 0.5927166088394907, 1.8889431730308464, -0.2768876630566912, -0.0165317713818208, 0.8491096576689751, 0.0662801905709222, -0.6079999433234001, -0.2400074340881556, -0.6002698786065023, 0.0710603687303722, -0.1638129432370723, 0.1224706631557572, 0.1813991001299737, -0.3290647798558761, -0.3692483053581735, 0.0137013129385263, 0.1828210649159108, -0.5424077231075103, 0.2815842664544171, 0.525393017444079]| 12.1445894241333008|      0.00195312|[1662, 252, 0, 126]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      64|[1.46986581590114, 0.2501287699843091, 0.5926290117383941, 1.889693277855587, -0.2772172050852373, -0.0166457172053187, 0.8490148750285027, 0.065664097818725, -0.6084528117991435, -0.2407607555134637, -0.6005526633202104, 0.0709472570621623, -0.1636877889502079, 0.1217178120697272, 0.181444814024611, -0.3291263622125318, -0.3691757273567371, 0.0130148813812629, 0.1830438450605554, -0.5420872277639893, 0.2810650300012432, 0.5254643999317014]| 12.1445875167846680|      0.00390625|[1689, 256, 0, 128]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      65|[1.46986581590114, 0.2501287699843091, 0.5926290117383941, 1.889693277855587, -0.2772172050852373, -0.0166457172053187, 0.8490148750285027, 0.065664097818725, -0.6084528117991435, -0.2407607555134637, -0.6005526633202104, 0.0709472570621623, -0.1636877889502079, 0.1217178120697272, 0.181444814024611, -0.3291263622125318, -0.3691757273567371, 0.0130148813812629, 0.1830438450605554, -0.5420872277639893, 0.2810650300012432, 0.5254643999317014]| 12.1445875167846680|      0.00195312|[1716, 260, 0, 130]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      66|[1.4685474138887697, 0.2499260241605246, 0.5928339660109319, 1.8901021616301297, -0.2766751037630277, -0.0169052020716485, 0.8497334554996234, 0.0656465012108493, -0.6081741434447809, -0.2403840005857802, -0.6001485061335607, 0.0708508532780215, -0.1638850797667441, 0.1213859841993582, 0.1818241463293397, -0.3287427130454311, -0.3689957784560635, 0.0130947174862947, 0.1829409002327435, -0.5419450341594414, 0.2808855220932934, 0.5255835480437946]| 12.1445846557617188|      0.00390625|[1743, 264, 0, 132]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      67|[1.4685474138887697, 0.2499260241605246, 0.5928339660109319, 1.8901021616301297, -0.2766751037630277, -0.0169052020716485, 0.8497334554996234, 0.0656465012108493, -0.6081741434447809, -0.2403840005857802, -0.6001485061335607, 0.0708508532780215, -0.1638850797667441, 0.1213859841993582, 0.1818241463293397, -0.3287427130454311, -0.3689957784560635, 0.0130947174862947, 0.1829409002327435, -0.5419450341594414, 0.2808855220932934, 0.5255835480437946]| 12.1445846557617188|      0.00195312|[1769, 268, 0, 134]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      68|[1.4677331805129106, 0.2493109519171547, 0.5928551408829753, 1.890982484807318, -0.2760955213053347, -0.01700619661375, 0.849194031573318, 0.0655308594700854, -0.6076917457207688, -0.240164607907271, -0.6005238607870452, 0.0708071150676662, -0.1635970117959563, 0.1214968114557517, 0.1816991265848064, -0.3288625149425872, -0.3694518131491688, 0.0134993072832141, 0.1829344800365943, -0.5415417411227659, 0.2813995979107815, 0.5255865683525532]| 12.1445817947387695|      0.00390625|[1796, 272, 0, 136]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      69|[1.4677331805129106, 0.2493109519171547, 0.5928551408829753, 1.890982484807318, -0.2760955213053347, -0.01700619661375, 0.849194031573318, 0.0655308594700854, -0.6076917457207688, -0.240164607907271, -0.6005238607870452, 0.0708071150676662, -0.1635970117959563, 0.1214968114557517, 0.1816991265848064, -0.3288625149425872, -0.3694518131491688, 0.0134993072832141, 0.1829344800365943, -0.5415417411227659, 0.2813995979107815, 0.5255865683525532]| 12.1445817947387695|      0.00195312|[1822, 276, 0, 138]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      70|[1.4677331805129106, 0.2493109519171547, 0.5928551408829753, 1.890982484807318, -0.2760955213053347, -0.01700619661375, 0.849194031573318, 0.0655308594700854, -0.6076917457207688, -0.240164607907271, -0.6005238607870452, 0.0708071150676662, -0.1635970117959563, 0.1214968114557517, 0.1816991265848064, -0.3288625149425872, -0.3694518131491688, 0.0134993072832141, 0.1829344800365943, -0.5415417411227659, 0.2813995979107815, 0.5255865683525532]| 12.1445817947387695|      0.00097656|[1849, 280, 0, 140]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      71|[1.4672063983896275, 0.2489378081421015, 0.5929607274164903, 1.8911169660855756, -0.2758476199826295, -0.0167975009876558, 0.8493392026434695, 0.0658350250377696, -0.60775510120303, -0.2402140974541011, -0.600742396621328, 0.0707664833815698, -0.1637749721376173, 0.1213643713536137, 0.1816271415993382, -0.328705616884766, -0.3693796411080359, 0.0135624773442216, 0.1826940189123516, -0.5414515547666895, 0.2815222118763463, 0.5253335170018814]| 12.1445808410644531|      0.00195312|[1875, 284, 0, 142]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      72|[1.4661554283632139, 0.2485670292191084, 0.5926848690914001, 1.89154081550908, -0.2760150388925854, -0.0162173978060942, 0.8493853582907522, 0.0661715582885535, -0.6072626186594465, -0.2405712448238974, -0.6005236957902295, 0.0705975316670555, -0.1631096108313798, 0.1209657523069998, 0.1814241341436329, -0.3286061334976227, -0.3695113634447463, 0.0128641019560012, 0.1825118724571242, -0.5416582425943672, 0.2817232757039336, 0.5249923136643686]| 12.1445789337158203|      0.00390625|[1901, 288, 0, 144]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      73|[1.4661554283632139, 0.2485670292191084, 0.5926848690914001, 1.89154081550908, -0.2760150388925854, -0.0162173978060942, 0.8493853582907522, 0.0661715582885535, -0.6072626186594465, -0.2405712448238974, -0.6005236957902295, 0.0705975316670555, -0.1631096108313798, 0.1209657523069998, 0.1814241341436329, -0.3286061334976227, -0.3695113634447463, 0.0128641019560012, 0.1825118724571242, -0.5416582425943672, 0.2817232757039336, 0.5249923136643686]| 12.1445789337158203|      0.00195312|[1927, 292, 0, 146]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      74|[1.4650861960420782, 0.2479258235362915, 0.5927673967596727, 1.892663018289803, -0.2758990318738925, -0.0162816464417871, 0.8492512295249628, 0.0663856257132084, -0.607628987220218, -0.2407342272144855, -0.6006523776782092, 0.0704241256633188, -0.1631835325271983, 0.1204899724366095, 0.1814068593180215, -0.3288152899714171, -0.3699452175560332, 0.0131821622164278, 0.1827210547496306, -0.5419553231604026, 0.2817293558289415, 0.524902828500064]| 12.1445751190185547|      0.00390625|[1953, 296, 0, 148]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      75|[1.4650861960420782, 0.2479258235362915, 0.5927673967596727, 1.892663018289803, -0.2758990318738925, -0.0162816464417871, 0.8492512295249628, 0.0663856257132084, -0.607628987220218, -0.2407342272144855, -0.6006523776782092, 0.0704241256633188, -0.1631835325271983, 0.1204899724366095, 0.1814068593180215, -0.3288152899714171, -0.3699452175560332, 0.0131821622164278, 0.1827210547496306, -0.5419553231604026, 0.2817293558289415, 0.524902828500064]| 12.1445751190185547|      0.00195312|[1979, 300, 0, 150]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      76|[1.4641009299903687, 0.2471255347862219, 0.5923292531132408, 1.8932368186210042, -0.2759773428714492, -0.0164362103657096, 0.849491621102135, 0.0662977402137646, -0.6076043743487194, -0.2403642191224471, -0.6006432777112664, 0.0706370630918515, -0.1634680527531177, 0.1209343250533804, 0.1810353566940909, -0.3291408788790914, -0.3693950169787786, 0.0127245358464535, 0.1826993418959697, -0.5424524907627758, 0.2816139422358445, 0.524573792785769]| 12.1445732116699219|      0.00390625|[2006, 304, 0, 152]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      77|[1.4641009299903687, 0.2471255347862219, 0.5923292531132408, 1.8932368186210042, -0.2759773428714492, -0.0164362103657096, 0.849491621102135, 0.0662977402137646, -0.6076043743487194, -0.2403642191224471, -0.6006432777112664, 0.0706370630918515, -0.1634680527531177, 0.1209343250533804, 0.1810353566940909, -0.3291408788790914, -0.3693950169787786, 0.0127245358464535, 0.1826993418959697, -0.5424524907627758, 0.2816139422358445, 0.524573792785769]| 12.1445732116699219|      0.00195312|[2032, 308, 0, 154]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      78|[1.4636765048320768, 0.2466767937402602, 0.5924923448989999, 1.8945450512166844, -0.2761622876064173, -0.0163988133922566, 0.849467686946785, 0.0662605626070334, -0.6071178864229824, -0.2406492097293489, -0.6013196233282072, 0.0710532933670004, -0.1636771157863264, 0.1206700638287842, 0.1811191476494236, -0.3286724813374445, -0.3692105585495674, 0.01308654236865, 0.1826082850373576, -0.5424907998163484, 0.2811849120658996, 0.5244731781987048]| 12.1445703506469727|      0.00390625|[2059, 312, 0, 156]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      79|[1.4627582254609248, 0.2458242009393794, 0.5925760652096902, 1.8965512062747703, -0.2762322022366919, -0.0170208884562236, 0.8489390954434087, 0.0661809935789154, -0.6068244652840262, -0.2401296209416652, -0.6015247337335763, 0.07300363687244, -0.1634548575773455, 0.1209405123656913, 0.1806997405169414, -0.328915211156577, -0.3711142353511021, 0.0133259019599569, 0.1827245687448552, -0.5424960952027333, 0.2810710814162403, 0.5236292355403078]| 12.1445665359497070|      0.00781250|[2086, 316, 0, 158]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      80|[1.4627582254609248, 0.2458242009393794, 0.5925760652096902, 1.8965512062747703, -0.2762322022366919, -0.0170208884562236, 0.8489390954434087, 0.0661809935789154, -0.6068244652840262, -0.2401296209416652, -0.6015247337335763, 0.07300363687244, -0.1634548575773455, 0.1209405123656913, 0.1806997405169414, -0.328915211156577, -0.3711142353511021, 0.0133259019599569, 0.1827245687448552, -0.5424960952027333, 0.2810710814162403, 0.5236292355403078]| 12.1445665359497070|      0.00390625|[2113, 320, 0, 160]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      81|[1.4594951367727487, 0.2448899267542682, 0.5929686051992228, 1.896485521711956, -0.2754122222256438, -0.0172978705475485, 0.849023616775947, 0.0668922607385387, -0.6061588454502823, -0.2401567725894808, -0.6013749678085135, 0.0726672066752479, -0.1632976878038155, 0.1207131189828748, 0.1811115098934833, -0.3285497618482314, -0.370896635790887, 0.0134372219264561, 0.1821485252260507, -0.5433750927638104, 0.2813822774816106, 0.52331670896577]| 12.1445608139038086|      0.00781250|[2139, 324, 0, 162]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      82|[1.4594951367727487, 0.2448899267542682, 0.5929686051992228, 1.896485521711956, -0.2754122222256438, -0.0172978705475485, 0.849023616775947, 0.0668922607385387, -0.6061588454502823, -0.2401567725894808, -0.6013749678085135, 0.0726672066752479, -0.1632976878038155, 0.1207131189828748, 0.1811115098934833, -0.3285497618482314, -0.370896635790887, 0.0134372219264561, 0.1821485252260507, -0.5433750927638104, 0.2813822774816106, 0.52331670896577]| 12.1445608139038086|      0.00390625|[2166, 328, 0, 164]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      83|[1.4579221257327282, 0.2435745325291657, 0.5935502006133334, 1.898594492556119, -0.2756495685513554, -0.0176271552641934, 0.8484828506473218, 0.0665784631580025, -0.6062046923591368, -0.2398964796521105, -0.6013814358180166, 0.0728804526586062, -0.1643261419510784, 0.1216598504380716, 0.1800861751454814, -0.3283727278594212, -0.3706262877929024, 0.0127932596661352, 0.1818779213772786, -0.5427374675067755, 0.2802562818630951, 0.5227466048422892]| 12.1445550918579102|      0.00781250|[2192, 332, 0, 166]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      84|[1.4579221257327282, 0.2435745325291657, 0.5935502006133334, 1.898594492556119, -0.2756495685513554, -0.0176271552641934, 0.8484828506473218, 0.0665784631580025, -0.6062046923591368, -0.2398964796521105, -0.6013814358180166, 0.0728804526586062, -0.1643261419510784, 0.1216598504380716, 0.1800861751454814, -0.3283727278594212, -0.3706262877929024, 0.0127932596661352, 0.1818779213772786, -0.5427374675067755, 0.2802562818630951, 0.5227466048422892]| 12.1445550918579102|      0.00390625|[2218, 336, 0, 168]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      85|[1.4579221257327282, 0.2435745325291657, 0.5935502006133334, 1.898594492556119, -0.2756495685513554, -0.0176271552641934, 0.8484828506473218, 0.0665784631580025, -0.6062046923591368, -0.2398964796521105, -0.6013814358180166, 0.0728804526586062, -0.1643261419510784, 0.1216598504380716, 0.1800861751454814, -0.3283727278594212, -0.3706262877929024, 0.0127932596661352, 0.1818779213772786, -0.5427374675067755, 0.2802562818630951, 0.5227466048422892]| 12.1445550918579102|      0.00195312|[2245, 340, 0, 170]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      86|[1.4568475636375562, 0.2426509621803349, 0.5934708291665013, 1.8996168004546827, -0.2755154475129914, -0.0177296344673004, 0.8488641098876769, 0.0665555235851638, -0.6061637019173708, -0.2398537250642455, -0.6017613159612465, 0.0726899964734801, -0.1643527088721747, 0.1220777606439906, 0.1800069333780517, -0.3284615880509162, -0.3709584109767181, 0.0127923503391517, 0.1818323230132538, -0.5429903612818454, 0.2800894644759432, 0.5226878434012024]| 12.1445512771606445|      0.00390625|[2273, 344, 0, 172]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      87|[1.4568475636375562, 0.2426509621803349, 0.5934708291665013, 1.8996168004546827, -0.2755154475129914, -0.0177296344673004, 0.8488641098876769, 0.0665555235851638, -0.6061637019173708, -0.2398537250642455, -0.6017613159612465, 0.0726899964734801, -0.1643527088721747, 0.1220777606439906, 0.1800069333780517, -0.3284615880509162, -0.3709584109767181, 0.0127923503391517, 0.1818323230132538, -0.5429903612818454, 0.2800894644759432, 0.5226878434012024]| 12.1445512771606445|      0.00195312|[2300, 348, 0, 174]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      88|[1.4560403722845068, 0.2426763167901117, 0.5927236067264383, 1.9002421913915029, -0.276012593273228, -0.017412249286726, 0.848942415850498, 0.0670160723951962, -0.606065734930169, -0.2399205061968184, -0.6012277897044277, 0.0728388812928839, -0.164473624065806, 0.1224328028600575, 0.1796292029515719, -0.3287876741600702, -0.3717725059388732, 0.0124185823900562, 0.1818966780039205, -0.5433188962033572, 0.2800582893034713, 0.5228322498096365]| 12.1445503234863281|      0.00390625|[2326, 352, 0, 176]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      89|[1.4537201115442187, 0.2416129749550619, 0.5931352400765492, 1.9022832533466998, -0.2760221580639395, -0.0174701298234487, 0.8490747679057249, 0.0660588033634081, -0.6058473896323688, -0.2398204339238182, -0.6005743184966088, 0.0725689357201518, -0.1640192638871624, 0.1224196999217879, 0.1791749614433432, -0.3289462703949843, -0.3722522484373147, 0.0133104932034031, 0.1810664322045653, -0.5439570496112863, 0.2806252007397463, 0.522651963533815]| 12.1445436477661133|      0.00781250|[2352, 356, 0, 178]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      90|[1.4537201115442187, 0.2416129749550619, 0.5931352400765492, 1.9022832533466998, -0.2760221580639395, -0.0174701298234487, 0.8490747679057249, 0.0660588033634081, -0.6058473896323688, -0.2398204339238182, -0.6005743184966088, 0.0725689357201518, -0.1640192638871624, 0.1224196999217879, 0.1791749614433432, -0.3289462703949843, -0.3722522484373147, 0.0133104932034031, 0.1810664322045653, -0.5439570496112863, 0.2806252007397463, 0.522651963533815]| 12.1445436477661133|      0.00390625|[2379, 360, 0, 180]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      91|[1.4537201115442187, 0.2416129749550619, 0.5931352400765492, 1.9022832533466998, -0.2760221580639395, -0.0174701298234487, 0.8490747679057249, 0.0660588033634081, -0.6058473896323688, -0.2398204339238182, -0.6005743184966088, 0.0725689357201518, -0.1640192638871624, 0.1224196999217879, 0.1791749614433432, -0.3289462703949843, -0.3722522484373147, 0.0133104932034031, 0.1810664322045653, -0.5439570496112863, 0.2806252007397463, 0.522651963533815]| 12.1445436477661133|      0.00195312|[2405, 364, 0, 182]                                                        |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      92|[1.4527638410717088, 0.2414600757188651, 0.5935831011320749, 1.9033187613955411, -0.2764179685227806, -0.0173259524349257, 0.8492721471886223, 0.0664671357064971, -0.6054037065639131, -0.239580625447086, -0.6001611037737209, 0.0729988946213847, -0.1638310049370538, 0.1220215604343952, 0.1793988391244045, -0.3288085974473569, -0.3722451150298134, 0.0138065396332452, 0.1808401834961337, -0.5440436342096132, 0.2807547458429959, 0.5224898620830882]| 12.1445407867431641|      0.00390625|[2431, 368, 0, 184]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
