k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1018646582961082, 0.2747185826301575, -0.137134462594986, 0.4579889476299286, 0.2082384824752808, -0.3116142749786377, -0.1069750189781189, -0.1159370467066765, 0.1397458612918854, 0.0341020561754704, -0.1914674639701843, -0.0652850568294525, -0.0144763644784689, 0.337201863527298, 0.0044242572039366, 0.0833752825856209, 0.197030246257782, 0.3441071510314941, 0.0740233510732651, 0.0973725020885468, -0.072860062122345, -0.4003025889396667]| 14.1187686920166016|      2.00000000|[21, 2, 0, 2]                                                              | | GPS sucess | actual_k=1
      50|[-10.893206749111414, -2.4779656939208508, 4.22587814508006, 11.159189376281574, 1.05472182482481, 1.1313586868345737, -6.024992518126965, -2.5918666515499353, -2.4563535042107105, 0.3189854943339014, -5.408288314938545, 4.674784880131483, -3.3008838994428515, 1.1595568917691708, -14.123920304700732, -9.742181540466845, 0.1556199714541435, -0.4031268283724785, 1.6643206618027762, -0.2170784771442413, -5.418140046298504, -2.7374738128855824]| 12.1127347946166992|      1.00000000|[1035, 66, 0, 100]                                                         |  | used linear model with 23 points | actual_k=1
      51|[-11.065063063055277, -2.3433039151132107, 4.480651642661542, 11.248557548271492, 1.7020832225680351, 1.0154041983187199, -5.9343913570046425, -2.247870931401849, -2.4570001526735723, 0.4284907304827357, -5.377418966963887, 4.858278568834066, -3.126256729476154, 1.154949838295579, -14.07999941892922, -9.988000617362559, 0.3005229309201241, -0.4121570866554976, 1.695901709725149, -0.3502202481031418, -5.078656516969204, -2.5767464758828282]| 12.1125345230102539|      2.00000000|[1055, 68, 0, 102]                                                         | | GPS sucess | actual_k=1
      52|[-11.236353415995836, -2.356985691934824, 4.9228203552775085, 11.254263407317922, 1.5167430117726326, 0.501355204731226, -6.044024340808392, -2.2241755053400993, -2.4726245724596083, 1.379110547262826, -5.672327073290944, 4.84801697358489, -2.449980999343097, 0.5954380575567484, -15.02894321270287, -9.639102683402598, 0.5950867012143135, -0.0995268803089857, 1.9151536106364802, -0.7024321407079697, -4.817019782960415, -3.0817614318802953]| 12.1117000579833984|      4.00000000|[1076, 69, 0, 104]                                                         | | GPS sucess | actual_k=1
      53|[-11.236353415995836, -2.356985691934824, 4.9228203552775085, 11.254263407317922, 1.5167430117726326, 0.501355204731226, -6.044024340808392, -2.2241755053400993, -2.4726245724596083, 1.379110547262826, -5.672327073290944, 4.84801697358489, -2.449980999343097, 0.5954380575567484, -15.02894321270287, -9.639102683402598, 0.5950867012143135, -0.0995268803089857, 1.9151536106364802, -0.7024321407079697, -4.817019782960415, -3.0817614318802953]| 12.1117000579833984|      2.00000000|[1097, 70, 0, 106]                                                         |  | used linear model with 23 points | actual_k=1
      54|[-11.263943729922175, -2.6194865740835667, 5.274829383473843, 11.231813718331978, 1.7818542495369911, 0.5579977072775364, -6.70258205384016, -1.781867228448391, -3.201990815345198, 1.5810106718126917, -5.67078058491461, 4.48108097538352, -2.2277106000110507, 1.2499710861593485, -14.546912075951695, -9.485828370787203, 0.1315200105309486, 0.2523140329867601, 2.459361898829229, -1.6893843859434128, -4.977368034422398, -2.9162082793191075]| 12.1114006042480469|      4.00000000|[1118, 71, 0, 108]                                                         | | GPS sucess | actual_k=1
      55|[-11.263943729922175, -2.6194865740835667, 5.274829383473843, 11.231813718331978, 1.7818542495369911, 0.5579977072775364, -6.70258205384016, -1.781867228448391, -3.201990815345198, 1.5810106718126917, -5.67078058491461, 4.48108097538352, -2.2277106000110507, 1.2499710861593485, -14.546912075951695, -9.485828370787203, 0.1315200105309486, 0.2523140329867601, 2.459361898829229, -1.6893843859434128, -4.977368034422398, -2.9162082793191075]| 12.1114006042480469|      2.00000000|[1138, 73, 0, 110]                                                         |  | used linear model with 23 points | actual_k=1
      56|[-11.724555371329188, -2.5309581123292446, 5.826340313535184, 11.471452806843445, 1.258494295179844, 0.8905881680548191, -6.696877618785948, -1.591943807899952, -3.0090852403081954, 1.2504975819174433, -4.792443559272215, 4.350762989372015, -1.993369991891086, 0.9045479241758585, -14.32404731400311, -9.135490925051272, -0.5110989436507225, -0.1020954828709364, 3.357972490717657, -1.8293914645910263, -4.404706038534641, -3.066623476333916]| 12.1105604171752930|      4.00000000|[1158, 75, 0, 112]                                                         | | GPS sucess | actual_k=1
      57|[-12.018023250624537, -3.65988152846694, 4.607560392003506, 12.086425696266815, 1.0766800716519356, 2.517077211290598, -4.618380685802549, -2.465222604572773, -3.232222827617079, 1.8846172117773676, -4.4389151490759104, 4.975126530975103, -1.9032602040097117, 0.3042061869055033, -14.817773269489408, -9.842279405333102, -0.6082121506333351, -1.1018719654530287, 3.857577073504217, -1.6923537254333496, -3.5085087791085243, -2.1417401703074574]| 12.1100368499755859|      8.00000000|[1178, 77, 0, 114]                                                         | | GPS sucess | actual_k=1
      58|[-12.018023250624537, -3.65988152846694, 4.607560392003506, 12.086425696266815, 1.0766800716519356, 2.517077211290598, -4.618380685802549, -2.465222604572773, -3.232222827617079, 1.8846172117773676, -4.4389151490759104, 4.975126530975103, -1.9032602040097117, 0.3042061869055033, -14.817773269489408, -9.842279405333102, -0.6082121506333351, -1.1018719654530287, 3.857577073504217, -1.6923537254333496, -3.5085087791085243, -2.1417401703074574]| 12.1100368499755859|      4.00000000|[1199, 78, 0, 116]                                                         |  | used linear model with 23 points | actual_k=1
      59|[-12.018023250624537, -3.65988152846694, 4.607560392003506, 12.086425696266815, 1.0766800716519356, 2.517077211290598, -4.618380685802549, -2.465222604572773, -3.232222827617079, 1.8846172117773676, -4.4389151490759104, 4.975126530975103, -1.9032602040097117, 0.3042061869055033, -14.817773269489408, -9.842279405333102, -0.6082121506333351, -1.1018719654530287, 3.857577073504217, -1.6923537254333496, -3.5085087791085243, -2.1417401703074574]| 12.1100368499755859|      2.00000000|[1220, 79, 0, 118]                                                         |  | used linear model with 23 points | actual_k=1
      60|[-12.499421833083034, -3.4173994325101376, 5.07852118788287, 12.253781367791817, 0.4899773076176643, 2.577513463795185, -4.817797859665006, -2.6659296676516533, -3.7304149293340743, 2.7949706339422846, -4.053518549306318, 5.0093314200639725, -2.099276411347091, 0.1741532925516367, -14.678304584696889, -9.724600308574736, -0.750531904399395, -1.7725091557949781, 4.750233697821386, -1.550566405057907, -3.7527058497071266, -2.749906566925347]| 12.1085376739501953|      4.00000000|[1240, 81, 0, 120]                                                         | | GPS sucess | actual_k=1
      61|[-12.499421833083034, -3.4173994325101376, 5.07852118788287, 12.253781367791817, 0.4899773076176643, 2.577513463795185, -4.817797859665006, -2.6659296676516533, -3.7304149293340743, 2.7949706339422846, -4.053518549306318, 5.0093314200639725, -2.099276411347091, 0.1741532925516367, -14.678304584696889, -9.724600308574736, -0.750531904399395, -1.7725091557949781, 4.750233697821386, -1.550566405057907, -3.7527058497071266, -2.749906566925347]| 12.1085376739501953|      2.00000000|[1260, 83, 0, 122]                                                         |  | used linear model with 23 points | actual_k=1
      62|[-12.499421833083034, -3.4173994325101376, 5.07852118788287, 12.253781367791817, 0.4899773076176643, 2.577513463795185, -4.817797859665006, -2.6659296676516533, -3.7304149293340743, 2.7949706339422846, -4.053518549306318, 5.0093314200639725, -2.099276411347091, 0.1741532925516367, -14.678304584696889, -9.724600308574736, -0.750531904399395, -1.7725091557949781, 4.750233697821386, -1.550566405057907, -3.7527058497071266, -2.749906566925347]| 12.1085376739501953|      1.00000000|[1281, 84, 0, 124]                                                         |  | used linear model with 23 points | actual_k=1
      63|[-12.646924613043666, -4.072908069938421, 5.24117300985381, 12.45599487866275, 0.4527701623737812, 2.4449199810624123, -4.751261433120817, -2.66028935322538, -3.4906950020231307, 2.6402155035320902, -4.058541771257296, 5.102083079516888, -1.8577125845476985, 0.517472529783845, -14.799800144508481, -9.972006865777075, -0.857678547501564, -1.8811481352895498, 4.850790592958219, -1.424669474363327, -3.516668237745762, -2.852801081724465]| 12.1071557998657227|      2.00000000|[1302, 85, 0, 126]                                                         | | GPS sucess | actual_k=1
      64|[-13.1667720656842, -3.492431905120611, 5.207786377053708, 12.790901933563873, -0.1787819974124432, 2.4445339438389055, -4.791253057774156, -2.659851457166951, -2.7138631963171065, 3.279195832568803, -4.363570358837023, 4.06105350703001, -2.335714685730636, 0.6611814443022013, -15.196247266605496, -10.182325922884047, -1.0840497016906738, -2.0516232158988714, 5.133886280586012, -1.2733707875013351, -3.7272723391652107, -2.9636443154886365]| 12.1062736511230469|      4.00000000|[1323, 86, 0, 128]                                                         | | GPS sucess | actual_k=1
      65|[-13.1667720656842, -3.492431905120611, 5.207786377053708, 12.790901933563873, -0.1787819974124432, 2.4445339438389055, -4.791253057774156, -2.659851457166951, -2.7138631963171065, 3.279195832568803, -4.363570358837023, 4.06105350703001, -2.335714685730636, 0.6611814443022013, -15.196247266605496, -10.182325922884047, -1.0840497016906738, -2.0516232158988714, 5.133886280586012, -1.2733707875013351, -3.7272723391652107, -2.9636443154886365]| 12.1062736511230469|      2.00000000|[1344, 87, 0, 130]                                                         |  | used linear model with 23 points | actual_k=1
      66|[-13.1667720656842, -3.492431905120611, 5.207786377053708, 12.790901933563873, -0.1787819974124432, 2.4445339438389055, -4.791253057774156, -2.659851457166951, -2.7138631963171065, 3.279195832568803, -4.363570358837023, 4.06105350703001, -2.335714685730636, 0.6611814443022013, -15.196247266605496, -10.182325922884047, -1.0840497016906738, -2.0516232158988714, 5.133886280586012, -1.2733707875013351, -3.7272723391652107, -2.9636443154886365]| 12.1062736511230469|      1.00000000|[1364, 89, 0, 132]                                                         |  | used linear model with 23 points | actual_k=1
      67|[-13.1667720656842, -3.492431905120611, 5.207786377053708, 12.790901933563873, -0.1787819974124432, 2.4445339438389055, -4.791253057774156, -2.659851457166951, -2.7138631963171065, 3.279195832568803, -4.363570358837023, 4.06105350703001, -2.335714685730636, 0.6611814443022013, -15.196247266605496, -10.182325922884047, -1.0840497016906738, -2.0516232158988714, 5.133886280586012, -1.2733707875013351, -3.7272723391652107, -2.9636443154886365]| 12.1062736511230469|      0.50000000|[1384, 91, 0, 134]                                                         |  | used linear model with 23 points | actual_k=1
      68|[-13.262955775484443, -3.538374125957489, 5.310990284662694, 12.879849274409935, -0.2615211270749569, 2.522161371714901, -4.718145017977804, -2.636787827301305, -2.7255385923199356, 3.473684521872201, -4.351259608054534, 4.081480011343956, -2.3228939287364483, 0.6511268634349108, -15.174509873613715, -10.004202046431601, -0.9323704838752747, -2.192552661523223, 5.308467316557653, -1.3506599217653275, -3.950226180255413, -2.9997215243056417]| 12.1059474945068359|      1.00000000|[1404, 93, 0, 136]                                                         | | GPS sucess | actual_k=1
      69|[-13.568052163347602, -3.7372451722621918, 5.238899018149823, 13.104130108607933, 0.0605954565107822, 2.5817612481187098, -4.732324511278421, -2.2015759900095873, -2.9453563350252807, 3.461851622458198, -4.39105673530139, 4.13174382224679, -2.511272992938757, 0.8530583847314119, -15.253844095394015, -9.724153527058661, -0.6741848587989807, -2.3491628374904394, 5.067606586148031, -0.9756373912096024, -4.057645037770271, -2.9964902671054006]| 12.1053018569946289|      2.00000000|[1424, 95, 0, 138]                                                         | | GPS sucess | actual_k=1
      70|[-14.02247398160398, -3.5119029581546783, 5.525062974076718, 13.385959286941215, 0.4947938658297062, 2.286820567853283, -4.874840379226953, -2.372595097112935, -2.7891117888502777, 4.421721364851692, -4.521472949767485, 4.127807195764035, -3.0636165998876095, 0.8191212471574545, -15.66402499191463, -9.723422592389397, -0.0821217894554138, -3.1689490880817175, 4.484183388878591, -1.078345611691475, -4.089083686470985, -2.3297446044161916]| 12.1045160293579102|      4.00000000|[1444, 97, 0, 140]                                                         | | GPS sucess | actual_k=1
      71|[-14.02247398160398, -3.5119029581546783, 5.525062974076718, 13.385959286941215, 0.4947938658297062, 2.286820567853283, -4.874840379226953, -2.372595097112935, -2.7891117888502777, 4.421721364851692, -4.521472949767485, 4.127807195764035, -3.0636165998876095, 0.8191212471574545, -15.66402499191463, -9.723422592389397, -0.0821217894554138, -3.1689490880817175, 4.484183388878591, -1.078345611691475, -4.089083686470985, -2.3297446044161916]| 12.1045160293579102|      2.00000000|[1465, 98, 0, 142]                                                         |  | used linear model with 23 points | actual_k=1
      72|[-14.506218483671546, -3.313774451613426, 5.931336309295148, 13.681834091199562, 0.3836262710392475, 1.9068921876023524, -4.490288764704019, -2.626637007284444, -3.0864458638243377, 4.184854235048988, -3.704315025592223, 4.413044567685574, -3.936037566512823, 1.093720829114318, -15.494860975071788, -9.935116862761788, -0.064113762229681, -4.123697659000754, 4.0228909134166315, -1.4435671418905258, -3.9694604203104973, -2.500284311361611]| 12.1034240722656250|      4.00000000|[1486, 99, 0, 144]                                                         | | GPS sucess | actual_k=1
      73|[-14.506218483671546, -3.313774451613426, 5.931336309295148, 13.681834091199562, 0.3836262710392475, 1.9068921876023524, -4.490288764704019, -2.626637007284444, -3.0864458638243377, 4.184854235048988, -3.704315025592223, 4.413044567685574, -3.936037566512823, 1.093720829114318, -15.494860975071788, -9.935116862761788, -0.064113762229681, -4.123697659000754, 4.0228909134166315, -1.4435671418905258, -3.9694604203104973, -2.500284311361611]| 12.1034240722656250|      2.00000000|[1507, 100, 0, 146]                                                        |  | used linear model with 23 points | actual_k=1
      74|[-14.506218483671546, -3.313774451613426, 5.931336309295148, 13.681834091199562, 0.3836262710392475, 1.9068921876023524, -4.490288764704019, -2.626637007284444, -3.0864458638243377, 4.184854235048988, -3.704315025592223, 4.413044567685574, -3.936037566512823, 1.093720829114318, -15.494860975071788, -9.935116862761788, -0.064113762229681, -4.123697659000754, 4.0228909134166315, -1.4435671418905258, -3.9694604203104973, -2.500284311361611]| 12.1034240722656250|      1.00000000|[1528, 101, 0, 148]                                                        |  | used linear model with 23 points | actual_k=1
      75|[-14.506218483671546, -3.313774451613426, 5.931336309295148, 13.681834091199562, 0.3836262710392475, 1.9068921876023524, -4.490288764704019, -2.626637007284444, -3.0864458638243377, 4.184854235048988, -3.704315025592223, 4.413044567685574, -3.936037566512823, 1.093720829114318, -15.494860975071788, -9.935116862761788, -0.064113762229681, -4.123697659000754, 4.0228909134166315, -1.4435671418905258, -3.9694604203104973, -2.500284311361611]| 12.1034240722656250|      0.50000000|[1549, 102, 0, 150]                                                        |  | used linear model with 23 points | actual_k=1
      76|[-14.641704371199012, -3.3531931154429913, 5.917733320500702, 13.826449637068436, 0.3876033471897244, 1.851426128007006, -4.408381775487214, -2.685645247984212, -3.1098405099473894, 4.010885294075706, -3.735954828793183, 4.465711101423949, -3.9385187048465014, 1.143984628841281, -15.422637922689319, -9.757981112110429, 0.1780284382402897, -4.262960514053702, 4.015638771583326, -1.5085506737232208, -3.9400858264416456, -2.3032321901991963]| 12.1026668548583984|      1.00000000|[1569, 104, 0, 152]                                                        | | GPS sucess | actual_k=1
      77|[-14.641704371199012, -3.3531931154429913, 5.917733320500702, 13.826449637068436, 0.3876033471897244, 1.851426128007006, -4.408381775487214, -2.685645247984212, -3.1098405099473894, 4.010885294075706, -3.735954828793183, 4.465711101423949, -3.9385187048465014, 1.143984628841281, -15.422637922689319, -9.757981112110429, 0.1780284382402897, -4.262960514053702, 4.015638771583326, -1.5085506737232208, -3.9400858264416456, -2.3032321901991963]| 12.1026668548583984|      0.50000000|[1589, 106, 0, 154]                                                        |  | used linear model with 23 points | actual_k=1
      78|[-14.740993043407798, -3.3620713045820594, 6.018521958496422, 13.89275834406726, 0.6022189753130078, 1.969368431426119, -4.132985458243638, -2.6519473820808344, -3.0907964236103, 4.1046070414740825, -3.8628711926285177, 4.563707150053233, -3.90363154001534, 1.0538629200309515, -15.373172396793962, -9.672466060030274, 0.0394085235893726, -4.230719709768891, 4.012223371188156, -1.5516933873295784, -3.984529113397002, -2.200764630921185]| 12.1024017333984375|      1.00000000|[1610, 107, 0, 156]                                                        | | GPS sucess | actual_k=1
      79|[-15.178235253319144, -3.565077810548246, 6.378079616930336, 14.181237880839035, 0.9036187725141644, 1.7050566707621329, -4.178348187822849, -2.6408889975282364, -3.2820024020038545, 4.151489447351196, -3.889243414858356, 4.4168250183574855, -4.004473337903619, 1.0760973393917084, -15.385310299694538, -9.889215936767869, 0.2068425305187702, -4.4984360579401255, 3.937191874603741, -1.5090407654643059, -3.582958584651351, -2.1301246182993054]| 12.1011686325073242|      2.00000000|[1631, 108, 0, 158]                                                        | | GPS sucess | actual_k=1
      80|[-15.454642644152045, -3.931408821605146, 6.600218036677688, 14.383711089147255, 0.8212185027077794, 2.2000987862120382, -4.005138222593814, -2.235767283651512, -3.7227697796188295, 4.141309197540977, -3.7476038096938282, 4.20723072392866, -3.256623098626733, 0.4870298802852631, -15.708034135401249, -9.441305359709077, -0.0233114622533321, -4.985222602263093, 3.027766437153332, -1.6911504194140434, -4.3695039208978415, -2.008274515159428]| 12.1002187728881836|      4.00000000|[1652, 109, 0, 160]                                                        | | GPS sucess | actual_k=1
      81|[-15.454642644152045, -3.931408821605146, 6.600218036677688, 14.383711089147255, 0.8212185027077794, 2.2000987862120382, -4.005138222593814, -2.235767283651512, -3.7227697796188295, 4.141309197540977, -3.7476038096938282, 4.20723072392866, -3.256623098626733, 0.4870298802852631, -15.708034135401249, -9.441305359709077, -0.0233114622533321, -4.985222602263093, 3.027766437153332, -1.6911504194140434, -4.3695039208978415, -2.008274515159428]| 12.1002187728881836|      2.00000000|[1672, 111, 0, 162]                                                        |  | used linear model with 23 points | actual_k=1
      82|[-15.454642644152045, -3.931408821605146, 6.600218036677688, 14.383711089147255, 0.8212185027077794, 2.2000987862120382, -4.005138222593814, -2.235767283651512, -3.7227697796188295, 4.141309197540977, -3.7476038096938282, 4.20723072392866, -3.256623098626733, 0.4870298802852631, -15.708034135401249, -9.441305359709077, -0.0233114622533321, -4.985222602263093, 3.027766437153332, -1.6911504194140434, -4.3695039208978415, -2.008274515159428]| 12.1002187728881836|      1.00000000|[1692, 113, 0, 164]                                                        |  | used linear model with 23 points | actual_k=1
      83|[-15.505109490826726, -4.445565997622907, 6.612515150103718, 14.464298684848472, 0.4681183816865087, 2.2421332259546034, -4.065908369142562, -2.3093394648167305, -3.658543852623552, 4.064951244290569, -3.587660705903545, 4.255147374700755, -2.6831837985664606, 0.341591864824295, -15.735018061473966, -9.120920678484254, -0.1948543004691601, -4.781099775806069, 2.996732809464447, -1.748366940766573, -4.214863305911422, -2.029751722700894]| 12.0997352600097656|      2.00000000|[1712, 115, 0, 166]                                                        | | GPS sucess | actual_k=1
      84|[-15.505109490826726, -4.445565997622907, 6.612515150103718, 14.464298684848472, 0.4681183816865087, 2.2421332259546034, -4.065908369142562, -2.3093394648167305, -3.658543852623552, 4.064951244290569, -3.587660705903545, 4.255147374700755, -2.6831837985664606, 0.341591864824295, -15.735018061473966, -9.120920678484254, -0.1948543004691601, -4.781099775806069, 2.996732809464447, -1.748366940766573, -4.214863305911422, -2.029751722700894]| 12.0997352600097656|      1.00000000|[1732, 117, 0, 168]                                                        |  | used linear model with 23 points | actual_k=1
      85|[-15.505109490826726, -4.445565997622907, 6.612515150103718, 14.464298684848472, 0.4681183816865087, 2.2421332259546034, -4.065908369142562, -2.3093394648167305, -3.658543852623552, 4.064951244290569, -3.587660705903545, 4.255147374700755, -2.6831837985664606, 0.341591864824295, -15.735018061473966, -9.120920678484254, -0.1948543004691601, -4.781099775806069, 2.996732809464447, -1.748366940766573, -4.214863305911422, -2.029751722700894]| 12.0997352600097656|      0.50000000|[1753, 118, 0, 170]                                                        |  | used linear model with 23 points | actual_k=1
      86|[-15.505831957503688, -4.642986192367971, 6.521089798305184, 14.507093214197084, 0.4830438448116183, 2.1908330914448015, -4.11697742389515, -2.208175287756603, -3.5394357941113412, 4.190850693281391, -3.4761037363205105, 4.195986870210618, -2.791226314380765, 0.1191766560077667, -15.699827874079347, -9.260300492751412, 0.0111711956560612, -4.728287102654576, 3.03500800288748, -1.6915877982974052, -4.296626692637801, -2.0025649005547166]| 12.0996894836425781|      1.00000000|[1774, 119, 0, 172]                                                        | | GPS sucess | actual_k=1
      87|[-15.505831957503688, -4.642986192367971, 6.521089798305184, 14.507093214197084, 0.4830438448116183, 2.1908330914448015, -4.11697742389515, -2.208175287756603, -3.5394357941113412, 4.190850693281391, -3.4761037363205105, 4.195986870210618, -2.791226314380765, 0.1191766560077667, -15.699827874079347, -9.260300492751412, 0.0111711956560612, -4.728287102654576, 3.03500800288748, -1.6915877982974052, -4.296626692637801, -2.0025649005547166]| 12.0996894836425781|      0.50000000|[1795, 120, 0, 174]                                                        |  | used linear model with 23 points | actual_k=1
      88|[-15.658690438314807, -4.757542020641267, 6.3777036727406085, 14.62285564164631, 0.599908928386867, 2.188149174384307, -4.1445615706034005, -2.4587392967077903, -3.5242641647346318, 4.268925454016426, -3.6451513005886227, 4.150357476901263, -2.6765432748943567, 0.1823563873767853, -15.656774999573827, -9.302744632470421, 0.090999323874712, -4.88892668671906, 2.9900646068854257, -1.6127530336380005, -4.36098606698215, -2.0046660706866533]| 12.0992898941040039|      1.00000000|[1816, 121, 0, 176]                                                        | | GPS sucess | actual_k=1
      89|[-15.658690438314807, -4.757542020641267, 6.3777036727406085, 14.62285564164631, 0.599908928386867, 2.188149174384307, -4.1445615706034005, -2.4587392967077903, -3.5242641647346318, 4.268925454016426, -3.6451513005886227, 4.150357476901263, -2.6765432748943567, 0.1823563873767853, -15.656774999573827, -9.302744632470421, 0.090999323874712, -4.88892668671906, 2.9900646068854257, -1.6127530336380005, -4.36098606698215, -2.0046660706866533]| 12.0992898941040039|      0.50000000|[1837, 122, 0, 178]                                                        |  | used linear model with 23 points | actual_k=1
      90|[-15.838364855095278, -4.631642765365541, 6.578967830631882, 14.724309728248045, 0.6750931097194552, 2.3729489647666924, -3.9950292226858437, -2.592102022084873, -3.4257045690901577, 4.334333505030372, -3.6369864291045815, 3.9983034203760326, -2.6479840129613876, 0.1653808858245611, -15.658774445066229, -9.401077335583977, 0.0603971965610981, -4.908099804073572, 2.999851923319511, -1.48042032122612, -4.334358116611838, -1.9451696269679815]| 12.0988788604736328|      1.00000000|[1858, 123, 0, 180]                                                        | | GPS sucess | actual_k=1
      91|[-16.035971820994746, -4.952895230613649, 6.235874286387116, 14.931654513580725, 0.6383139854297042, 2.236977597407531, -4.06859288783744, -2.98435458651511, -3.611483216751367, 4.383891324992874, -3.9877909070346504, 3.8782886187545955, -2.532587356865406, -0.2082899007946253, -15.690838976064697, -9.188540672766976, -0.1549938730895519, -4.945822089910507, 2.7560799828497693, -1.3408870249986649, -4.466880073770881, -1.9536907321307808]| 12.0987176895141602|      2.00000000|[1879, 124, 0, 182]                                                        | | GPS sucess | actual_k=1
      92|[-16.152010620280635, -5.533827847801149, 6.766701629851013, 14.9674273065757, -0.0588079327717423, 2.1218987979809754, -3.49608836742118, -2.6013832997414283, -3.8781256382353604, 4.233125369544723, -4.272953504929319, 4.623808316420764, -2.272043116390705, -0.0718191955238581, -15.506546257296577, -10.217833256232552, -0.0771012343466282, -5.479404598474503, 2.4953417292563245, -1.1791822016239166, -4.545208228752017, -2.2544214671943337]| 12.0980052947998047|      4.00000000|[1900, 125, 0, 184]                                                        | | GPS sucess | actual_k=1
      93|[-16.478900671645533, -5.563908065669239, 7.182122042868286, 15.22299309889786, 1.895490205846727, 2.582521496049594, -1.932939511258155, -2.212252558383625, -5.286001414526254, 4.007960672970512, -3.2352511829230934, 5.086802802514285, -2.45198842138052, -0.8726075980812311, -15.009840755024925, -10.097171774017625, -0.0791376498527825, -4.286002188920975, 1.6244377008406445, -1.678614854812622, -5.793230189010501, -3.1372796243522316]| 12.0967016220092773|      8.00000000|[1921, 126, 0, 186]                                                        | | GPS sucess | actual_k=1
      94|[-17.9442068344797, -6.5966661823913455, 10.008947423193604, 15.976148389978334, -1.0788695449009538, 3.4421821811120026, -4.345873337704688, -1.6064548503491096, -4.861948997247964, 3.162037010784843, -3.327314349124208, 4.450738392304629, -2.3395210281014442, -0.8517677281051874, -15.96651658252813, -12.75967763911467, -0.9894916084595025, -6.182431608438492, 4.520847689243965, 2.042813301086426, -5.117254449054599, -3.220790000865236]| 12.0926160812377930|     16.00000000|[1941, 128, 0, 188]                                                        | | GPS sucess | actual_k=1
      95|[-17.9442068344797, -6.5966661823913455, 10.008947423193604, 15.976148389978334, -1.0788695449009538, 3.4421821811120026, -4.345873337704688, -1.6064548503491096, -4.861948997247964, 3.162037010784843, -3.327314349124208, 4.450738392304629, -2.3395210281014442, -0.8517677281051874, -15.96651658252813, -12.75967763911467, -0.9894916084595025, -6.182431608438492, 4.520847689243965, 2.042813301086426, -5.117254449054599, -3.220790000865236]| 12.0926160812377930|      8.00000000|[1962, 129, 0, 190]                                                        |  | used linear model with 23 points | actual_k=1
      96|[-17.628622174903285, -8.990784014575183, 10.674898377154022, 15.67395516554825, -4.4553172225132585, 3.9551604368607514, -5.120103579480201, -0.3917256604763679, -3.0054534976370633, 2.6968760746676708, -7.2170014104340225, 4.208680159877986, -1.1070256009697914, 0.1319056060165167, -17.919645278016105, -11.19747494708281, -3.724246170837432, -3.729393869638443, 4.44832725438755, 1.5985383093357086, -6.216185523197055, -2.039432736346498]| 12.0915870666503906|     16.00000000|[1983, 130, 0, 192]                                                        | | GPS sucess | actual_k=1
      97|[-17.628622174903285, -8.990784014575183, 10.674898377154022, 15.67395516554825, -4.4553172225132585, 3.9551604368607514, -5.120103579480201, -0.3917256604763679, -3.0054534976370633, 2.6968760746676708, -7.2170014104340225, 4.208680159877986, -1.1070256009697914, 0.1319056060165167, -17.919645278016105, -11.19747494708281, -3.724246170837432, -3.729393869638443, 4.44832725438755, 1.5985383093357086, -6.216185523197055, -2.039432736346498]| 12.0915870666503906|      8.00000000|[2004, 131, 0, 194]                                                        |  | used linear model with 23 points | actual_k=1
      98|[-17.628622174903285, -8.990784014575183, 10.674898377154022, 15.67395516554825, -4.4553172225132585, 3.9551604368607514, -5.120103579480201, -0.3917256604763679, -3.0054534976370633, 2.6968760746676708, -7.2170014104340225, 4.208680159877986, -1.1070256009697914, 0.1319056060165167, -17.919645278016105, -11.19747494708281, -3.724246170837432, -3.729393869638443, 4.44832725438755, 1.5985383093357086, -6.216185523197055, -2.039432736346498]| 12.0915870666503906|      4.00000000|[2025, 132, 0, 196]                                                        |  | used linear model with 23 points | actual_k=1
      99|[-19.100344300910365, -8.305558706633747, 10.629615067038685, 16.855866991681978, -5.005992555059493, 3.2012982346932404, -5.587305378634483, 1.1044040907290764, -3.236178443301469, 2.928435261841514, -7.141577931353822, 4.381550706457347, -1.601672150194645, -1.0057824347168207, -18.145697413245216, -10.492734542000107, -4.534709480125457, -4.4595105946063995, 6.090037058922462, 2.6490836441516876, -5.736333502456546, -3.129877897212282]| 12.0879440307617188|      8.00000000|[2045, 134, 0, 198]                                                        | | GPS sucess | actual_k=1
     100|[-20.732520461722743, -7.590475286357105, 9.527402518782765, 18.33286126772873, -6.421675228513777, 5.146945474378299, -2.671549153048545, -0.3959989558788948, -2.9876127396710217, 2.4780071932036662, -6.032774897525087, 4.005103863310069, -0.5502763763070107, -4.244287321344018, -14.954938469687477, -12.607937207329087, -4.812471863348037, -2.877990275621414, 7.923360418411903, 0.576880007982254, -5.288455022498965, -4.732209297129884]| 12.0861387252807617|     16.00000000|[2066, 135, 0, 200]                                                        | | GPS sucess | actual_k=1
